PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050327,01-JUL-20,30-JUN-21,As Submitted,LOMA LINDA UNIVERSITY MEDICAL CENTER    ,11234 ANDERSON STREET                   ,2000                                    ,LOMA LINDA                              ,CA                                      ,92354                                   ,SAN BERNARDINO                          ,22224481,,,6129448,,,.341,6485347,3961916,469,170195,25397,12889,127599,404.07,4809.01,,4098,1717,23070,,,,,104,,1253
050329,01-JAN-20,31-DEC-20,As Submitted,CORONA REGIONAL MEDICAL CENTER          ,800 SOUTH MAIN STREET                   ,,CORONA                                  ,CA                                      ,91720                                   ,RIVERSIDE                               ,38182,,,1163081,,,.2811,,,160,58560,6988,2928,34602,.65,659.64,,1241,758,7239,2280,3,,637,,1405,
050334,01-JUL-20,30-JUN-21,As Submitted,SALINAS VALLEY MEMORIAL HOSPITAL        ,450 E. ROMIE LANE                       ,,SALINAS                                 ,CA                                      ,93901-4098                              ,MONTEREY                                ,,,,3948768,,,.2542,,,240,87600,17137,2978,44625,,1701.32,,3451,618,10152,3381,,,,,,
050335,01-JAN-20,31-DEC-20,As Submitted,ADVENTIST HEALTH SONORA                 ,1000 GREENLEY ROAD                      ,,SONORA                                  ,CA                                      ,95370                                   ,TUOLUMNE                                ,,,,940951,,,.1512,,,84,30744,7765,869,15293,,826.07,,2076,212,4069,1112,,,,,,
050336,01-JAN-20,31-DEC-20,As Submitted,ADVENTIST HEALTH LODI MEMORIAL          ,975 S. FAIRMONT AVENUE                  ,,LODI                                    ,CA                                      ,92541                                   ,SAN JOAQUIN                             ,,,,1262852,,,.1823,,,186,68076,9526,2328,26299,,765.19,,2314,564,6870,1362,,,,8,,115
050342,01-JUL-20,30-JUN-21,As Submitted,PIONEERS MEM. HOSPITAL                  ,207 W. LEGION RD.                       ,,BRAWLEY                                 ,CA                                      ,97222-                                  ,IMPERIAL                                ,,,,1353983,,,.4187,,,108,39420,6316,,21255,,658.18,,888,,4021,,,,,,,
050348,01-JUL-20,30-JUN-21,As Submitted,UCI MEDICAL CENTER                      ,101 THE CITY DRIVE SOUTH                ,,ORANGE                                  ,CA                                      ,92868                                   ,ORANGE                                  ,27918587,,,7366008,,,.4319,3692862,3586266,351,127972,22858,18034,117743,335.32,5262.3,,4237,2231,20675,,,,336,32,534,264
050350,01-JAN-20,31-DEC-20,Amended,BEVERLY HOSPITAL                        ,309 WEST BEVERLY BLVD                   ,,MONTEBELLO                              ,CA                                      ,90640                                   ,LOS ANGELES                             ,,,,2049442,,,.4427,,,202,73932,9315,,38062,,940.74,,1526,,8799,,,,,,,
050351,01-JUL-20,30-JUN-21,Amended,TORRANCE MEMORIAL MEDICAL CENTER        ,3330 LOMITA BOULEVARD                   ,,TORRANCE                                ,CA                                      ,90505-5073                              ,,,,,855524,,,.0498,,,493,179945,25334,4701,104782,,2910.18,,5006,911,22613,1473,,,,,,
050352,01-JAN-20,31-DEC-20,Amended,BARTON MEMORIAL HOSPITAL                ,2170 SOUTH AVENUE                       ,,SOUTH LAKE TAHOE                        ,CA                                      ,96158                                   ,EL DORADO                               ,,,,195706,,,.12,,,63,23058,1895,417,5737,,622.03,,436,91,1555,359,,,,,,
050353,01-JAN-20,31-DEC-20,Amended,PROVIDENCE LTTL CO MARY MC TORRANCE     ,4101 TORRANCE BLVD                      ,,TORRANCE                                ,CA                                      ,90503-                                  ,LOS ANGELES                             ,,,,1413064,536239,,.1889,,,327,119682,15739,,71731,,1523.76,,3138,,16190,2954,,,,,,
050357,01-JAN-20,31-DEC-20,As Submitted,GOLETA VALLEY COTTAGE HOSPITAL          ,351 SOUTH PATTERSON AVENUE              ,,SANTA BARBARA                           ,CA                                      ,93160-                                  ,SANTA BARBARA                           ,,,,,,,,,,28,10248,1629,70,3324,,292.27,,699,20,1608,134,,,,,,
050360,01-JAN-20,31-DEC-20,Amended,MARINHEALTH MEDICAL CENTER              ,250 BON AIR ROAD                        ,,GREENBRAE                               ,CA                                      ,94904                                   ,MARIN                                   ,,,,2228423,,,.1809,,,310,113460,13456,,33337,,1288.89,,2813,,6812,1174,,,,,539,
050367,01-JAN-20,31-DEC-20,As Submitted,NORTHBAY HOSPITAL GROUP                 ,1200 B. GALE WILSON BLVD                ,,FAIRFIELD                               ,CA                                      ,94533                                   ,,,,,4300827,,,.292,,,182,66612,17988,3543,44469,,1620.42,,3547,685,9215,4132,,,,,,
050373,01-JUL-20,30-JUN-21,As Submitted,LAC+USC MEDICAL CENTER                  ,1200 N. STATE STREET                    ,,LOS ANGELES                             ,CA                                      ,90033                                   ,LOS ANGELES                             ,13343504,,,6100562,,,.7459,5278459,2240050,596,218136,14479,62816,163228,671.54,7561.46,,2328,10572,29768,11053,,,132,,569,
050376,01-JUL-20,30-JUN-21,As Submitted,HARBOR-UCLA MEDICAL CENTER              ,1000 WEST CARSON STREET                 ,,TORRANCE                                ,CA                                      ,90509                                   ,LOS ANGELES                             ,9393946,,,3460709,,,.6437,5386534,2629141,369,135054,8643,28281,82697,462.76,5038.52,,1503,5647,17681,7176,,,96,,483,
050378,01-JAN-20,31-DEC-20,Amended,PACIFICA HOSPITAL OF THE VALLEY         ,9449 SAN FERNANDO ROAD                  ,,SUN VALLEY                              ,CA                                      ,91352-1421                              ,LOS ANGELES                             ,,,,746650,,,.7214,,,133,48678,2298,,21273,,374.02,,484,,4134,670,,,,,,
050380,01-FEB-20,31-JAN-21,Amended,GOOD SAMARITAN HOSPITAL                 ,2425 SAMARITAN DRIVE                    ,,SAN JOSE                                ,CA                                      ,95124                                   ,SANTA CLARA                             ,,,,1932597,,,.1024,,,326,118932,22598,5116,70806,,1354.52,,4293,428,13945,,,,99,5,738,321
050382,01-JAN-20,31-DEC-20,As Submitted,EMANATE HEALTH MEDICAL CENTER           ,210 WEST SAN BERNARDINO ROAD            ,,COVINA                                  ,CA                                      ,91723                                   ,LOS ANGELES                             ,1376444,,,4465198,,,.4099,975597,174349,481,176046,18930,17530,101507,28.27,1927.96,,3316,2709,20001,,,,,1,,180
050390,01-JAN-20,31-DEC-20,Amended,HEMET VALLEY MEDICAL CENTER             ,1117 EAST DEVONSHIRE AVENUE             ,,HEMET                                   ,CA                                      ,92543                                   ,RIVERSIDE                               ,3096883,,,1352237,,,.2594,3008987,528875,230,84180,9356,3067,43287,65.88,710.02,,1735,604,8962,,,,,,,
050393,01-OCT-19,30-SEP-20,Amended,PIH HEALTH HOSPITAL - DOWNEY            ,11500 BROOKSHIRE AVENUE                 ,7010                                    ,DOWNEY                                  ,CA                                      ,90241-7010                              ,LOS ANGELES                             ,955126,,,1516365,,,.3209,823947,181374,199,72834,7877,3125,34866,19.67,966.73,,1601,693,8991,1887,,,,,,
050394,01-JAN-20,31-DEC-20,As Submitted,CMH OF SAN BUENAVENTURA                 ,147 N. BRENT STREET                     ,,VENTURA                                 ,CA                                      ,93003                                   ,VENTURA                                 ,5886281,,,1190915,,,.125,2194022,1105096,229,83814,12447,,54985,71,1909,,2765,,12479,2938,,,,,,
050396,01-JAN-20,31-DEC-20,As Submitted,SANTA BARBARA COTTAGE HOSPITAL          ,400 WEST PUEBLO STREET                  ,689                                     ,SANTA BARBARA                           ,CA                                      ,93102                                   ,SANTA BARBARA                           ,5476717,,,2996923,,,.1453,1213613,425124,369,135054,28146,5427,75718,60.72,2588.92,,5320,1077,15883,3028,,,,26,,673
050397,01-JAN-20,31-DEC-20,Settled,COALINGA REGIONAL MEDICAL CENTER        ,1191 PHELPS AVE                         ,,COALINGA                                ,CA                                      ,93210-9609                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050407,01-JAN-20,31-DEC-20,As Submitted,CHINESE HOSPITAL                        ,845 JACKSON STREET                      ,,SAN FRANCISCO                           ,CA                                      ,94133-                                  ,SAN FRANCISCO                           ,,,,187849,,,.12,,,88,26984,2195,165,11337,,341.88,,495,37,1361,95,,,,,,
050411,01-JAN-20,31-DEC-20,Amended,KFH - SOUTH BAY                         ,25825 S. VERMONT AVENUE                 ,,HARBOR CITY                             ,CA                                      ,90710                                   ,LOS ANGELES                             ,43647,,,,,,,124667,33763,257,94062,1802,703,40810,4.86,1054.48,,328,122,9576,162,,,,,,
050414,01-JUL-20,30-JUN-21,As Submitted,MERCY HOSPITAL OF FOLSOM                ,1650 CREEKSIDE DRIVE                    ,,FOLSOM                                  ,CA                                      ,93630                                   ,SACRAMENTO                              ,,,,755597,,,.1119,,,106,38690,8381,1381,25182,,606.97,,2000,37,6665,,,,,,,
050417,01-JAN-20,31-DEC-20,As Submitted,SUTTER COAST HOSPITAL                   ,800 EAST WASHINGTON                     ,,CRESCENT CITY                           ,CA                                      ,95531-3699                              ,DEL NORTE                               ,,,,239876,,,.12,,,39,14274,2794,119,5908,,301.28,,734,41,1756,,,,,12,,181
050423,01-JUL-20,30-JUN-21,As Submitted,PALO VERDE HOSPITAL                     ,250 NORTH FIRST STREET DRAWER 2         ,,BLYTHE                                  ,CA                                      ,92225-                                  ,RIVERSIDE                               ,,,,17677,,,.12,,,17,6205,242,719,1516,,93.47,,76,158,396,14,,,,,,
050424,01-OCT-19,30-SEP-20,As Submitted,SCRIPPS GREEN HOSPITAL                  ,10666 NORTH TORREY PINES ROAD           ,,LA JOLLA                                ,CA                                      ,92037                                   ,SAN DIEGO                               ,5103438,,,,,,,1064213,497353,150,54900,8792,337,27864,66.23,1054.81,,2205,33,7261,50,,,,,,
050425,01-JAN-20,31-DEC-20,Amended,KFH - SACRAMENTO                        ,2025 MORSE AVENUE                       ,,SACRAMENTO                              ,CA                                      ,95825-                                  ,SACRAMENTO                              ,337494,,,253179,,,.0866,636084,169488,287,105042,3886,1702,50168,21.7,1163.1,,726,248,11118,684,,,,,,
050426,01-JAN-20,31-DEC-20,As Submitted,WEST ANAHEIM MEDICAL CENTER             ,3033 ORANGE AVE                         ,,ANAHEIM                                 ,CA                                      ,92804                                   ,ORANGE                                  ,1327174,,,2191827,,,.3673,916649,95724,167,61122,8489,,25041,18.32,533.37,,1682,,5648,1201,,,,,225,
050438,01-JAN-20,31-DEC-20,As Submitted,HUNTINGTON HOSPITAL                     ,100 WEST CALIFORNIA                     ,,PASADENA                                ,CA                                      ,91105                                   ,LOS ANGELES                             ,3756825,,,3194489,,,.1679,1225915,247340,499,163045,27684,7511,102312,42.97,2924.91,,5120,1343,22564,2620,1,,550,1,945,388
050441,01-SEP-20,31-AUG-21,As Submitted,STANFORD HEALTH CARE                    ,300 PASTEUR DRIVE                       ,,STANFORD                                ,CA                                      ,94305                                   ,SANTA CLARA                             ,75316943,,,7426280,,,.1232,7791809,7228315,554,202239,60688,12143,182735,706.9,13198.9,,10233,1448,28661,,,,192,,607,
050444,01-JUL-20,30-JUN-21,As Submitted,MERCY MEDICAL CENTER MERCED             ,333 MERCY AVENUE                        ,,MERCED                                  ,CA                                      ,95340                                   ,MERCED                                  ,2050846,,,3819442,,,.3979,998676,431952,186,67890,15118,3369,44171,20.73,1011.45,,3119,905,10786,5267,,,,,,
050454,01-JUL-20,30-JUN-21,As Submitted,UCSF MEDICAL CENTER                     ,505 PARNASSUS                           ,,SAN FRANCISCO                           ,CA                                      ,94143-0824                              ,SAN FRANCISCO                           ,73152202,,,14365334,,,.2578,9125382,6720871,785,286525,61625,28083,242185,579.37,,,8715,2359,33309,5869,,,,,,
050455,01-JAN-20,31-DEC-20,As Submitted,ADVENTIST HEALTH BAKERSFIELD            ,2615 CHESTER AVENUE                     ,P.O. BOX 2615                           ,BAKERSFIELD                             ,CA                                      ,93303-2615                              ,KERN                                    ,,,,2006516,,,.2247,,,254,92964,13096,3333,62101,,1330.13,,2681,682,14683,3573,,,,,,
050457,01-JUL-20,30-JUN-21,As Submitted,ST. MARYS MEDICAL CENTER                ,450 STANYAN STREET                      ,,SAN FRANCISCO                           ,CA                                      ,94117                                   ,SAN FRANCISCO                           ,3668462,,,1018931,,,.1959,1587945,650309,110,40150,6979,574,16731,37.06,667.3,,1201,67,3092,297,2,,392,7,830,264
050464,01-JUN-20,31-MAY-21,Amended,DOCTORS MEDICAL CENTER OF MODESTO       ,1441 FLORIDA AVENUE                     ,,MODESTO                                 ,CA                                      ,95350                                   ,STANISLAUS                              ,3083268,29989,,6221145,19943,,.3641,1156551,231424,380,138700,25994,13279,114643,31.11,1630.9,,4031,1974,19494,6665,6,,1698,,2879,
050468,01-JAN-20,31-DEC-20,As Submitted,MEMORIAL HOSPITAL OF GARDENA            ,1145 W REDONDO BEACH BLVD               ,,GARDENA                                 ,CA                                      ,90247-                                  ,LOS ANGELES                             ,,,,1944475,,,.5042,,,106,38796,6590,3613,25796,,569.21,,1270,676,5571,2367,,,,,,
050471,23-DEC-19,30-SEP-20,Amended,PIH HEALTH GOOD SAMARITAN HOSPITAL      ,1225 WILSHIRE BOULEVARD                 ,,LOS ANGELES                             ,CA                                      ,90017                                   ,,667008,,,5264675,,,.5413,356450,80412,310,87730,13281,16022,56105,12.37,1508.79,,2368,1704,8603,2090,,,,,,375
050481,01-JAN-20,31-DEC-20,Amended,WEST HILLS HOSPITAL                     ,7300 MEDICAL CENTER DRIVE               ,,WEST HILLS                              ,CA                                      ,91307                                   ,LOS ANGELES                             ,,,,2291624,,,.2187,,,237,93757,16337,5144,42301,,713.28,,2939,602,8073,1215,,,,,,
050485,01-JUL-20,30-JUN-21,As Submitted,MEMORIALCARE LONG BEACH MED CTR         ,2801 ATLANTIC AVENUE                    ,,LONG BEACH                              ,CA                                      ,90806                                   ,LOS ANGELES                             ,4441217,,,4322315,,,.3055,2019410,807617,369,150015,21716,8150,93648,68.69,2462.05,,3537,1397,17256,4017,,,,20,,503
050488,01-JAN-20,31-DEC-20,As Submitted,EDEN MEDICAL CENTER                     ,20103 LAKE CHABOT RD                    ,,CASTRO VALLEY                           ,CA                                      ,94546-                                  ,ALAMEDA                                 ,,,,2475188,,,.2197,,,126,46116,12891,3750,37122,,900.71,,2740,605,8547,1589,,,,,,
050492,01-SEP-20,31-AUG-21,As Submitted,CLOVIS COMMUNITY MEDICAL CENTER         ,2755 HERNDON AVENUE                     ,,CLOVIS                                  ,CA                                      ,93611                                   ,FRESNO                                  ,,,,2605342,,,.2308,,,208,75920,22461,8182,77960,3.73,1672,,3640,1205,15876,3849,,,,,,
050496,01-JAN-20,31-DEC-20,Amended,JOHN MUIR MEDICAL CENTER - CONCORD      ,2540 EAST STREET                        ,4110                                    ,CONCORD                                 ,CA                                      ,94520                                   ,,3558353,,,3182575,,,.1786,1091145,397345,244,89304,20045,,51274,21.94,1206.33,,3897,,9954,,,,,,,
050498,01-JAN-20,31-DEC-20,As Submitted,SUTTER AUBURN FAITH HOSPITAL            ,11815 EDUCATION STREET                  ,,AUBURN                                  ,CA                                      ,95604-                                  ,,,,,197064,,,.0417,,,64,23424,5672,500,11536,,418.47,,1437,119,3405,,,,,,,
050503,01-OCT-19,30-SEP-20,As Submitted,SCRIPPS MEMORIAL HOSPITAL-ENCINITAS     ,354 SANTA FE DRIVE                      ,,ENCINITAS                               ,CA                                      ,92023                                   ,SAN DIEGO                               ,364518,,,556005,,,.0582,155762,50315,171,62586,14562,2678,48273,3,1276.6,,3507,599,11977,976,,,,3,,74
050506,01-JUN-20,31-MAY-21,Amended,THCC SIERRA VISTA REGIONAL HOSPITAL     ,1010 MURRAY AVENUE                      ,,SAN LUIS OBISPO                         ,CA                                      ,93405                                   ,SAN LUIS OBISPO                         ,,,,1024688,,,.2071,,,162,59130,6415,2774,23911,,445,,1335,235,4743,963,,,,,,
050510,01-JAN-20,31-DEC-20,Amended,KFH - SAN RAFAEL                        ,99 MONTICELLO ROAD                      ,,SAN RAFAEL                              ,CA                                      ,94063-                                  ,MARIN                                   ,20300,,,,,,,97555,19631,116,42456,679,113,14105,1.68,487.39,,140,10,3310,27,,,,,,
050512,01-JAN-20,31-DEC-20,Amended,KFH - FREMONT                           ,39400 PASEO PADRE PKWY                  ,36084                                   ,FREMONT                                 ,CA                                      ,94545                                   ,ALAMEDA                                 ,13651,,,,,,,57608,26602,100,36600,382,87,19184,2.83,549.61,,115,25,4211,58,,,,,,
050515,01-JAN-20,31-DEC-20,Amended,KFH - SAN DIEGO                         ,4647 ZION AVENUE                        ,,SAN DIEGO                               ,CA                                      ,92120                                   ,SAN DIEGO                               ,143422,,,62063,,,.0278,410082,86471,596,214227,3097,881,96191,58.73,2433.39,,705,224,22697,76,,,,,,
050516,01-JUL-20,30-JUN-21,As Submitted,MERCY SAN JUAN MEDICAL CENTER           ,6501 COYLE AVENUE                       ,,CARMICHAEL                              ,CA                                      ,95608                                   ,SACRAMENTO                              ,108952,,,5856751,,,.3092,53741,18018,370,135050,23055,10381,91978,1.66,1858.95,,4601,1931,18746,1931,,,,,,
050517,01-JAN-20,31-DEC-20,As Submitted,VICTOR VALLEY GLOBAL MEDICAL CENTER     ,15248 ELEVENTH STREET                   ,,VICTOR VALLEY                           ,CA                                      ,92392-                                  ,SAN BERNARDINO                          ,,,,909506,,,.4733,,,101,36966,3255,2650,22517,,451.63,,654,414,5709,,,,,,,
050523,01-JAN-20,31-DEC-20,As Submitted,SUTTER DELTA MEDICAL CENTER             ,3901 LONE TREE WAY                      ,,ANTIOCH                                 ,CA                                      ,94509-                                  ,CONTRA COSTA                            ,,,,1997022,,,.2609,,,145,53070,9972,2781,26527,,635.19,,2097,535,6352,,,,,,,
050526,01-JAN-20,31-DEC-20,As Submitted,HUNTINGTON BEACH HOSPITAL               ,17772 BEACH BLVD                        ,,HUNTINGTON BEACH                        ,CA                                      ,92647                                   ,ORANGE                                  ,,,,268665,,,.12,,,82,30012,3820,,12117,,317.05,,726,,2296,563,,,,,662,
050528,01-JAN-20,31-DEC-20,As Submitted,MEMORIAL HOSPITAL - LOS BANOS           ,520 WEST I STREET                       ,,LOS BANOS                               ,CA                                      ,93635-                                  ,MERCED                                  ,,,,131646,,,.12,,,28,10248,1578,589,5390,,247.87,,401,155,1628,631,,,,,,
050534,01-JUN-20,31-MAY-21,Amended,JOHN.F. KENNEDY MEMORIAL HOSP.          ,47-111 MONROE ST.                       ,,INDIO                                   ,CA                                      ,92201                                   ,RIVERSIDE                               ,,,,1140961,,,.4197,,,130,47450,3787,4248,25620,,409.5,,848,783,6362,2503,,,,,,
050537,01-JAN-20,31-DEC-20,As Submitted,SUTTER DAVIS HOSPITAL                   ,2000 SUTTER PLACE                       ,,DAVIS                                   ,CA                                      ,95616-                                  ,YOLO                                    ,199038,,,334724,,,.12,48970,46394,48,17568,3480,1062,11713,4.92,401.49,,866,256,3415,712,,,,,,
050541,01-JAN-20,31-DEC-20,Amended,KFH - REDWOOD CITY                      ,1100 VETERANS BOULEVARD                 ,,REDWOOD CITY                            ,CA                                      ,94063                                   ,SAN MATEO                               ,,,,,,,,73760,8591,149,54534,940,474,27532,4.62,700.23,,213,93,7531,121,,,,,,
050543,01-JAN-20,31-DEC-20,As Submitted,COLLEGE HOSPITAL COSTA MESA             ,301 VICTORIA STREET                     ,,COSTA MESA                              ,CA                                      ,92627                                   ,ORANGE                                  ,,,,138825,,,.7727,,,122,44652,1251,35553,42294,,358.45,,106,2985,3893,,,,,,,
050546,01-JUL-20,30-JUN-21,Settled,PORTERVILLE DEVELOPMENTAL CENTER        ,26501 AVENUE 140                        ,,PORTERVILLE                             ,CA                                      ,93258                                   ,,,,,,,,,,,17,6205,3,83,86,,1,,2,1,3,,,,,,,
050549,01-JAN-20,31-DEC-20,Amended,LOS ROBLES HOSPITAL AND MEDICAL CTN.    ,215 WEST JANSS ROAD                     ,1899                                    ,THOUSAND OAKS                           ,CA                                      ,91360                                   ,VENTURA                                 ,,,,1256913,,,.0558,,,301,110075,30508,3787,69112,,1168.76,,6081,447,14762,,,,,32,,1005
050551,01-JUN-20,31-MAY-21,As Submitted,LOS ALAMITOS MEDICAL CTR.               ,3751 KATELLA AVE.                       ,,LOS ALAMITOS                            ,CA                                      ,90720                                   ,ORANGE                                  ,,,,598594,,,.0784,,,172,62780,14078,2905,43240,,654.2,,2337,247,7863,754,,,,,,
050557,01-JAN-20,31-DEC-20,As Submitted,MEMORIAL HOSPITAL MODESTO               ,1700 COFFEE ROAD                        ,,MODESTO                                 ,CA                                      ,95355-                                  ,STANISLAUS                              ,,,,3500989,,,.1925,,,403,147498,30911,6565,90265,,1924.29,,5356,1092,17811,,,,,,,
050561,01-JAN-20,31-DEC-20,Amended,KFH - WEST LOS ANGELES                  ,6041 CADILLAC  AVENUE                   ,,LOS ANGELES                             ,CA                                      ,90034-                                  ,LOS ANGELES                             ,22336,,,123292,,,.1015,51897,13438,265,96990,1775,1050,35759,10.33,949.26,,302,100,8572,220,,,,,,
050567,01-JUL-20,30-JUN-21,As Submitted,MISSION HOSPITAL REG MEDICAL CENTER     ,27700 MEDICAL CENTER ROAD               ,,MISSION VIEJO                           ,CA                                      ,92691                                   ,ORANGE                                  ,,,,1323877,,,.0877,,,446,165697,18514,4376,69209,,2068.37,,4100,1202,15318,1328,1,,62,14,666,381
050568,01-JUL-20,30-JUN-21,Amended,MADERA COMMUNITY HOSPITAL               ,1250 EAST ALMOND AVENUE                 ,,MADERA                                  ,CA                                      ,93637                                   ,MADERA                                  ,,,,963371,,,.3867,,,106,38690,5231,7971,18096,,574.29,,786,1884,3128,,,,,,,
050570,01-JAN-20,31-DEC-20,Amended,FOUNTAIN VALLEY REG MEDICAL CENTER      ,17100 EUCLID AT WARNER                  ,,FOUNTAIN VALLEY                         ,CA                                      ,92708                                   ,ORANGE                                  ,129031,,,4693782,,,.5573,96111,12304,400,146400,16814,5280,77944,2.82,1129.7,,2650,1142,15251,6013,,,,,,
050573,01-JUL-20,30-JUN-21,Amended,EISENHOWER MEDICAL CENTER               ,39000 BOB HOPE DRIVE                    ,,RANCHO MIRAGE                           ,CA                                      ,92270-3221                              ,RIVERSIDE                               ,16382226,,,2125365,,,.0814,2925415,3983633,350,125063,28641,4046,68592,112.48,3372.49,,7666,937,18585,2432,,,,,,
050580,01-JAN-20,31-DEC-20,As Submitted,LA PALMA INTERCOMMUNITY HOSPITAL        ,7901 WALKER STREET                      ,,LA PALMA                                ,CA                                      ,90623                                   ,ORANGE                                  ,,,,880498,,,.3337,,,124,45384,2946,,10005,,253.25,,900,,12227,,,,,,204,
050581,01-JUN-20,31-MAY-21,Amended,LAKEWOOD REGIONAL MED. CTR.             ,3700 E. SOUTH ST.                       ,,LAKEWOOD                                ,CA                                      ,90712                                   ,LOS ANGELES                             ,196664,,,1640120,,,.2622,116776,22292,172,62780,10973,5318,43029,2.4,616.4,,1699,511,7626,1658,,,,,,
050586,01-JAN-20,31-DEC-20,As Submitted,CHINO VALLEY MEDICAL CENTER             ,5451 WALNUT AVENUE                      ,,CHINO                                   ,CA                                      ,91710                                   ,RIVERSIDE                               ,588522,,,790633,,,.3718,376980,49093,112,40992,3062,,17982,30.79,472.83,,655,,4143,1110,,,,,,
050588,01-JAN-20,31-DEC-20,As Submitted,SAN DIMAS COMMUNITY HOSPITAL            ,1350 WEST COVINA BLVD.                  ,,SAN DIMAS                               ,CA                                      ,91773                                   ,LOS ANGELES                             ,,,,517552,,,.2012,,,101,36966,4761,,14836,,311.22,,782,,2936,632,,,,,,
050589,01-JUN-20,31-MAY-21,Amended,PLACENTIA LINDA COMMUNITY HOSPITAL      ,1301 ROSE DR.                           ,,PLACENTIA                               ,CA                                      ,92870                                   ,ORANGE                                  ,,,,301920,,,.1672,,,114,41610,2590,900,12174,,270.4,,578,155,3091,609,,,,,,
050590,01-JAN-20,31-DEC-20,As Submitted,METHODIST HOSPITAL OF SACRAMENTO        ,7500 HOSPITAL DRIVE                     ,,SACRAMENTO                              ,CA                                      ,95823                                   ,SACRAMENTO                              ,1039007,,,2579314,,,.4534,477279,138342,158,57828,10279,4458,31788,14.97,867.05,,1646,1188,7487,,,,,,,
050597,01-JAN-20,31-DEC-20,As Submitted,EMANATE HEALTH FOOTHILL PRESB. HOSP.    ,250 SOUTH GRAND AVENUE                  ,,GLENDORA                                ,CA                                      ,91740                                   ,LOS ANGELES                             ,51164,,,686225,,,.2007,33907,7875,105,38430,6871,1748,25077,.72,489.86,,1125,261,4481,,,,,,,
050599,01-JUL-20,30-JUN-21,As Submitted,UC DAVIS MEDICAL CENTER                 ,2315 STOCKTON BLVD                      ,,SACRAMENTO                              ,CA                                      ,95817                                   ,SACRAMENTO                              ,52400763,,,15006268,,,.374,7064987,5335949,613,220448,51865,41413,185852,575.88,8971.08,,7658,6176,26137,,,,,,,377
050603,01-JUL-20,30-JUN-21,As Submitted,MEMORIALCARE SADDLEBACK MED CTR         ,24451 HEALTH CENTER DRIVE               ,,LAGUNA HILLS                            ,CA                                      ,92653                                   ,ORANGE                                  ,29005,,,235018,,,.0281,9614,3758,248,90520,10286,1382,43626,,1261.02,,2481,201,10884,731,,,,,,
050604,01-JAN-20,31-DEC-20,Amended,KFH- SAN JOSE                           ,250 HOSPITAL PARKWAY                    ,,SAN JOSE                                ,CA                                      ,95119                                   ,SANTA CLARA                             ,94358,,,,,,,291839,63119,235,86010,1495,556,43346,20.88,989.25,,327,103,10720,182,,,,,,
050608,01-JAN-20,31-DEC-20,As Submitted,DELANO REGIONAL MED. CTR.               ,1401 GARCES HIGHWAY                     ,,DELANO                                  ,CA                                      ,93215                                   ,KERN                                    ,,,,616329,,,.5312,,,105,38430,1996,1032,8248,,404.95,,406,272,1935,866,,,,,,
050609,01-JAN-20,31-DEC-20,Amended,KFH - OC-ANAHEIM                        ,3440 E. LA PALMA AVENUE                 ,,ANAHEIM                                 ,CA                                      ,92806-2020                              ,ORANGE                                  ,139598,,,40024,,,.0374,690186,102006,526,179854,1562,982,99328,30.31,2121.12,,310,156,17122,176,,,,,,
050624,01-OCT-19,30-SEP-20,As Submitted,HENRY MAYO NEWHALL MEMORIAL HOSPITAL    ,23845 MCBEAN PARKWAY                    ,,VALENCIA                                ,CA                                      ,91355-                                  ,LOS ANGELES                             ,,,,576974,,,.0877,,,315,111881,11540,3026,44642,,1331.24,,2327,589,9461,967,2,,503,,1083,215
050625,01-JUL-20,30-JUN-21,Amended,CEDARS-SINAI MEDICAL CENTER             ,8700 BEVERLY BLVD.                      ,,LOS ANGELES                             ,CA                                      ,90048                                   ,LOS ANGELES                             ,64067142,,,15708699,,,.1987,8667461,3763016,882,321930,111899,25755,277269,386.9,11517,,16585,2350,50098,3227,,,,,,
050633,01-JUN-20,31-MAY-21,Amended,THCC TWIN CITIES COMMUNITY HOSPITAL     ,1100 LAS TABLAS RD                      ,,TEMPLETON                               ,CA                                      ,93465                                   ,SAN LUIS OBISPO                         ,,,,656111,,,.1741,,,122,44530,6325,1632,15679,,321,,1477,201,3727,699,,,,,,
