PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050113,01-JUL-17,30-JUN-18,Settled,SAN MATEO MEDICAL CENTER                ,222 WEST 39TH AVENUE                    ,,SAN MATEO                               ,CA                                      ,94403-                                  ,SAN MATEO                               ,12487,,,94907,,,.12,32191,39149,39,14461,1574,3403,13731,2.42,670.27,,289,,2292,,,,,,288,
050115,01-JUL-17,30-JUN-18,Settled,PALOMAR MEDICAL CENTER ESCONDIDO        ,555 EAST VALLEY PARKWAY                 ,,ESCONDIDO                               ,CA                                      ,92025-2762                              ,SAN DIEGO                               ,61663,,,2355788,,,.1953,,,356,129940,17693,8347,86339,6.32,2307.46,,3940,2727,21669,4783,,,,58,544,593
050116,01-JUL-17,30-JUN-18,Settled,NORTHRIDGE MEDICAL CENTER - ROSCOE      ,18300 ROSCOE BLVD                       ,,NORTHRIDGE                              ,CA                                      ,91328                                   ,LOS ANGELES                             ,928809,,,4120040,,,.3491,711495,166924,318,116070,17694,7040,53968,24,1467.32,,3753,1422,13040,,,,167,11,1457,407
050118,01-JUN-17,31-MAY-18,Settled,DOCTORS HOSPITAL OF MANTECA             ,1205 E. NORTH ST.                       ,,MANTECA                                 ,CA                                      ,95336                                   ,SAN JOAQUIN                             ,,,,396243,,,.12,,,73,26645,6453,1242,15703,,351.2,,1360,238,3928,1078,,,,,,
050121,01-JAN-17,31-DEC-17,Reopened,ADVENTIST HEALTH HANFORD                ,115 MALL DRIVE                          ,,HANFORD                                 ,CA                                      ,93230-                                  ,KINGS                                   ,145884,,,2849325,,,.3443,118965,41334,230,83950,17882,5234,48559,3.29,1262.89,,3440,1081,11101,3681,,,,,,
050122,01-JAN-17,31-DEC-17,Settled,DAMERON HOSPITAL                        ,525 W. ACACIA                           ,,STOCKTON                                ,CA                                      ,95023                                   ,SAN JOAQUIN                             ,,,,1307760,,,.2884,,,170,62050,5821,1413,15382,,575,,1380,323,3966,,,,,,,
050124,01-JUL-17,30-JUN-18,Settled,VERDUGO HILLS HOSPITAL                  ,1812 VERDUGO BOULEVARD                  ,,GLENDALE                                ,CA                                      ,91208                                   ,LOS ANGELES                             ,,,,967534,,,.1989,,,123,43054,8589,656,18767,.72,672.58,,1874,144,5647,552,,,,,578,
050125,01-JAN-17,31-DEC-17,Settled,REGIONAL MEDICAL CENTER OF SAN JOSE     ,225 NORTH JACKSON AVENUE                ,,SAN JOSE                                ,CA                                      ,95116                                   ,SANTA CLARA                             ,,,,7865712,,,.4423,,,258,94170,29888,10042,83244,,1283.26,,5185,1414,15495,,,,,,,
050126,01-NOV-16,31-OCT-17,Settled,VALLEY PRESBYTERIAN HOSPITAL            ,15107 VANOWEN STREET                    ,,VAN NUYS                                ,CA                                      ,91405                                   ,LOS ANGELES                             ,,,,5405674,,,.6687,,,333,121545,17780,15178,72508,,1403.79,,2532,2789,13265,5809,,,,6,,296
050127,01-JUL-17,30-JUN-18,Settled,WOODLAND HEALTHCARE                     ,1325 COTTONWOOD STREET                  ,,WOODLAND                                ,CA                                      ,95695                                   ,YOLO                                    ,,,,368338,,,.12,,,77,28105,3084,1314,10768,,478.14,,921,89,3495,859,7,,618,,1401,
050128,01-JUL-17,30-JUN-18,Settled,TRI-CITY MEDICAL CENTER                 ,4002 VISTA WAY                          ,,OCEANSIDE                               ,CA                                      ,92056-4506                              ,SAN DIEGO                               ,146755,,,2865478,,,.3235,45344,19522,298,108770,13225,13019,58930,3.95,1834.23,,2901,2006,12362,2560,3,,396,17,667,236
050129,01-JUL-17,30-JUN-18,Settled,ST. BERNARDINE MEDICAL CENTER           ,2101 N. WATERMAN AVE.                   ,,SAN BERNARDINO                          ,CA                                      ,92404                                   ,SAN BERNARDINO                          ,988009,,,3146662,,,.4064,,,328,107937,11450,10279,66803,18.71,1409.95,,2309,1373,14741,5068,,,,,,
050131,01-JAN-17,31-DEC-17,Settled,NOVATO COMMUNITY HOSPITAL               ,180 ROWLAND WAY                         ,,NOVATO                                  ,CA                                      ,94945-                                  ,MARIN                                   ,,,,273638,,,.0829,,,47,17155,4199,525,6333,,230.05,,1097,66,1830,143,,,,,,
050132,01-JUL-17,30-JUN-18,Settled,SAN GABRIEL VALLEY MEDICAL CENTER       ,438 WEST LAS TUNAS DRIVE                ,,SAN GABRIEL                             ,CA                                      ,91778-1507                              ,LOS ANGELES                             ,,,,3503153,,,.5851,,,187,68255,12753,,40392,,740,,2267,,8954,,,,,,719,
050133,01-JUL-17,30-JUN-18,Settled,RIDEOUT MEMORIAL HOSPITAL               ,726 FOURTH STREET                       ,,MARYSVILLE                              ,CA                                      ,95901-                                  ,YUBA                                    ,,,,1670796,,,.12,,,209,80419,29656,5653,56654,,1354.71,,5252,1009,11240,3105,,,,,,
050135,01-JAN-17,31-DEC-17,Settled,SO CALIF HOSPITAL AT HOLLYWOOD          ,6245 DELONGPRE AVE                      ,,HOLLYWOOD                               ,CA                                      ,90028                                   ,LOS ANGELES                             ,,,,5807992,,,.4922,,,456,166440,28633,9799,82985,,1197,,4935,3431,14913,4089,,,1979,2,2869,300
050136,01-JUL-17,30-JUN-18,Settled,PETALUMA VALLEY HOSPITAL                ,400 N. MCDOWELL BLVD                    ,,PETALUMA                                ,CA                                      ,94954-                                  ,SONOMA                                  ,,,,357338,,,.12,,,80,29200,4793,1122,11013,,231.95,,1004,236,2482,562,,,,,,
050137,01-JAN-17,31-DEC-17,Reopened,KFH - PANORAMA CITY                     ,13652 CANTARA STREET                    ,,PANORAMA CITY                           ,CA                                      ,91402-                                  ,LOS ANGELES                             ,11655,,,47960,,,.0834,37122,19646,218,79570,749,1061,31626,2.59,665,,181,83,8785,971,,,,,,
050138,01-JAN-17,31-DEC-17,Settled w/Audit,KFH - LOS ANGELES                       ,4867 SUNSET BLVD                        ,,LOS ANGELES                             ,CA                                      ,90027                                   ,LOS ANGELES                             ,1539993,,,192945,,,.0825,5065926,648270,460,167900,3851,16417,117614,206.51,2309,,653,470,23702,1742,,,,,3456,
050139,01-JAN-17,31-DEC-17,Settled,KFH - DOWNEY                            ,9400 ROSECRANS AVENUE                   ,,BELLFLOWER                              ,CA                                      ,90706-                                  ,LOS ANGELES                             ,45304,,,156180,,,.1199,107014,33694,352,128480,2191,13896,71962,9.67,1541,,476,294,16554,1916,,,,,,
050140,01-JAN-17,31-DEC-17,Settled,KFH - FONTANA                           ,9961 SIERRA AVENUE                      ,,FONTANA                                 ,CA                                      ,92335                                   ,SAN BERNARDINO                          ,364378,,,297222,,,.1079,1205562,216902,626,228490,4510,24199,136744,80.51,2705,,898,717,31539,4202,,,,,,
050145,01-JAN-17,31-DEC-17,Settled,COMMUNITY HOSP. MONTEREY PENINSULA      ,23625 W. R. HOLMAN HIGHWAY              ,,MONTEREY                                ,CA                                      ,93942-6032                              ,MONTEREY                                ,,,,1751423,,,.0991,,,227,82855,26563,1557,52218,,1669.19,,5004,320,9844,,,,,,827,245
050146,01-OCT-16,30-SEP-17,Reopened,CITY OF HOPE NATIONAL MEDICAL CTR       ,1500 E. DUARTE ROAD                     ,,DUARTE                                  ,CA                                      ,91010                                   ,LOS ANGELES                             ,,,,,,,,,25032,217,79205,19902,10890,71133,,2978.68,,2119,1029,6723,,,,,,,
050149,01-JUL-17,30-JUN-18,Reopened,CALIFORNIA HOSPITAL MEDICAL CENTER      ,1401 SOUTH GRAND AVENUE                 ,,LOS ANGELES                             ,CA                                      ,90015                                   ,LOS ANGELES                             ,430664,,,2678163,,,.7447,331132,115804,318,116070,5784,33312,76600,30.71,1610.27,,1202,3620,18544,6212,,,,,,
050150,01-JUL-17,30-JUN-18,Settled,SIERRA NEVADA MEMORIAL HOSPITAL         ,155 GLASSON WAY                         ,1029                                    ,GRASS VALLEY                            ,CA                                      ,95945                                   ,NEVADA                                  ,,,,865396,,,.1305,,,104,37960,10032,2748,19019,,612.3,,2448,236,4829,855,,,,,,
050152,01-JUL-17,30-JUN-18,Settled,SAINT FRANCIS MEMORIAL HOSPITAL         ,900 HYDE STREET                         ,,SAN FRANCISCO                           ,CA                                      ,94109                                   ,SAN FRANCISCO                           ,4464,,,2466759,,,.4885,6338,1630,150,54750,6922,2737,21016,.37,706.57,,1453,42,4033,811,2,,9,4,1021,294
050153,01-JUL-17,30-JUN-18,As Submitted,OCONNOR HOSPITAL                        ,2105 FOREST AVENUE                      ,,SAN JOSE                                ,CA                                      ,95128                                   ,SANTA CLARA                             ,1515147,,,2699598,,,.2754,1026812,325550,324,118260,13169,4879,39283,23.88,957.02,,2708,853,9357,,,,,,,
050158,01-JAN-17,31-DEC-17,Settled,ENCINO HOSPITAL                         ,16237 VENTURA BLVD                      ,,ENCINO                                  ,CA                                      ,91436                                   ,LOS ANGELES                             ,,,,295657,,,.12,,,82,32972,3884,380,14988,,184.51,,980,119,3423,,,,1,2,487,201
050159,01-JUL-17,30-JUN-18,Settled w/Audit,VENTURA COUNTY MEDICAL CENTER           ,3291 LOMA VISTA ROAD                    ,,VENTURA                                 ,CA                                      ,93003                                   ,VENTURA                                 ,1153183,,,2172651,,,.544,634879,438300,272,99280,7269,12222,46583,41.91,1285.53,,1668,,13756,,,,,,,
050167,01-JUL-17,30-JUN-18,Settled,SAN JOAQUIN GENERAL HOSPITAL            ,500 WEST FRENCH CAMP ROAD               ,,FRENCH CAMP                             ,CA                                      ,95231                                   ,SAN JOAQUIN                             ,1634857,,,2419979,,,.6514,464115,159831,196,71540,5664,11489,49161,55.3,1674.93,,1217,2075,10189,3503,,,,,,
050168,01-JUL-17,30-JUN-18,Reopened,ST JUDE MEDICAL CENTER FULLERTON        ,101 E. VALENCIA MESA AVE                ,,FULLERTON                               ,CA                                      ,92835                                   ,ORANGE                                  ,,,,1491034,,,.1288,,,290,105850,17144,3983,62623,,2103.81,,3821,712,14445,1445,,,,51,,686
050169,01-OCT-16,30-SEP-17,Settled,PRESBYTERIAN INTERCOMMUNITY HOSPITAL    ,12401 EAST WASHINGTON BLVD              ,,WHITTIER                                ,CA                                      ,90602-                                  ,LOS ANGELES                             ,764925,,,1601953,,,.1581,633072,254806,332,121180,17875,7995,69501,17.31,2470.18,,3679,1409,16658,1624,,,,10,,188
050174,01-JUL-17,31-MAR-18,Settled,SANTA ROSA MEMORIAL HOSPITAL            ,1165 MONTGOMERY DRIVE                   ,,SANTA ROSA                              ,CA                                      ,95405-                                  ,SONOMA                                  ,,,,3336045,,,.2228,,,262,71788,25294,4453,52446,,1521.24,,3858,551,8545,2345,,,,10,,284
050179,01-JAN-17,31-DEC-17,Settled w/Audit,EMANUEL MEDICAL CENTER                  ,825 DELBON AVENUE                       ,,TURLOCK                                 ,CA                                      ,95382                                   ,STANISLAUS                              ,,,,2601585,,,.3429,,,209,76285,14368,3120,36405,,754.6,,3192,806,9151,2706,,,,,,
050180,01-JAN-17,31-DEC-17,Settled w/Audit,JOHN MUIR MEDICAL CENTER - WC           ,1601 YGNACIO VALLEY ROAD                ,,WALNUT CREEK                            ,CA                                      ,94598-3198                              ,CONTRA COSTA                            ,,,,3068295,,,.1267,,,116,184690,34779,4008,90311,,2054.8,,6978,,20137,,,,,,,543
050189,01-OCT-16,30-SEP-17,Settled,MEE MEMORIAL HOSPITAL                   ,300 CANAL ST.                           ,,KING CITY                               ,CA                                      ,93930-                                  ,MONTEREY                                ,,,,53704,,,.12,,,76,27740,1482,741,13895,,247.85,,186,180,878,422,,,,,,
050191,01-JUL-17,30-JUN-18,Settled,ST. MARY MEDICAL CENTER                 ,1050 LINDEN AVENUE                      ,,LONG BEACH                              ,CA                                      ,90813-3393                              ,LOS ANGELES                             ,939206,,,2525148,,,.5554,831316,218237,302,104972,8686,11393,51584,32.38,1204.91,,1516,1748,10780,4304,,,,5,,352
050192,01-JAN-17,31-DEC-17,Settled,ADVENTIST HEALTH REEDLEY                ,372 WEST CYPRESS                        ,,REEDLEY                                 ,CA                                      ,93654-                                  ,FRESNO                                  ,,,,42145,,,.12,1392,6712,49,17885,767,1417,6135,7.97,253.66,,198,343,1859,1145,,,,,,
050194,01-AUG-17,31-JUL-18,Settled,WATSONVILLE COMMUNITY HOSPTIAL          ,75 NIELSON STREET                       ,,WATSONVILLE                             ,CA                                      ,95076                                   ,SANTA CRUZ                              ,,,,1450932,,,.4197,,,106,38690,5738,,16606,,427.81,,1147,1672,3618,,,,,,,
050195,01-JUL-17,30-JUN-18,Reopened,WASHINGTON HOSPITAL DISTRICT            ,2000 MOWRY AVENUE                       ,,FREMONT                                 ,CA                                      ,94538                                   ,ALAMEDA                                 ,,,,3644249,,,.2099,,,289,105485,26767,8100,60861,,1416,,5373,,12546,1613,,,,,,
050197,01-JUL-17,30-JUN-18,Settled,SEQUOIA HOSPITAL                        ,170 ALAMEDA DE LAS PULGAS               ,,REDWOOD CITY                            ,CA                                      ,94160                                   ,SAN MATEO                               ,,,,,,,,,,208,75920,9122,311,22554,,667.08,,2221,67,5385,132,,,,,,
050204,01-JAN-17,31-DEC-17,Reopened,PALMDALE REGIONAL MEDICAL CENTER        ,38600 MEDICAL CENTER DRIVE              ,,PALMDALE                                ,CA                                      ,93551                                   ,LOS ANGELES                             ,,,,2044332,,,.28,,,157,57305,13379,2838,37983,,848.48,,2553,565,9015,2116,,,,,,163
050205,01-JAN-17,31-DEC-17,Settled,EAST VALLEY GLENDORA HOSPITAL           ,150 WEST ROUTE 66                       ,,GLENDORA                                ,CA                                      ,91740                                   ,LOS ANGELES                             ,,,,209017,,,.1046,,,107,39055,3609,656,7040,,179.72,,846,223,1653,,,,4,,543,
050211,01-JUL-17,30-JUN-18,Settled,ALAMEDA HOSPITAL                        ,2070 CLINTON AVE                        ,,ALAMEDA                                 ,CA                                      ,94501                                   ,,,,,394675,,,.12,,,34,12410,6234,1681,12134,,364.79,,1152,200,2408,,,,,,,
050222,01-OCT-16,30-SEP-17,Settled w/Audit,SHARP CHULA VISTA MEDICAL CTR           ,751 MEDICAL CENTER COURT                ,,CHULA VISTA                             ,CA                                      ,91911-                                  ,SAN DIEGO                               ,,,,4055292,,,.3717,,,243,88695,21087,8959,74171,,1646,,3833,1642,15538,5781,,,,,,
050224,01-JUL-17,31-DEC-17,Reopened,HOAG MEMORIAL HOSPITAL PRESBYTERIAN     ,ONE HOAG DRIVE                          ,6100                                    ,NEWPORT BEACH                           ,CA                                      ,92658-6100                              ,,,,,753868,,,.0595,,,527,96968,18668,2605,65954,,4074.86,,4361,367,15773,1266,,,,,,
050225,01-JAN-17,31-DEC-17,Settled,FEATHER RIVER HOSPITAL                  ,5974 PENTZ ROAD                         ,,PARADISE                                ,CA                                      ,95969                                   ,BUTTE                                   ,,,,1028946,122699,,.1979,,,100,36500,10621,1415,18870,,657.81,,2521,231,4822,1428,,,,,,
050226,01-JUL-17,30-JUN-18,Settled,ANAHEIM REGIONAL MEDICAL CENTER         ,1111 WEST LA PALMA AVENUE               ,,ANAHEIM                                 ,CA                                      ,92801-                                  ,ORANGE                                  ,,,,2640890,,,.4237,,,223,81395,12069,,46151,,961.47,,2331,,10699,,,,,,,
050228,01-JUL-17,30-JUN-18,Settled w/Audit,ZUCKERBERG SAN FRANCISCO GENERAL        ,1001 POTRERO AVENUE                     ,,SAN FRANCISCO                           ,CA                                      ,94110-                                  ,SAN FRANCISCO                           ,12378580,,,5638087,,,.6405,3677251,1658973,284,103660,16998,25447,82482,264.23,3013.28,,2475,3380,15089,5713,,,,,1189,
050230,01-JAN-17,31-DEC-17,Settled,GARDEN GROVE HOSPITAL MEDICAL CENTER    ,12601 GARDEN GROVE BLVD                 ,,GARDEN GROVE                            ,CA                                      ,92634                                   ,ORANGE                                  ,,,,2387753,,,.613,,,167,60955,7182,2543,22527,,316.46,,1410,674,5713,1534,,,,,,
050231,01-JAN-17,31-DEC-17,Settled,POMONA VALLEY HOSPITAL MED CTR          ,1798 NORTH GAREY AVENUE                 ,,POMONA                                  ,CA                                      ,91767-                                  ,LOS ANGELES                             ,884298,,,4039910,,,.4525,481167,170124,388,141620,14077,24405,101848,20.53,2767.47,,3228,6910,22199,7968,,,,,,
050232,01-JUL-17,30-JUN-18,Settled,FRENCH HOSPITAL MEDICAL CENTER          ,1911 JOHNSON AVENUE                     ,,SAN LUIS OBISPO                         ,CA                                      ,93401                                   ,SAN LUIS OBISPO                         ,,,,402854,,,.0565,,,98,35770,9602,765,16922,,489.98,,2330,67,4616,433,,,,,,
050234,01-OCT-16,30-SEP-17,Settled,SHARP CORONADO HOSPITAL                 ,250 PROSPECT PLACE                      ,,CORONADO                                ,CA                                      ,92118-                                  ,SAN DIEGO                               ,,,,208831,,,.12,,,59,21535,2239,772,7313,,324.86,,614,123,2002,383,,,,,,
050235,01-JAN-17,31-DEC-17,Settled,PROVIDENCE ST JOSEPH MEDICAL CENTER     ,501 S. BUENA VISTA ST                   ,,BURBANK                                 ,CA                                      ,91505-4866                              ,LOS ANGELES                             ,,,,4967468,,,.2924,,,368,134320,29953,9059,72761,,1529.02,,5863,,16309,2653,,,,,,182
050236,01-JAN-17,31-DEC-17,Settled,ADVENTIST HEALTH SIMI VALLEY            ,2675 NORTH SYCAMORE DRIVE               ,,SIMI VALLEY                             ,CA                                      ,93065                                   ,VENTURA                                 ,,,,782098,,,.1188,,,144,52560,12326,916,27675,,569.86,,2699,223,6999,1038,,,,,,
050238,01-JAN-17,31-DEC-17,Settled w/Audit,METHODIST HOSPITAL OF SO CALIF          ,300 WEST HUNTING DRIVE                  ,,ARCADIA                                 ,CA                                      ,91007                                   ,LOS ANGELES                             ,,,,2803561,,,.1934,,,318,116070,28551,4228,68965,,1417,,5012,850,16722,1669,,,,2,,490
050239,01-JAN-17,31-DEC-17,Settled w/Audit,ADVENTIST HEALTH GLENDALE               ,1509 WILSON TERRACE                     ,,GLENDALE                                ,CA                                      ,92106                                   ,LOS ANGELES                             ,2654886,,,10360399,,,.5338,1604793,250191,323,117895,34024,6238,78637,19.73,1708.36,,7154,1202,18815,4776,,,576,17,1610,548
050242,01-JUL-17,30-JUN-18,Settled,DOMINICAN HOSPITAL                      ,1555 SOQUEL DRIVE                       ,,SANTA CRUZ                              ,CA                                      ,95065                                   ,SANTA CRUZ                              ,,,,3213551,,,.1815,,,202,73730,22561,4145,46514,,1113.71,,4747,71,10205,194,,,,19,,492
050243,01-JUN-17,31-MAY-18,Reopened,DESERT HOSPITAL                         ,1150 N. INDIAN CANYON DR                ,2739                                    ,PALM SPRINGS                            ,CA                                      ,92262                                   ,RIVERSIDE                               ,4830160,,,3189764,,,.3329,2346927,733507,325,118625,18315,15262,85784,79.29,1631.65,,3327,2042,18643,4442,,,,27,,176
050245,01-JUL-17,30-JUN-18,Reopened,ARROWHEAD REGIONAL MEDICAL CENTER       ,400 NORTH PEPPER AVENUE                 ,,COLTON                                  ,CA                                      ,92324-                                  ,SAN BERNARDINO                          ,2450848,,,2664871,,,.6268,2258861,759792,366,133590,10806,28993,94829,145.49,3035.76,,1764,5771,19884,5936,,,,,4037,
050248,01-JUL-17,30-JUN-18,Settled,NATIVIDAD MEDICAL CENTER                ,1441 CONSTITUTION BLDV                  ,,SALINAS                                 ,CA                                      ,93906-                                  ,MONTEREY                                ,1020457,,,2285990,,,.6035,660456,195946,148,54020,5789,11035,35491,29.95,1128.38,,1341,2075,8395,,,,,61,,585
050254,01-NOV-16,31-OCT-17,Settled,MARSHALL HOSPITAL                       ,1100 MARSHALL WAY                       ,,PLACERVILLE                             ,CA                                      ,95667                                   ,EL DORADO                               ,,,,1313774,,,.1816,,,111,38343,11046,1137,22294,,1128.74,,2481,262,5152,1344,,,,,,
050257,01-JAN-17,31-DEC-17,As Submitted,GOOD SAMARITAN HOSPITAL                 ,901 OLIVE DRIVE                         ,,BAKERSFIELD                             ,CA                                      ,93308                                   ,KERN                                    ,,,,127033,,,.12,,,43,29285,2247,514,6005,,192.69,,562,107,1504,311,,,32,,216,
050261,01-JUL-17,30-JUN-18,Settled,SIERRA VIEW MED. CTR.                   ,465 W. PUTNAM AVE.                      ,,PORTERVILLE                             ,CA                                      ,93257-                                  ,TULARE                                  ,,,,1805345,,,.4017,,,128,46720,9083,2961,24019,,789.42,,1892,643,5581,1925,,,,,,
050262,01-JUL-17,30-JUN-18,Settled w/Audit,RONALD REAGAN UCLA                      ,757 WESTWOOD PLAZA                      ,,LOS ANGELES                             ,CA                                      ,90095                                   ,LOS ANGELES                             ,50289040,,,5915532,,,.2511,12383890,6776341,445,167929,42950,28792,167041,744.44,6777.86,,5581,2920,23165,2248,,,,,,
050272,01-OCT-16,30-SEP-17,Settled,REDLANDS COMMUNITY HOSPITAL             ,350 TERRACINA BOULEVARD                 ,,REDLANDS                                ,CA                                      ,92373                                   ,SAN BERNADINO  CA                       ,,,,795405,,,.1748,,,195,71175,6528,3613,44903,,1256.15,,1500,655,10480,2094,,,,,710,
050276,01-JUL-17,30-JUN-18,Reopened,CONTRA COSTA REGIONAL MEDICAL CENTER    ,2500 ALHAMBRA AVENUE                    ,,MARTINEZ                                ,CA                                      ,94553                                   ,CONTRA COSTA                            ,839224,,,1223227,,,.5571,138831,208661,124,45260,4534,11149,40364,35.98,2524,,820,346,6574,,,,,,750,
050278,01-JAN-17,31-DEC-17,Settled w/Audit,PROVIDENCE HOLY CROSS MED. CENTER       ,15031 RINALDI STREET                    ,,MISSION HILLS                           ,CA                                      ,91345-                                  ,LOS ANGELES                             ,,,,3890785,,,.3751,,,316,115340,19306,,79674,,1659.61,,3621,,17574,3984,,,,,,184
050279,01-JUN-17,31-MAY-18,Settled,HI - DESERT MEDICAL CENTER              ,6601 WHITEFEATHER ROAD                  ,,JOSHUA TREE                             ,CA                                      ,92252-                                  ,SAN BERNADINO  CA                       ,,,,127967,,,.12,,,59,21535,1815,2079,6413,,302.18,,527,649,2124,172,,,,,,
050280,01-JUL-17,30-JUN-18,Settled w/Audit,MERCY MEDICAL CENTER REDDING            ,2175 ROSALINE AVE                       ,496009                                  ,REDDING                                 ,CA                                      ,96001                                   ,SHASTA                                  ,3110957,,,5479419,,,.2657,643376,303097,262,95630,28700,6553,62102,18.93,1393.82,,6073,461,13455,3256,,,,,,
050281,01-JUL-17,30-JUN-18,Settled,ALHAMBRA HOSPITAL                       ,100 SOUTH RAYMOND                       ,,ALHAMBRA                                ,CA                                      ,91801                                   ,LOS ANGELES                             ,,,,1930444,,,.5635,,,101,36865,7549,,21238,,575.15,,1419,,5450,,,,,,,277
050283,01-SEP-17,31-AUG-18,Settled,VALLEY MEMORIAL HOSPITAL                ,1111 EAST STANLEY BLVD                  ,,LIVERMORE                               ,CA                                      ,94550-                                  ,ALAMEDA                                 ,,,,970334,,,.1128,,,167,60955,9988,2548,27043,,1009.64,,2277,341,8287,1034,,,,,,
050289,01-JUL-17,30-JUN-18,As Submitted,SETON MEDICAL CENTER                    ,1900 SULLIVAN AVENUE                    ,,DALY CITY                               ,CA                                      ,94015-                                  ,SAN MATEO                               ,64236,,,1192843,,,.175,64519,21762,279,101835,10246,1412,26954,1.35,813.9,,1829,250,5151,502,,,,,110,
050290,01-JAN-17,31-DEC-17,Settled,PROVIDENCE ST JOHNS HEALTH CENTER       ,2121 SANTA MONICA BLVD                  ,,SANTA MONICA                            ,CA                                      ,90404                                   ,LOS ANGELES                             ,,,,788498,,,.0449,,,266,97090,27320,,57970,,1156.68,,5579,,12322,499,,,,,,
050291,01-JAN-17,31-DEC-17,Settled,SUTTER SANTA ROSA REGIONAL HOSPITAL     ,30 MARK WEST SPRING ROAD                ,,SANTA ROSA                              ,CA                                      ,95403                                   ,SONOMA                                  ,5270005,,,880939,,,.12,1176560,617597,84,30660,8762,3428,26269,23.89,701.45,,2022,,6516,905,,,,,,
050292,01-JUL-17,30-JUN-18,Reopened,RIVERSIDE UNIVERSITY HEALTH SYSTEM      ,26520 CACTUS AVENUE                     ,,MORENO VALLEY                           ,CA                                      ,92555-3911                              ,RIVERSIDE                               ,1664878,,,2157152,,,.4948,1154695,374445,439,160235,12074,17402,108469,117.22,3053,,1635,2666,19161,6222,,,,,,
050295,01-JUL-17,30-JUN-18,Reopened,MERCY HOSPITAL                          ,2215 TRUXTUN AVENUE                     ,,BAKERSFIELD                             ,CA                                      ,93302                                   ,KERN                                    ,,,,2059272,,,.3563,,,226,82490,9338,5420,42928,,1330.84,,2253,1437,11447,3071,,,,,,
050296,01-JUL-17,30-JUN-18,Settled,HAZEL HAWKINS MEM. HOSPITAL             ,911 SUNSET DRIVE                        ,,HOLLISTER                               ,CA                                      ,95023-                                  ,SAN BENITO                              ,,,,216562,,,.12,,,49,17885,2608,1821,6912,,378.43,,769,485,1769,290,,,,,,
050298,01-FEB-17,31-JAN-18,Reopened,BARSTOW COMMUNITY HOSPITAL              ,555 SOUTH SEVENTH STREET                ,,BARSTOW                                 ,CA                                      ,92311                                   ,SAN BERNARDINO                          ,,,,158343,,,.12,,,30,10950,2141,1438,7950,,255.22,,607,944,2389,,,,,,,
050300,01-JUL-17,30-JUN-18,Settled,ST. MARY MEDICAL CENTER                 ,18300 HIGHWAY 18                        ,P.O. BOX 7025                           ,APPLE VALLEY                            ,CA                                      ,92307                                   ,SAN BERNARDINO                          ,,,,3034154,,,.3434,,,212,77380,19665,8228,67845,,1358.9,,3229,1003,14499,4903,,,,,,
050301,01-JAN-17,31-DEC-17,Settled,UKIAH VALLEY MEDICAL CENTER             ,275 HOSPITAL DRIVE                      ,,UKIAH                                   ,CA                                      ,95482-                                  ,MENDOCINO                               ,,,,931894,,,.3092,,,50,18124,5063,630,12336,,490.99,,1344,236,3552,1211,,,,,,
050305,01-JAN-17,31-DEC-17,Settled,ALTA BATES MEDICAL CENTER               ,2450 ASHBY AVENUE                       ,,BERKELEY                                ,CA                                      ,94705-                                  ,ALAMEDA                                 ,,,,4177130,,,.4159,,,337,123005,12897,18665,66665,,1559.78,,2881,,13814,3584,,,,,2329,
050308,01-JUL-17,30-JUN-18,Settled,EL CAMINO HOSPITAL                      ,2500 GRANT ROAD                         ,7025                                    ,MOUNTAIN VIEW                           ,CA                                      ,94039-7025                              ,SANTA CLARA                             ,,,,1373494,,,.06,,,388,141620,27986,4664,82128,,2440.62,,6027,511,22741,,,,,,859,442
050309,01-JAN-17,31-DEC-17,Settled,SUTTER ROSEVILLE MEDICAL CENTER         ,1 MEDICAL PLAZA                         ,,ROSEVILLE                               ,CA                                      ,95661-                                  ,PLACER                                  ,,,,2926395,,,.1378,,,273,99645,28405,,76661,,1698.81,,6459,,18832,2161,,,,,,957
050313,01-JAN-17,30-APR-17,Settled,SUTTER TRACY COMMUNITY HOSPITAL         ,1420 TRACY BOULEVARD                    ,,TRACY                                   ,CA                                      ,95376-3497                              ,SAN JOAQUIN                             ,,,,133377,,,.12,,,81,9720,1641,,4318,,484.59,,425,,1258,273,,,,,,
