PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
043300,01-JUL-15,30-JUN-16,Settled,ARKANSAS CHILDRENS HOSPITAL             ,1 CHILDRENS WAY                         ,,LITTLE ROCK                             ,AR                                      ,72202-                                  ,PULASKI                                 ,,,,,,,,,14480,336,122976,574,20547,80114,158.86,3553,,76,4204,9776,,,,,,,
044004,01-JAN-15,31-DEC-15,Settled,VANTAGE POINT                           ,4253 CROSSOVER ROAD                     ,,FAYETTEVILLE                            ,AR                                      ,72703                                   ,,,,,,,,,,,82,29930,7065,6191,20440,,353.1,,561,645,2252,,,,156,,165,
044005,01-JAN-15,31-DEC-15,Settled,BRIDGEWAY HOSPITAL                      ,21 BRIDGEWAY ROAD                       ,,LITTLE ROCK                             ,AR                                      ,72113                                   ,PULASKI                                 ,,,,,,,,,,117,42705,6257,5946,27866,,149.09,,736,904,4277,,,,,,,
044006,01-JAN-15,31-DEC-15,Settled,VISTA HEALTH-FORT SMITH                 ,7301 ROGERS AVENUE                      ,,FORT SMITH                              ,AR                                      ,72917                                   ,SEBASTIANN                              ,,,,,,,,,,48,17462,3192,4448,14291,,238.99,,370,573,2053,,,,82,,106,
044007,01-JAN-15,31-DEC-15,Settled,RIVENDELL ARKANSAS                      ,100 RIVENDELL DRIVE                     ,,BENTON                                  ,AR                                      ,72015                                   ,BENTON                                  ,,,,,,,,,,61,22265,3017,8643,20010,,105.83,,246,1392,2214,,,,,,,
044011,01-JUL-15,30-JUN-16,Reopened,ARKANSAS STATE HOSPITAL                 ,305 SOUTH PALM                          ,4096                                    ,LITTLE ROCK                             ,AR                                      ,72205-4096                              ,PULASKI                                 ,,,,,,,,,,230,84180,2346,141,74227,,538,,78,2,606,,,,,,,
044013,01-JUN-15,31-MAY-16,Settled,PINNACLE POINTE HOSPITAL                ,11501 FINANCIAL CENTER PARKWAY          ,,LITTLE ROCK                             ,AR                                      ,72211-3715                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044017,01-JUL-15,30-JUN-16,Settled,UNITED METHODIST BEHAVIORAL HOSPITAL    ,1601 MURPHY DRIVE                       ,,MAUMELLE                                ,AR                                      ,72113                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044019,01-JAN-15,31-DEC-15,Settled,SPRINGWOODS BEHAVIORAL                  ,1955 W. TRUCKERS DRIVE                  ,,FAYETTEVILLE                            ,AR                                      ,72704                                   ,WASHINGTON                              ,,,,,,,,,,52,18980,4012,2840,16300,,91.1,,382,341,2133,,,,,,,
044020,01-JAN-15,31-DEC-15,Settled,VISTA HEALTH TEXARKANA                  ,701 ARKASAS BLVD                        ,,TEXARKANA                               ,AR                                      ,72854                                   ,MILLER                                  ,,,,,,,,,,37,13505,1039,3394,7798,,142.53,,99,363,950,152,,,66,,93,
044021,13-AUG-15,31-DEC-15,Settled,WOODRIDGE OF WEST MEMPHIS LLC           ,600 NORTH 7TH STREET                    ,,WEST MEMPHIS                            ,AR                                      ,72301                                   ,,,,,,,,,,,52,7332,130,1191,1485,,31.1,,11,163,182,,,,,,,
050002,01-OCT-14,30-SEP-15,Settled,ST ROSE HOSPITAL                        ,27200 CALAROGA AVENUE                   ,,HAYWARD                                 ,CA                                      ,94545-4383                              ,ALAMEDA                                 ,,,,2536468,,,.4241,,,195,71175,10548,4836,27667,,663.85,,1984,1327,5947,2067,,,,,,
050006,01-JUL-15,30-JUN-16,Reopened,ST. JOSEPH HOSPITAL - EUREKA            ,2700 DOLBEER                            ,,EUREKA                                  ,CA                                      ,95501                                   ,HUMBOLDT                                ,,,,2105696,,,.2479,,,133,48678,15190,1309,30960,,859.17,,2847,273,6418,,,,,,,178
050007,01-JAN-15,31-DEC-15,Reopened,MILLS PENINSULA MEDICAL CENTER          ,1783 EL CAMINO REAL                     ,,BURLINGAME                              ,CA                                      ,94010-                                  ,SAN MATEO                               ,,,,939752,,,.079,,,241,87965,16583,,50455,,1500.54,,3475,,11257,1447,,,,,1916,
050008,01-JAN-15,31-DEC-15,Reopened,CPMC-R.K. DAVIES MEDICAL CENTER         ,CASTRO & DUBOCE STREETS                 ,7999                                    ,SAN FRANCISCO                           ,CA                                      ,94120-                                  ,SAN FRANCISCO                           ,57056,,,820389,,,.2185,40055,5203,146,53290,6135,,17423,1.65,577.84,,1032,,3421,222,,,,,,585
050009,01-JUL-15,30-JUN-16,Reopened,QUEEN OF THE VALLEY MEDICAL CENTER      ,1000 TRANCAS STREET                     ,,NAPA                                    ,CA                                      ,94558                                   ,NAPA                                    ,,,,1917324,,,.1997,,,198,72468,14369,,29696,,802.74,,2788,,6136,477,,,,,,171
050013,01-JAN-15,31-DEC-15,Reopened,ST. HELENA HOSPITAL                     ,650 SANITARIUM ROAD                     ,250                                     ,DEER PARK                               ,CA                                      ,94576                                   ,NAPA                                    ,,,,2309892,,,.2368,,,151,55115,9731,7524,22100,,929.71,,2294,549,4258,,,,,,,
050014,01-JAN-15,31-DEC-15,Reopened,SUTTER AMADOR HOSPITAL                  ,200 MISSION BLVD                        ,,JACKSON                                 ,CA                                      ,95642-2198                              ,AMADOR                                  ,,,,300434,,,.0919,,,52,18980,5534,388,9539,,260.64,,1235,130,2495,412,,,,,,
050017,01-JUL-15,30-JUN-16,Reopened,MERCY GENERAL HOSPITAL                  ,4001 J STREET                           ,,SACRAMENTO                              ,CA                                      ,95819                                   ,SACRAMENTO                              ,689127,,,4038625,,,.2445,226878,84879,377,137982,18446,,62934,,1513.6,,4142,,14704,3472,,,,67,,496
050018,01-JAN-15,31-DEC-15,Settled,PACIFIC ALLIANCE MEDICAL CENTER         ,531 WEST COLLEGE STREET                 ,,LOS ANGELES                             ,CA                                      ,90012                                   ,LOS ANGELES                             ,,,,2064863,,,.8627,,,135,49135,5878,8940,33781,,604.09,,1047,3051,9013,3863,,,,,,
050022,01-MAY-15,30-APR-16,Reopened,RIVERSIDE COMMUNITY HOSPITAL            ,4445 MAGNOLIA AVENUE                    ,,RIVERSIDE                               ,CA                                      ,92501                                   ,RIVERSIDE                               ,,,,3445895,,,.3275,,,373,136518,23306,17363,113459,,1678.99,,3825,5152,23359,,,,,,,
050024,01-JAN-15,31-DEC-15,Settled,PARADISE  VALLEY HOSPITAL               ,2400 EAST 4TH STREET                    ,,NATIONAL CITY                           ,CA                                      ,91950                                   ,SAN DIEGO                               ,,,,3070861,,,.5842,,,230,83950,13078,24750,53208,,901.55,,2253,4140,11060,,,,4,18,388,170
050025,01-JUL-15,30-JUN-16,Settled w/Audit,UCSD MEDICAL CENTER                     ,200 W. ARBOR DRIVE                      ,,SAN DIEGO                               ,CA                                      ,92103                                   ,SAN DIEGO                               ,26774037,,,8147145,,,.3525,4885842,3159451,508,185928,39534,37831,165755,404.86,6057.58,,6291,4203,27870,7459,,,140,,849,
050026,01-OCT-14,30-SEP-15,Settled,GROSSMONT HOSPITAL                      ,5555 GROSSMONT CENTER DRIVE             ,,LA MESA                                 ,CA                                      ,91942-                                  ,SAN DIEGO                               ,,,,6559677,,,.327,,,458,167170,33124,18791,110166,,2720,,7687,3741,26015,,,,845,18,1468,251
050028,01-JUL-15,30-JUN-16,Reopened,MAD RIVER COMMUNITY HOSPITAL            ,3800 JANES ROAD                         ,,ARCATA                                  ,CA                                      ,95521                                   ,HUMBOLDT                                ,,,,158471,,,.12,,,44,16104,3319,3832,9416,,395.1,,588,875,2014,,,,,,,
050030,01-DEC-14,30-NOV-15,Settled,OROVILLE HOSPITAL                       ,2767 OLIVE HIGHWAY                      ,,OROVILLE                                ,CA                                      ,95965-                                  ,BUTTE                                   ,,,,4426613,,,.3127,,,133,48545,22434,3284,42261,,1020.6,,5649,913,11873,,,,,,,
050036,01-JUL-15,30-JUN-16,Settled,MEMORIAL HOSPITAL                       ,420 34TH STREET                         ,1888                                    ,BAKERSFIELD                             ,CA                                      ,93303                                   ,KERN                                    ,,,,3762731,,,.4327,,,321,117486,15297,12941,65924,,1431.93,,3099,2030,15352,6836,,,,,,
050038,01-JUL-15,30-JUN-16,Reopened,SANTA CLARA VALLEY MEDICAL CENTER       ,751 SOUTH BASCOM AVE                    ,,SAN JOSE                                ,CA                                      ,95128-                                  ,SANTA CLARA                             ,5059349,,,4647304,,,.6164,1800206,875641,436,159576,13397,34356,110107,163.34,4650.65,,2036,5761,20916,9549,,,463,142,802,594
050039,01-JUL-15,30-JUN-16,Reopened,ENLOE MEDICAL CENTER                    ,1531 ESPLANADE                          ,,CHICO                                   ,CA                                      ,95926                                   ,BUTTE                                   ,,,,3808632,,,.1778,,,258,94428,38770,4188,70505,,2264.09,,7931,859,15668,3742,,,,76,,491
050040,01-JUL-15,30-JUN-16,Reopened,LAC OLIVE VIEW/UCLA MEDICAL CENTER      ,14445 OLIVE VIEW DR                     ,,SYLMAR                                  ,CA                                      ,91342                                   ,LOS ANGELES                             ,1698974,,,1215751,,,.7143,1666842,859809,297,108419,4555,25809,54586,173.99,2452.57,,746,5477,10341,,,,277,,630,
050042,01-JUL-15,30-JUN-16,Settled,ST ELIZABETH  COMMUNITY HOSPTIAL        ,2550 SISTER MARY COLUMBIA DRIVE         ,,RED BLUFF                               ,CA                                      ,96080                                   ,TEHAMA                                  ,,,,349070,,,.12,,,76,27816,4158,932,9644,,338.23,,1226,357,2873,761,,,,,,
050043,01-JAN-15,31-DEC-15,Reopened,SUMMIT MEDICAL CENTER                   ,350 HAWTHORNE AVENUE                    ,,OAKLAND                                 ,CA                                      ,94609-                                  ,ALAMEDA                                 ,,,,5306085,,,.3188,,,268,97820,23886,3386,54706,,1673.89,,4535,653,11522,2340,,,,,,1073
050045,01-JUL-15,30-JUN-16,Settled,EL CENTRO REGIONAL MEDICAL CENTER       ,1415 ROSS AVENUE                        ,,EL CENTRO                               ,CA                                      ,92243-                                  ,IMPERIAL                                ,,,,1779618,,,.4128,,,161,58926,9696,2334,21492,,723.47,,1868,449,4752,1226,,,,,,
050047,01-JAN-15,31-DEC-15,Settled,CALIFORNIA PACIFIC MEDICAL CENTER       ,BUCHANAN AND CLAY STREETS               ,7999                                    ,SAN FRANCISCO                           ,CA                                      ,94120-                                  ,SAN FRANCISCO                           ,8159835,,,4470663,,,.2194,3524080,969275,464,169360,30886,149,104433,88.85,2665.99,,5274,39,19824,,,,,,735,
050054,01-JUL-15,30-JUN-16,Settled,SAN GORGONIO MEMORIAL                   ,600 NORTH HIGHLAND SPRINGS AVE          ,,BANNING                                 ,CA                                      ,92220-                                  ,SAN BERNARDINO                          ,,,,190233,,,.12,,,61,22326,3759,1569,16923,,529.55,,734,312,3798,844,,,,,,
050055,01-JAN-15,31-DEC-15,Reopened,ST. LUKES HOSPITAL                      ,3555 CESAR CHAVEZ STREET                ,,SAN FRANCISCO                           ,CA                                      ,94110-                                  ,SAN FRANCISCO                           ,72888,,,1260226,,,.442,42411,7929,128,46720,6225,3432,18213,1.76,482.42,,942,645,3640,814,,,,,,
050056,01-JUL-15,30-JUN-16,Settled,ANTELOPE VALLEY HOSPITAL                ,1600 WEST AVENUE J                      ,,LANCASTER                               ,CA                                      ,93534                                   ,LOS ANGELES                             ,,,,3607383,,,.3942,,,393,143838,18571,19844,91956,,1884.19,,3155,2962,20058,,,,,,,
050057,01-JUL-15,30-JUN-16,Reopened,KAWEAH DELTA MEDICAL CENTER             ,400 W. MINERAL KING AVE.                ,,VISALIA                                 ,CA                                      ,93291-6237                              ,TULARE                                  ,5787411,,,6357219,,,.3094,2021952,584311,403,147498,42794,11718,107546,,3397.78,,6959,1921,20532,,,,1427,36,2200,641
050058,01-JUL-15,30-JUN-16,Settled,GLENDALE MEMORIAL HOSPITAL & HLTH CT    ,1420 SOUTH CENTRAL AVE                  ,,GLENDALE                                ,CA                                      ,91204-                                  ,LOS ANGELES                             ,,,,5360463,,,.6745,,,301,110166,16746,12875,52694,,823.17,,2775,1459,9853,,,,,3,,313
050060,01-SEP-15,31-AUG-16,Amended,COMMUNITY REGIONAL MEDICAL CENTER       ,2823 FRESNO STREET                      ,1232                                    ,FRESNO                                  ,CA                                      ,93721-1324                              ,FRESNO                                  ,9764617,,,13639462,,,.5378,2974132,1051275,767,280896,49225,57889,234260,219.66,6753.16,,7506,14981,38254,9209,,,,91,,655
050063,01-JAN-15,31-DEC-15,Reopened,HOLLYWOOD PRESBYTERIAN MEDICAL CNTR     ,1300 NORTH VERMONT AVENUE               ,,LOS ANGELES                             ,CA                                      ,90027                                   ,LOS ANGELES                             ,,,,5884761,,,.7841,,,317,115705,16279,23837,63727,3.98,979.3,,2694,3452,12416,3653,,,,,,354
050067,01-JUL-15,30-JUN-16,Settled,OAK VALLEY DISTRICT HOSPITAL            ,350 SOUTH OAK STREET                    ,,OAKDALE                                 ,CA                                      ,95361-                                  ,STANISLAUS                              ,,,,61510,,,.12,,,35,12810,1311,91,3307,,261.41,,287,22,815,222,,,,,,
050069,01-JUL-15,30-JUN-16,Reopened,ST. JOSEPH HOSPITAL OF ORANGE           ,1100 WEST STEWART DRIVE                 ,5600                                    ,ORANGE                                  ,CA                                      ,92863-5600                              ,UNITED STATES                           ,,,,2882697,,,.2193,,,426,155916,17838,7727,77118,,2263.68,,4018,1839,18931,2888,3,,105,,1888,
050070,01-JAN-15,31-DEC-15,Reopened,KFH - SOUTH SAN FRANCISCO               ,1200 EL CAMINO REAL                     ,,SOUTH SAN FRANCISCO                     ,CA                                      ,94080-                                  ,SAN MATEO                               ,,,,,,,,14472,2033,120,43800,981,51,20099,.42,606,,247,12,5626,40,,,,,,
050071,01-JAN-15,31-DEC-15,Settled,KFH - SANTA CLARA                       ,700 LAURENCE EXPRESSWAY                 ,,SANTA CLARA                             ,CA                                      ,95051-                                  ,SANTA CLARA                             ,956780,,,,,,,2325297,668164,327,119355,2655,1114,82446,88.57,1866,,428,143,18428,688,,,,,,
050072,01-JAN-15,31-DEC-15,Reopened,KFH - WALNUT CREEK                      ,1425 SOUTH MAIN STREET                  ,,WALNUT CREEK                            ,CA                                      ,94596-                                  ,CONTRA COSTA                            ,51021,,,,,,,168820,26607,233,85045,1754,536,60403,4.08,1369,,349,57,14214,550,,,,,,
050073,01-JAN-15,31-DEC-15,Reopened,KFH - VALLEJO                           ,975 SERRANO DRIVE                       ,,VALLEJO                                 ,CA                                      ,94589-                                  ,SOLANO                                  ,103041,,,120857,,,.0572,141255,23315,200,73000,3013,2116,38314,13.43,1090,,667,94,9214,1130,,,,,,1129
050075,01-JAN-15,31-DEC-15,Reopened,KFH - OAKLAND                           ,275 W MACARTHUR BLVD                    ,,OAKLAND                                 ,CA                                      ,94611                                   ,OAKLAND                                 ,1656259,,,221347,,,.065,2597578,698506,353,124045,5202,2584,84981,106.09,2275,,1065,387,20222,1460,,,,,,
050076,01-JAN-15,31-DEC-15,Reopened,KFH - SAN FRANCISCO                     ,2425 GEARY BOULEVARD                    ,,SAN FRANCISCO                           ,CA                                      ,94115-                                  ,SAN FRANCISCO                           ,725618,,,,,,,2068916,656831,236,86140,1450,506,58608,77.57,1466,,275,42,11633,440,,,,,,
050077,01-OCT-14,30-SEP-15,Reopened,SCRIPPS MERCY HOSPITAL                  ,4077 FIFTH AVENUE                       ,,SAN DIEGO                               ,CA                                      ,92103                                   ,SAN DIEGO                               ,5115608,,,6004656,,,.3819,3241972,988600,521,190165,28925,26568,128906,95.42,3061.67,,5800,5518,30735,7471,10,,985,,1605,
050078,01-JAN-15,31-DEC-15,Settled,PROVIDENCE LTTL CO MARY MC SAN PEDRO    ,1300 W SEVENTH STREET                   ,,SAN PEDRO                               ,CA                                      ,90732-                                  ,LOS ANGELES                             ,,,,720609,,,.2171,,,186,67890,8331,6567,25684,,900,,1467,2260,5999,,,,225,18,663,312
050079,01-JAN-15,21-APR-15,Reopened,DOCTORS MEDICAL CENTER                  ,2000 VALE ROAD                          ,,SAN PABLO                               ,CA                                      ,94806                                   ,CONTRA COSTA                            ,,,,217749,,,.3226,,,176,19536,945,,2150,,393.91,,204,,496,,,,,,,
050082,01-JUL-15,30-JUN-16,Settled,ST. JOHNS REGIONAL MEDICAL CENTER       ,1600 NORTH ROSE AVENUE                  ,,CAMARILLO                               ,CA                                      ,93030                                   ,VENTURA                                 ,,,,3241735,,,.303,,,242,88572,19226,9642,50280,,742.87,,3671,1793,9237,1191,,,,28,,444
050084,01-JUL-15,31-MAY-16,Settled w/Audit,ST. JOSEPHS MEDICAL CENTER              ,1800 N. CALIFORNIA STREET               ,,STOCKTON                                ,CA                                      ,95204                                   ,SAN JOAQUIN                             ,,,,6678946,,,.3731,,,351,117966,24635,95,74497,,1627.74,,4732,8,15543,,,,,,,
050089,01-JUL-15,30-JUN-16,Settled,COMMUNITY HOSPITAL OF SAN BERNARDINO    ,1805 MEDICAL CENTER DRIVE               ,,SAN BERNARDINO                          ,CA                                      ,92411                                   ,SAN BERNARDINO                          ,,,,1147228,,,.6788,,,185,67710,3945,6955,31286,,882.33,,677,1648,6882,,,,3060,,4005,
050090,01-JUL-15,30-JUN-16,Settled,SONOMA VALLEY HEALTH CARE DISTRICT      ,347 ANDRIEUX STREET                     ,,SONOMA                                  ,CA                                      ,94576                                   ,SONOMA                                  ,,,,213503,,,.12,,,48,17568,2403,556,4743,,262.23,,586,124,1168,,,,,,,
050091,01-JAN-15,31-DEC-15,Settled,COMMUNITY HOSPITAL OF HUNTINGTON PAR    ,2623 E SLAUSON AVENUE                   ,,HUNTINGTON PARK                         ,CA                                      ,90255-                                  ,LOS ANGELES                             ,,,,171515,,,.12,,,81,29565,3256,4030,13710,,292.37,,666,864,3233,1142,,,,,,
050093,01-JUL-15,30-JUN-16,Reopened,ST. AGNES MEDICAL CENTER                ,1303 E. HERNDON AVENUE                  ,,FRESNO                                  ,CA                                      ,93720                                   ,FRESNO                                  ,,,,6660778,,,.2792,,,436,159576,42924,5757,96963,,2144.16,,8450,1826,20843,5342,,,,,,
050096,01-JAN-15,03-APR-15,Settled,WEST COVINA MEDICAL CENTER              ,725 SOUTH ORANGE AVENUE                 ,,WEST COVINA                             ,CA                                      ,91790                                   ,LOS ANGELES                             ,8224,,,1815,,,.0511,20665,16884,13,1209,58,4,317,.76,23.93,,12,1,26,,,,,,,
050096,04-APR-15,31-DEC-15,Settled,WEST COVINA MEDICAL CENTER              ,725 SOUTH ORANGE AVENUE                 ,,WEST COVINA                             ,CA                                      ,91790                                   ,LOS ANGELES                             ,178474,,,60152,,,.12,117975,29343,13,3536,1329,105,1729,3,82.27,,294,17,366,25,,,,,,
050099,01-JAN-15,31-DEC-15,Settled,SAN ANTONIO REGIONAL HOSPITAL           ,999 SAN BERNARDINO ROAD                 ,,UPLAND                                  ,CA                                      ,91786                                   ,SAN BERNARDINO                          ,,,,1514613,,,.1625,,,275,100375,14078,4974,59694,,1644.39,,3446,982,16001,,,,,,,
050100,01-OCT-14,30-SEP-15,Settled,SHARP MEMORIAL HOSPITAL                 ,7901 FROST STREET                       ,,SAN DIEGO                               ,CA                                      ,92123-                                  ,SAN DIEGO                               ,,,,3667213,,,.2333,,,832,303680,27024,31962,162588,,3469,,4890,3250,31102,4530,,,,23,,420
050101,01-JAN-15,31-DEC-15,Settled,SUTTER SOLANO MEDICAL CENTER            ,300 HOSPITAL DRIVE                      ,,VALLEJO                                 ,CA                                      ,94589-2574                              ,SOLANO                                  ,,,,575308,,,.12,,,102,37230,8036,1489,17999,,453.06,,1579,363,4113,1214,,,,,,
050102,01-JAN-15,31-DEC-15,Settled,PARVIEW COMMUNITY HOSPITAL              ,3865 JACKSON STREET                     ,,RIVERSIDE                               ,CA                                      ,92503                                   ,RIVERSIDE                               ,,,,1518356,,,.4001,,,193,70445,8781,9124,45657,,975.71,,1477,1690,10059,2819,,,,,,
050103,01-JAN-15,31-DEC-15,Reopened,WHITE MEMORIAL MEDICAL CENTER           ,1720 CESAR E. CHAVEZ AVE                ,,LOS ANGELES                             ,CA                                      ,90033                                   ,LOS ANGELES                             ,2720748,,,4697268,,,.6839,1722563,430630,310,113150,13392,25545,81645,57.3,1560.14,,2424,5177,18791,8802,,,,73,,272
050104,01-JUL-15,30-JUN-16,Amended,ST. FRANCIS MEDICAL CENTER              ,3630 EAST IMPERIAL HIGHWAY              ,,LYNWOOD                                 ,CA                                      ,90262-                                  ,LOS ANGELES                             ,,,,4286871,,,.7175,,,339,124074,11028,39991,94760,,1596.73,,2269,6015,18751,505,,,,,,
050107,01-JUL-15,30-JUN-16,Reopened,MARIAN MEDICAL CENTER                   ,1400 E. CHURCH STREET                   ,,SANTA MARIA                             ,CA                                      ,93456                                   ,SANTA BARBARA                           ,1325438,,,4071174,,,.3133,298044,168778,238,87108,20118,7254,59396,11,1509.91,,4861,1836,14441,1999,,,,9,,514
050108,01-JAN-15,31-DEC-15,Settled,SUTTER MEDICAL CENTER - SACRAMENTO      ,2801 L STREET                           ,,SACRAMENTO                              ,CA                                      ,95816-                                  ,SACRAMENTO                              ,1092341,,,9446886,,,.3716,284468,94029,523,217586,31100,26803,135579,24.27,2713.65,,6285,,28982,3673,,,,,,
050110,01-JUL-15,30-JUN-16,Settled,LOMPOC VALLEY MEDICAL CENTER            ,1515 EAST OCEAN AVENUE                  ,,LOMPOC                                  ,CA                                      ,93436-                                  ,SANTA BARBARA                           ,,,,227928,,,.12,,,60,21960,3656,383,9544,,468.76,,945,106,2287,663,,,,,,
050112,01-JUL-15,30-JUN-16,Reopened,SANTA MONICA UCLA MEDICAL CENTER        ,1250  16TH STREET                       ,,SANTA MONICA                            ,CA                                      ,90404                                   ,LOS ANGELES                             ,6592497,,,1978692,,,.1546,4046009,890978,265,96990,26514,7230,80803,93.51,1883.89,,4662,1406,16075,1121,,,,,,
050113,01-JUL-15,30-JUN-16,Reopened,SAN MATEO MEDICAL CENTER                ,222 WEST 39TH AVENUE                    ,,SAN MATEO                               ,CA                                      ,94403-                                  ,SAN MATEO                               ,33353,,,83606,,,.12,39062,22724,69,25254,1698,,13313,3.01,982.82,,254,,2588,,,,,,510,
050115,01-JUL-15,30-JUN-16,Reopened,PALOMAR MEDICAL CENTER                  ,555 EAST VALLEY PARKWAY                 ,,ESCONDIDO                               ,CA                                      ,92025-2762                              ,SAN DIEGO                               ,44286,,,2144021,,,.183,,,330,120780,19137,10443,92289,4.68,2222.63,,4077,3865,23357,4528,,,238,96,641,596
050116,01-JUL-15,30-JUN-16,Reopened,NORTHRIDGE MEDICAL CENTER - ROSCOE      ,18300 ROSCOE BLVD                       ,,NORTHRIDGE                              ,CA                                      ,91328                                   ,LOS ANGELES                             ,808516,,,3508436,,,.3518,597116,154586,348,123948,17034,8030,51255,24.59,1336.15,,3690,3355,12191,,,,134,3,1672,238
050118,01-JUN-15,31-MAY-16,Settled,DOCTORS HOSPITAL OF MANTECA             ,1205 E. NORTH ST.                       ,,MANTECA                                 ,CA                                      ,95336                                   ,SAN JOAQUIN                             ,,,,356156,,,.12,,,73,26718,6144,1399,15132,,333.6,,1387,251,3907,917,,,,,,
050121,01-JAN-15,31-DEC-15,Settled,ADVENTIST MEDICAL CENTER                ,115 MALL DRIVE                          ,,HANFORD                                 ,CA                                      ,93230-                                  ,KINGS                                   ,87352,,,2584204,,,.2872,,,248,90520,18515,3601,41909,1.78,1243.23,,3860,692,9623,2972,,,,,,
050122,01-JAN-15,31-DEC-15,Settled,DAMERON HOSPITAL                        ,525 W. ACACIA                           ,,STOCKTON                                ,CA                                      ,95023                                   ,SAN JOAQUIN                             ,,,,1481300,,,.3211,,,202,73730,6939,4789,34157,,853,,1563,883,8600,2477,,,,,,
050124,29-MAY-15,30-JUN-16,Reopened,VERDUGO HILLS HOSPITAL                  ,1812 VERDUGO BOULEVARD                  ,,GLENDALE                                ,CA                                      ,91208                                   ,LOS ANGELES                             ,,,,781486,,,.1746,,,116,46284,9355,1716,21161,,481.13,,1828,250,5139,533,,,,,594,
050125,01-JAN-15,31-DEC-15,Reopened,REGIONAL MEDICAL CENTER OF SAN JOSE     ,225 NORTH JACKSON AVENUE                ,,SAN JOSE                                ,CA                                      ,95116                                   ,SANTA CLARA                             ,,,,7211005,,,.4677,,,241,88084,27226,8796,73515,,1162.03,,4761,1456,14153,,,,,,,
050126,01-NOV-14,31-OCT-15,As Submitted,VALLEY PRESBYTERIAN HOSPITAL            ,15107 VANOWEN STREET                    ,,VAN NUYS                                ,CA                                      ,91405                                   ,LOS ANGELES                             ,,,,5391866,,,.6936,,,333,121545,15367,21702,68699,,1391.63,,2645,6018,14561,6410,,,,5,,312
050127,01-JUL-15,30-JUN-16,Settled,WOODLAND HEALTHCARE                     ,1325 COTTONWOOD STREET                  ,,WOODLAND                                ,CA                                      ,95695                                   ,YOLO                                    ,,,,310944,,,.12,,,77,28182,2734,60,10650,,556.79,,803,,3922,1111,,,641,,1120,
050128,01-JUL-15,30-JUN-16,Reopened,TRI-CITY MEDICAL CENTER                 ,4002 VISTA WAY                          ,,OCEANSIDE                               ,CA                                      ,92056-4506                              ,SAN DIEGO                               ,158659,,,3068331,,,.302,38590,14586,298,109068,15538,15708,64322,2.84,1699.28,,3466,2193,14060,2906,2,,495,13,919,189
050129,01-JUL-15,30-JUN-16,Reopened,ST. BERNARDINE MEDICAL CENTER           ,2101 N. WATERMAN AVE.                   ,,SAN BERNARDINO                          ,CA                                      ,92404                                   ,SAN BERNARDINO                          ,347849,,,3048933,,,.406,,,322,117852,13766,9208,70357,6.71,1456.59,,2269,1801,15474,,,,,,,
050131,01-JAN-15,31-DEC-15,Reopened,NOVATO COMMUNITY HOSPITAL               ,180 ROWLAND WAY                         ,,NOVATO                                  ,CA                                      ,94945-                                  ,MARIN                                   ,,,,186764,,,.068,,,47,17155,3605,264,5580,,240.75,,907,79,1621,,,,,,,
050132,01-JUL-15,30-JUN-16,Settled,SAN GABRIEL VALLEY MEDICAL CENTER       ,438 WEST LAS TUNAS DRIVE                ,,SAN GABRIEL                             ,CA                                      ,91778-1507                              ,LOS ANGELES                             ,,,,3312107,,,.5475,,,187,68442,13493,4443,41740,,740,,2188,952,9564,2664,5,,18,,817,
050133,01-JUL-15,30-JUN-16,Settled,RIDEOUT MEMORIAL HOSPITAL               ,726 FOURTH STREET                       ,,MARYSVILLE                              ,CA                                      ,95901-                                  ,YUBA                                    ,,,,1622706,,,.12,,,219,80154,27122,5663,54596,,1493.36,,4910,1056,10843,,,,,,,
050135,01-JAN-15,31-DEC-15,Settled,SO CALIF HOSPITAL AT HOLLYWOOD          ,6245 DELONGPRE AVE                      ,,HOLLYWOOD                               ,CA                                      ,90028                                   ,LOS ANGELES                             ,,,,5438039,,,.5022,,,397,144905,27446,12649,82856,,1124,,4775,3394,15282,,,,888,8,3231,453
