PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
050192,01-JAN-16,31-DEC-16,Reopened,ADVENTIST MEDICAL CENTER REEDLEY        ,372 WEST CYPRESS                        ,,REEDLEY                                 ,CA                                      ,93654-                                  ,FRESNO                                  ,8537,,,43794,,,.12,605,4906,49,17934,814,1074,8577,10.09,231.42,,216,382,1939,1028,,,,,,
050194,01-AUG-16,31-JUL-17,Reopened,WATSONVILLE COMMUNITY HOSPTIAL          ,75 NIELSON STREET                       ,,WATSONVILLE                             ,CA                                      ,95076                                   ,SANTA CRUZ                              ,,,,1568024,,,.4481,,,106,38690,6013,4027,17029,,418.95,,1199,1852,3738,,,,,,,
050195,01-JUL-16,30-JUN-17,Settled w/Audit,WASHINGTON HOSPITAL DISTRICT            ,2000 MOWRY AVENUE                       ,,FREMONT                                 ,CA                                      ,94538                                   ,ALAMEDA                                 ,,,,3558156,,,.205,,,289,105485,27595,7129,62368,,1414,,5237,,12326,1550,,,,,,
050197,01-JUL-16,30-JUN-17,Reopened,SEQUOIA HOSPITAL                        ,170 ALAMEDA DE LAS PULGAS               ,,REDWOOD CITY                            ,CA                                      ,94160                                   ,SAN MATEO                               ,,,,,,,,,,208,75920,9131,143,22142,,677.7,,2232,44,6910,154,,,,,,
050204,01-JAN-16,31-DEC-16,Settled w/Audit,PALMDALE REGIONAL MEDICAL CENTER        ,38600 MEDICAL CENTER DRIVE              ,,PALMDALE                                ,CA                                      ,93551                                   ,LOS ANGELES                             ,,,,2049848,,,.2825,,,157,57462,13179,3203,39136,,824.33,,2569,502,8981,1990,,,,,,
050205,01-JAN-16,31-DEC-16,Reopened,EAST VALLEY GLENDORA HOSPITAL           ,150 WEST ROUTE 66                       ,,GLENDORA                                ,CA                                      ,91740                                   ,LOS ANGELES                             ,,,,446001,,,.2803,,,107,39162,2975,959,5958,,194.9,,681,209,1381,,,,10,,589,
050211,01-JUL-16,30-JUN-17,Settled,ALAMEDA HOSPITAL                        ,2070 CLINTON AVE                        ,,ALAMEDA                                 ,CA                                      ,94501                                   ,,,,,354038,,,.12,,,36,13140,5704,1013,11727,,365.09,,1050,181,2240,,,,,,,
050222,01-OCT-15,30-SEP-16,Settled,SHARP CHULA VISTA MEDICAL CTR           ,751 MEDICAL CENTER COURT                ,,CHULA VISTA                             ,CA                                      ,91911-                                  ,SAN DIEGO                               ,,,,4198127,,,.3719,,,243,88938,21638,10448,72171,,1611,,3866,1969,15009,4774,,,,,,
050224,01-JUL-16,30-JUN-17,Reopened,HOAG MEMORIAL HOSPITAL PRESBYTERIAN     ,ONE HOAG DRIVE                          ,6100                                    ,NEWPORT BEACH                           ,CA                                      ,92658-6100                              ,,,,,1530838,,,.0605,,,527,192355,37259,5916,126574,,3850.89,,8446,865,29830,2240,,,,,,
050225,01-JAN-16,31-DEC-16,Settled,FEATHER RIVER HOSPITAL                  ,5974 PENTZ ROAD                         ,,PARADISE                                ,CA                                      ,95969                                   ,BUTTE                                   ,,,,752211,,,.12,,,100,36600,9404,590,17469,,700.64,,2564,189,4716,1800,,,,,,
050226,01-JUL-16,30-JUN-17,Reopened,ANAHEIM REGIONAL MEDICAL CENTER         ,1111 WEST LA PALMA AVENUE               ,,ANAHEIM                                 ,CA                                      ,92801-                                  ,ORANGE                                  ,,,,2428406,,,.378,,,223,81395,13161,5197,49634,,872.31,,2380,1100,10698,3090,,,,,,
050228,01-JUL-16,30-JUN-17,Settled,ZUCKERBERG SAN FRANCISCO GENERAL        ,1001 POTRERO AVENUE                     ,,SAN FRANCISCO                           ,CA                                      ,94110-                                  ,SAN FRANCISCO                           ,11197311,,,5311174,,,.6604,3302623,1474386,284,103660,15899,26783,78442,259.01,2910.17,,2239,,13240,,,,,,1053,
050230,01-JAN-16,31-DEC-16,Settled,GARDEN GROVE HOSPITAL MEDICAL CENTER    ,12601 GARDEN GROVE BLVD                 ,,GARDEN GROVE                            ,CA                                      ,92634                                   ,ORANGE                                  ,,,,2630761,,,.662,,,167,60955,6883,3289,22569,,477.18,,1415,784,5625,1696,,,,,,
050231,01-JAN-16,31-DEC-16,Settled w/Audit,POMONA VALLEY HOSPITAL MED CTR          ,1798 NORTH GAREY AVENUE                 ,,POMONA                                  ,CA                                      ,91767-                                  ,LOS ANGELES                             ,844197,,,3954045,,,.4663,454641,162777,376,137616,13652,30285,104528,18.8,2638.56,,2999,7091,21989,6381,,,,,,
050232,01-JUL-16,30-JUN-17,Settled,FRENCH HOSPITAL MEDICAL CENTER          ,1911 JOHNSON AVENUE                     ,,SAN LUIS OBISPO                         ,CA                                      ,93401                                   ,SAN LUIS OBISPO                         ,,,,347914,,,.0511,,,98,36836,9147,671,17272,,474.93,,2225,72,4409,438,,,,,,
050234,01-OCT-15,30-SEP-16,Settled,SHARP CORONADO HOSPITAL                 ,250 PROSPECT PLACE                      ,,CORONADO                                ,CA                                      ,92118-                                  ,SAN DIEGO                               ,,,,183554,,,.12,,,59,21594,1778,725,5983,,306.28,,519,130,1857,257,,,,,,
050235,01-JAN-16,31-DEC-16,Settled w/Audit,PROVIDENCE ST JOSEPH MEDICAL CENTER     ,501 S. BUENA VISTA ST                   ,,BURBANK                                 ,CA                                      ,91505-4866                              ,LOS ANGELES                             ,,,,4985755,,,.3164,,,368,133058,28815,,73296,,543.31,,5583,,16740,2691,,,,,,199
050236,01-JAN-16,31-DEC-16,Settled,SIMI VALLEY HOSPITAL                    ,2675 NORTH SYCAMORE DRIVE               ,,SIMI VALLEY                             ,CA                                      ,93065                                   ,VENTURA                                 ,,,,746186,,,.1127,,,144,52704,13342,833,29115,,552.09,,2745,233,7157,1056,,,,,,
050238,01-JAN-16,31-DEC-16,Reopened,METHODIST HOSPITAL OF SO CALIF          ,300 WEST HUNTING DRIVE                  ,,ARCADIA                                 ,CA                                      ,91007                                   ,LOS ANGELES                             ,,,,2878226,,,.1983,,,346,126636,27659,5368,68813,,1417,,5184,949,15085,1522,,,,7,,581
050239,01-JAN-16,31-DEC-16,Amended,GLENDALE ADVENTIST MEDICAL CENTER       ,1509 WILSON TERRACE                     ,,GLENDALE                                ,CA                                      ,92106                                   ,LOS ANGELES                             ,2326261,,,9708072,,,.5493,1537939,241477,323,118218,35686,6586,82939,19.71,2018.44,,6874,1538,19014,4440,,,599,4,1572,571
050242,01-JUL-16,30-JUN-17,Settled,DOMINICAN HOSPITAL                      ,1555 SOQUEL DRIVE                       ,,SANTA CRUZ                              ,CA                                      ,95065                                   ,SANTA CRUZ                              ,,,,2916648,,,.1764,,,202,73730,21396,3144,46938,,1127.18,,4559,747,10586,2034,,,,19,,453
050243,01-JUN-16,31-MAY-17,Reopened,DESERT HOSPITAL                         ,1150 N. INDIAN CANYON DR                ,2739                                    ,PALM SPRINGS                            ,CA                                      ,92262                                   ,RIVERSIDE                               ,2996285,,,3354492,,,.3517,1314158,396190,329,120130,18240,17257,88344,48.19,1598.67,,3361,2255,18801,4675,,,,27,,221
050245,01-JUL-16,30-JUN-17,Reopened,ARROWHEAD REGIONAL MEDICAL CENTER       ,400 NORTH PEPPER AVENUE                 ,,COLTON                                  ,CA                                      ,92324-                                  ,SAN BERNARDINO                          ,2581958,,,2836745,,,.632,2289574,727271,366,133590,11709,19426,98406,145.46,3020.35,,1837,3745,20504,12900,,,,,3662,
050248,01-JUL-16,30-JUN-17,Settled w/Audit,NATIVIDAD MEDICAL CENTER                ,1441 CONSTITUTION BLDV                  ,,SALINAS                                 ,CA                                      ,93906-                                  ,MONTEREY                                ,920177,,,2111899,,,.6183,545492,171985,148,55084,5682,9320,34198,26.52,1060.59,,1269,1998,8430,,,,,40,,526
050254,01-NOV-15,31-OCT-16,Settled,MARSHALL HOSPITAL                       ,1100 MARSHALL WAY                       ,,PLACERVILLE                             ,CA                                      ,95667                                   ,EL DORADO                               ,,,,919129,,,.12,,,99,36234,12013,,22512,,1069.14,,2501,,5215,1476,,,,,,
050257,01-JAN-16,31-DEC-16,Settled,GOOD SAMARITAN                          ,901 OLIVE DRIVE                         ,,BAKERSFIELD                             ,CA                                      ,93308                                   ,KERN                                    ,,,,718862,,,.5174,,,133,48545,3540,3122,12338,,169.7,,756,529,2680,553,,,12,,179,
050261,01-JUL-16,30-JUN-17,Settled w/Audit,SIERRA VIEW MED. CTR.                   ,465 W. PUTNAM AVE.                      ,,PORTERVILLE                             ,CA                                      ,93257-                                  ,TULARE                                  ,,,,1857017,,,.4251,,,128,46720,8960,3236,23502,,852.54,,1864,684,5540,1855,,,,,,
050262,01-JUL-16,30-JUN-17,Settled w/Audit,RONALD REAGAN UCLA MEDICAL CENTER       ,RONALD REAGAN UCLA MEDICAL CENTER       ,,757 WESTWOOD PLAZA                      ,CA                                      ,90095                                   ,LOS ANGELES                             ,48798378,409860,,5489129,22462,,.2463,9891156,5260413,445,167982,41704,30353,167624,710.85,6748.18,,5372,3048,23102,2157,,,,,,9
050272,01-OCT-15,30-SEP-16,Settled,REDLANDS COMMUNITY HOSPITAL             ,350 TERRACINA BOULEVARD                 ,,REDLANDS                                ,CA                                      ,92373                                   ,SAN BERNADINO  CA                       ,,,,905119,,,.2036,,,195,71370,6561,6306,43328,,1170.44,,1567,576,10282,2094,,,281,,741,
050276,01-JUL-16,30-JUN-17,Reopened,CONTRA COSTA REGIONAL MEDICAL CENTER    ,2500 ALHAMBRA AVENUE                    ,,MARTINEZ                                ,CA                                      ,94553                                   ,CONTRA COSTA                            ,963673,,,1539509,,,.6106,195055,227549,124,45260,5485,7077,41084,32.77,1995,,990,1792,7108,,,,517,,836,
050278,01-JAN-16,31-DEC-16,Settled,PROVIDENCE HOLY CROSS MED. CENTER       ,15031 RINALDI STREET                    ,,MISSION HILLS                           ,CA                                      ,91345-                                  ,LOS ANGELES                             ,,,,3783500,,,.397,,,316,115656,17866,,77129,,1650.15,,3274,,17451,,,,,,,182
050279,01-JUN-16,31-MAY-17,Reopened,HI - DESERT MEDICAL CENTER              ,6601 WHITEFEATHER ROAD                  ,,JOSHUA TREE                             ,CA                                      ,92252-                                  ,SAN BERNADINO  CA                       ,,,,122571,,,.12,,,59,21535,2043,1949,7614,,298.22,,528,797,2345,171,,,,,,
050280,01-JUL-16,30-JUN-17,Reopened,MERCY MEDICAL CENTER REDDING            ,2175 ROSALINE AVE                       ,496009                                  ,REDDING                                 ,CA                                      ,96001                                   ,SHASTA                                  ,2861220,,,4877875,,,.2511,627196,303231,267,97455,29006,4536,63021,18.1,1359.09,,5862,421,13252,,,,,,,
050281,01-JUL-16,30-JUN-17,Settled,ALHAMBRA HOSPITAL                       ,100 SOUTH RAYMOND                       ,,ALHAMBRA                                ,CA                                      ,91801                                   ,LOS ANGELES                             ,,,,1853214,,,.5686,,,101,36865,7085,1733,19822,,411.68,,1367,,5277,,,,,,,277
050283,01-SEP-16,31-AUG-17,Reopened,VALLEY MEMORIAL HOSPITAL                ,1111 EAST STANLEY BLVD                  ,,LIVERMORE                               ,CA                                      ,94550-                                  ,ALAMEDA                                 ,,,,862837,,,.0922,,,167,60955,11643,2837,28688,,1062.14,,2570,320,8796,1185,,,,,116,
050289,01-JUL-16,30-JUN-17,As Submitted,SETON MEDICAL CENTER                    ,1900 SULLIVAN AVENUE                    ,,DALY CITY                               ,CA                                      ,94015-                                  ,SAN MATEO                               ,76259,,,1297963,,,.1604,62110,18887,275,100375,12636,1848,30270,1.5,777.68,,2186,881,5668,,,,,,,
050290,01-JAN-16,31-DEC-16,Settled,SAINT JOHNS HOSPITAL                    ,2121 SANTA MONICA BLVD                  ,,SANTA MONICA                            ,CA                                      ,90404                                   ,LOS ANGELES                             ,,,,537220,,,.03,,,266,97356,27222,,56899,,1180.91,,5736,,12359,210,,,,,,
050291,01-JAN-16,31-DEC-16,Settled,SUTTER SANTA ROSA REGIONAL HOSPITAL     ,30 MARK WEST SPRING ROAD                ,,SANTA ROSA                              ,CA                                      ,95403                                   ,SONOMA                                  ,5521392,,,844671,,,.12,1260401,578996,84,30744,9194,4465,28185,33.94,696.73,,1922,,6321,1420,,,,,,
050292,01-JUL-16,30-JUN-17,Reopened,RIVERSIDE UNIVERSITY HEALTH SYSTEM      ,26520 CACTUS AVENUE                     ,,MORENO VALLEY                           ,CA                                      ,92555-3911                              ,RIVERSIDE                               ,1621006,,,2487897,,,.6026,1188021,282531,87,160235,11785,17916,104841,135.68,3009,,1641,2968,18300,6023,,,,,,
050295,01-JUL-16,30-JUN-17,Settled,MERCY HOSPITAL                          ,2215 TRUXTUN AVENUE                     ,,BAKERSFIELD                             ,CA                                      ,93302                                   ,KERN                                    ,,,,2092121,,,.348,,,222,81030,10188,13054,48993,,1247.16,,2354,1102,14918,3859,,,,,,
050296,01-JUL-16,30-JUN-17,Settled,HAZEL HAWKINS MEM. HOSPITAL             ,911 SUNSET DRIVE                        ,,HOLLISTER                               ,CA                                      ,95023-                                  ,SAN BENITO  CA                          ,,,,217475,,,.12,,,41,14965,2630,1899,7125,,379.74,,776,508,2098,334,,,,,,
050298,01-FEB-16,31-JAN-17,Settled,BARSTOW COMMUNITY HOSPITAL              ,555 SOUTH SEVENTH STREET                ,,BARSTOW                                 ,CA                                      ,92311                                   ,SAN BERNARDINO                          ,,,,172750,,,.12,,,30,10980,2303,1422,8015,,254.96,,670,384,2465,452,,,,,,
050300,01-JUL-16,30-JUN-17,Settled w/Audit,ST. MARY MEDICAL CENTER                 ,18300 HIGHWAY 18                        ,P.O. BOX 7025                           ,APPLE VALLEY                            ,CA                                      ,92307                                   ,SAN BERNARDINO                          ,,,,3290984,,,.3545,,,212,77380,19418,7705,68892,,1343.8,,3442,1113,15093,5029,,,,,,
050301,01-JAN-16,31-DEC-16,Settled,UKIAH VALLEY MEDICAL CENTER             ,275 HOSPITAL DRIVE                      ,,UKIAH                                   ,CA                                      ,95482-                                  ,MENDOCINO                               ,,,,1034802,,,.3101,,,50,18300,5711,723,12853,,485.87,,1387,234,3401,1660,,,,,,
050305,01-JAN-16,31-DEC-16,Settled,ALTA BATES MEDICAL CENTER               ,2450 ASHBY AVENUE                       ,,BERKELEY                                ,CA                                      ,94705-                                  ,ALAMEDA                                 ,,,,3956520,,,.3976,,,337,123342,14818,20469,73223,,1740.06,,2862,,14475,3672,,,,,2149,
050308,01-JUL-16,30-JUN-17,Reopened,EL CAMINO HOSPITAL                      ,2500 GRANT ROAD                         ,7025                                    ,MOUNTAIN VIEW                           ,CA                                      ,94039-7025                              ,SANTA CLARA                             ,,,,1217802,,,.0552,,,388,141620,27802,2421,82482,,2372.04,,5737,455,22210,456,,,,,712,460
050309,01-JAN-16,31-DEC-16,Settled w/Audit,SUTTER ROSEVILLE MEDICAL CENTER         ,1 MEDICAL PLAZA                         ,,ROSEVILLE                               ,CA                                      ,95661-                                  ,PLACER                                  ,,,,3041062,,,.1473,,,273,99918,30831,,79964,,1526.2,,6616,,19144,2293,,,,,,1037
050313,01-JAN-16,31-DEC-16,Settled,SUTTER TRACY COMMUNITY HOSPITAL         ,1420 TRACY BOULEVARD                    ,,TRACY                                   ,CA                                      ,95376-3497                              ,SAN JOAQUIN                             ,,,,350633,,,.12,,,81,29646,4680,1892,13454,,460.15,,1218,,3923,760,,,,,,
050315,01-JUL-16,30-JUN-17,Reopened,KERN MEDICAL CENTER                     ,1700 MOUNT VERNON AVENUE                ,,BAKERSFIELD                             ,CA                                      ,93306                                   ,KERN                                    ,2101710,,,1907452,,,.7558,752463,285261,222,81030,5066,23324,50593,99.34,1521.51,,935,7357,10227,,,,,,,
050320,01-JUL-16,30-JUN-17,Reopened,ALAMEDA HEALTH SYSTEM                   ,1411 EAST 31ST STREET                   ,,OAKLAND                                 ,CA                                      ,94602-                                  ,ALAMEDA                                 ,6712890,,,3483408,,,.6306,2322979,1167315,144,52560,9869,15062,54515,120.44,2137.21,,1674,2905,10241,,,,,,3278,473
050324,01-OCT-15,30-SEP-16,Settled,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA    ,9888 GENESEE AVENUE                     ,,LA JOLLA                                ,CA                                      ,92037                                   ,SAN DIEGO                               ,,,,789386,,,.0491,,,402,147132,22409,3513,82626,,2132.22,,4389,507,16789,,,,,,,
050327,01-JAN-16,31-DEC-16,Settled,LOMA LINDA UNIVERSITY MEDICAL CENTER    ,11234 ANDERSON STREET                   ,2000                                    ,LOMA LINDA                              ,CA                                      ,92354                                   ,SAN BERNARDINO                          ,22083929,,,5298588,,,.3108,7117030,3626841,445,162870,28316,13640,109546,305.36,5181,,4782,2076,21818,,,,,218,,1166
050329,01-JAN-16,31-DEC-16,Reopened,CORONA REGIONAL MEDICAL CENTER          ,800 SOUTH MAIN STREET                   ,,CORONA                                  ,CA                                      ,91720                                   ,RIVERSIDE                               ,,,,1019680,,,.293,,,160,58560,6857,3633,27230,,773.67,,1314,971,6536,2075,42,,662,,1770,
050334,01-JUL-16,30-JUN-17,Reopened,SALINAS VALLEY MEMORIAL HOSPITAL        ,450 E. ROMIE LANE                       ,,SALINAS                                 ,CA                                      ,93901-4098                              ,MONTEREY                                ,,,,3492977,,,.246,,,263,96913,21525,3622,47569,,1399.32,,3929,577,9944,2786,,,,,,
050335,01-JAN-16,31-DEC-16,Settled,SONORA REGIONAL MEDICAL CENTER          ,1000 GREENLEY ROAD                      ,,SONORA                                  ,CA                                      ,95370                                   ,TUOLUMNE                                ,,,,991015,,,.1523,,,84,30744,12447,523,20494,,880.15,,2493,161,4433,786,,,,,,
050336,01-JAN-16,31-DEC-16,Settled,LODI MEMORIAL HOSPITAL                  ,975 S. FAIRMONT AVENUE                  ,,LODI                                    ,CA                                      ,92541                                   ,SAN JOAQUIN                             ,,,,1676107,,,.2321,,,182,66612,14116,4666,32354,,1076.97,,3074,575,7426,2853,,,,75,,163
050342,01-JUL-16,30-JUN-17,Settled w/Audit,PIONEERS MEM. HOSPITAL                  ,207 W. LEGION RD.                       ,,BRAWLEY                                 ,CA                                      ,97222-                                  ,IMPERIAL                                ,,,,1740560,,,.4524,,,107,39055,7283,2161,21779,,717.59,,1572,555,5764,2150,,,,,,
050348,01-JUL-16,30-JUN-17,As Submitted,UCI MEDICAL CENTER                      ,101 THE CITY DRIVE SOUTH                ,,ORANGE                                  ,CA                                      ,92868                                   ,ORANGE                                  ,17107891,44573,,5816033,4210,,.4319,3249543,2481987,353,128783,22008,18870,108197,266.25,4660.26,,4259,2315,19733,5301,1,,786,44,1273,264
050350,01-JAN-16,31-DEC-16,Settled w/Audit,BEVERLY COMMUNITY HOSPITAL              ,309 WEST BEVERLY BLVD                   ,,MONTEBELLO                              ,CA                                      ,90640                                   ,LOS ANGELES                             ,,,,2371832,,,.4705,,,224,80934,10827,4656,37671,,683.68,,1880,1053,8928,,,,,,,
050351,01-JAN-16,31-DEC-16,Settled,TORRANCE MEM. MEDICAL CENTER            ,3330 WEST LOMITA BLVD.                  ,,TORRANCE                                ,CA                                      ,90505                                   ,LOS ANGELES  CA                         ,,,,1558282,,,.0952,,,581,212646,27261,10557,103258,,2312.54,,5635,1486,25214,1309,,,,,,
050352,01-JAN-16,31-DEC-16,Settled,BARTON MEMORIAL HOSPITAL                ,2170 SOUTH AVENUE                       ,,SOUTH LAKE TAHOE                        ,CA                                      ,96158                                   ,EL DORADO                               ,,,,205817,,,.12,,,63,23058,2374,964,7178,,555.3,,587,193,2081,669,,,,,,
050353,01-JAN-16,31-DEC-16,Settled w/Audit,PROVIDENCE LTTL CO MARY MC TORRANCE     ,4101 TORRANCE BLVD                      ,,TORRANCE                                ,CA                                      ,90503-                                  ,LOS ANGELES                             ,,,,2733782,,,.2317,,,337,123342,18138,,70685,,495.43,,4079,,18578,2322,,,,,,
050357,01-JAN-16,31-DEC-16,Settled,GOLETA VALLEY COTTAGE HOSPITAL          ,351 SOUTH PATTERSON AVENUE              ,,SANTA BARBARA                           ,CA                                      ,93160-                                  ,SANTA BARBARA                           ,,,,,,,,,,28,10248,2014,63,3890,,259.32,,733,23,1613,123,,,,,,
050359,01-JUL-16,30-JUN-17,Settled,TULARE REGIONAL MEDICAL CENTER          ,869 CHERRY STREET                       ,,TULARE                                  ,CA                                      ,93274                                   ,TULARE                                  ,,,,590152,,,.3074,,,108,39420,5112,859,14261,,392.8,,908,247,2942,1132,,,,,,
050360,01-JAN-16,31-DEC-16,Reopened,MARIN GENERAL HOSPITAL                  ,250 BON AIR ROAD                        ,,GREENBRAE                               ,CA                                      ,94904                                   ,MARIN                                   ,,,,1762208,,,.1381,,,218,79788,17629,3727,38467,,1266.36,,3740,1056,8050,740,,,,,740,
050367,01-JAN-16,31-DEC-16,Settled,NORTHBAY HOSPITAL GROUP                 ,1200 B GALE WILSON BLVD                 ,,FAIRFIELD                               ,CA                                      ,94533                                   ,SOLANO                                  ,,,,4087426,,,.3313,,,182,66612,20950,,46711,,1764.01,,3859,695,9063,,,,,,,
050373,01-JUL-16,30-JUN-17,Amended,LAC+USC MEDICAL CENTER                  ,1200 N. STATE STREET                    ,,LOS ANGELES                             ,CA                                      ,90033                                   ,LOS ANGELES                             ,7874794,,,3744556,,,.7825,3070906,2115708,594,216810,11084,78358,175277,631.94,7352.51,,1471,12119,29000,,,,193,,751,
050376,01-JUL-16,30-JUN-17,Amended,HARBOR-UCLA MEDICAL CENTER              ,1000 WEST CARSON STREET                 ,,TORRANCE                                ,CA                                      ,90509                                   ,LOS ANGELES                             ,6871038,,,2847948,,,.676,4182610,1887932,388,141620,8830,38235,98154,450.29,3936.48,,1375,7498,18076,6101,226,,123,,552,
050378,01-JAN-16,31-DEC-16,Settled,PACIFICA HOSPITAL OF THE VALLEY         ,9449 SAN FERNANDO ROAD                  ,,SUN VALLEY                              ,CA                                      ,91352-1421                              ,LOS ANGELES                             ,,,,864868,,,.7336,,,133,48671,3600,13324,23105,,404.58,,614,2282,4042,979,,,,,,
050380,01-FEB-16,31-JAN-17,Settled,GOOD SAMARITAN HOSPITAL                 ,2425 SAMARITAN DRIVE                    ,,SAN JOSE                                ,CA                                      ,95124                                   ,SANTA CLARA                             ,,,,1486662,,,.083,,,319,117300,26314,3217,81808,,1433.56,,4943,456,15819,,,,,23,735,336
050382,01-JAN-16,31-DEC-16,Settled w/Audit,CITRUS VALLEY MEDICAL CENTER            ,210 WEST SAN BERNARDINO ROAD            ,,COVINA                                  ,CA                                      ,91723                                   ,LOS ANGELES                             ,,,,5216178,,,.4547,,,81,176046,23870,23184,104085,,1889.08,,4396,4095,23690,,,,,5,,232
050390,01-JAN-16,31-DEC-16,Reopened,HEMET VALLEY MEDICAL CENTER             ,1117 EAST DEVONSHIRE AVENUE             ,,HEMET                                   ,CA                                      ,92543                                   ,RIVERSIDE                               ,1270833,,,1462391,,,.2566,958390,175074,230,84180,12320,14780,45618,23.35,673.23,,2316,3298,9953,,,,,,,
050393,01-OCT-15,30-SEP-16,Reopened,PIH HOSPITAL - DOWNEY                   ,11500 BROOKSHIRE AVENUE                 ,7010                                    ,DOWNEY                                  ,CA                                      ,90241-7010                              ,LOS ANGELES                             ,889211,,,1279884,,,.3179,738714,195457,183,66978,7826,4112,30062,19.32,931,,1640,908,7937,1073,,,,,,
050394,01-JAN-16,31-DEC-16,Reopened,CMH OF SAN BUENAVENTURA                 ,147 N. BRENT STREET                     ,,VENTURA                                 ,CA                                      ,93003                                   ,VENTURA                                 ,3718809,,,1300186,,,.15,1280166,615231,201,73566,13913,4454,52526,41.76,1565,,2999,708,12209,,,,,,,
050396,01-JAN-16,31-DEC-16,Reopened,SANTA BARBARA COTTAGE HOSPITAL          ,400 WEST PUEBLO STREET                  ,689                                     ,SANTA BARBARA                           ,CA                                      ,93102                                   ,SANTA BARBARA                           ,2736153,1370086,,1852023,706121,,.1576,1125886,369313,325,118950,28765,13452,78162,56.67,2392.61,,5821,1062,16530,2430,,,,23,,649
050397,01-JUL-16,30-JUN-17,As Submitted,COALINGA REGIONAL MEDICAL CENTER        ,1191 PHELPS AVENUE                      ,,COALINGA                                ,CA                                      ,93210-                                  ,FRESNO  CA                              ,,,,7026,,,.12,,,22,8030,114,29,325,,94.53,,37,11,113,23,,,,,,
050407,01-JAN-16,31-DEC-16,Settled,CHINESE HOSPITAL                        ,845 JACKSON STREET                      ,,SAN FRANCISCO                           ,CA                                      ,94133-                                  ,SAN FRANCISCO                           ,,,,166335,,,.12,,,57,20862,2459,98,6388,,354.86,,495,16,1382,,,,,,,
050411,01-JAN-16,31-DEC-16,Reopened,KFH - SOUTH BAY                         ,25825 S. VERMONT AVENUE                 ,,HARBOR CITY                             ,CA                                      ,90710                                   ,LOS ANGELES                             ,28980,,,43511,,,.0404,102117,22768,325,101038,1934,648,41390,4.09,1031,,359,131,10987,1044,,,,,,
050414,01-JUL-16,30-JUN-17,Settled,MERCY HOSPITAL OF FOLSOM                ,1650 CREEKSIDE DRIVE                    ,,FOLSOM                                  ,CA                                      ,93630                                   ,SACRAMENTO                              ,,,,620020,,,.0971,,,106,38796,8850,1314,25157,,571.5,,2118,271,6880,,,,,,,
050417,01-JAN-16,31-DEC-16,Settled,SUTTER COAST HOSPITAL                   ,800 EAST WASHINGTON                     ,,CRESCENT CITY                           ,CA                                      ,95531-3699                              ,DEL NORTE                               ,,,,236804,,,.12,,,39,14274,3318,,7192,,296.58,,830,,1952,105,,,,,,88
050423,01-JUL-16,30-JUN-17,Settled,PALO VERDE HOSPITAL                     ,250 NORTH FIRST STREET DRAWER 2         ,,BLYTHE                                  ,CA                                      ,92225-                                  ,RIVERSIDE                               ,,,,38168,,,.12,,,51,18615,672,1037,2545,,147.42,,187,462,994,8,,,,,,
050424,01-OCT-15,30-SEP-16,Reopened,SCRIPPS GREEN HOSPITAL                  ,10666 NORTH TORREY PINES ROAD           ,,LA JOLLA                                ,CA                                      ,92037                                   ,SAN DIEGO                               ,4909571,,,,,,,1080082,365291,166,60756,12841,564,34317,64.97,1203.86,,3217,58,9214,109,,,,,,
050425,01-JAN-16,31-DEC-16,Reopened,KFH - SACRAMENTO                        ,2025 MORSE AVENUE                       ,,SACRAMENTO                              ,CA                                      ,95825-                                  ,SACRAMENTO                              ,397791,,,159621,,,.0582,663282,209717,287,105042,3587,2093,45023,20.47,1061.75,,817,200,10999,594,,,,,,
050426,01-JAN-16,31-DEC-16,Settled w/Audit,WEST ANAHEIM MEDICAL CENTER             ,3033 ORANGE AVENUE                      ,,ANAHEIM                                 ,CA                                      ,92804                                   ,ORANGE                                  ,789445,,,2226564,,,.3829,579165,49510,167,60955,10043,2374,25401,20.56,594.02,,1928,405,5511,1499,,,2,,353,
050435,01-JUL-16,30-JUN-17,Settled,FALLBROOK HOSPITAL                      ,624 E ELDER ST                          ,,FALLBROOK                               ,CA                                      ,92028-3004                              ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
