PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
040022,01-NOV-17,31-OCT-18,Settled,NORTHWEST MEDICAL CENTER OF WASHINGT    ,609 WEST MAPLE                          ,,SPRINGDALE                              ,AR                                      ,72764                                   ,WASHINGTON                              ,342299,,,2262453,,,.3056,201872,77822,275,98190,13461,10076,57660,7.5,1103.54,,3228,2599,11582,,,,,,,300
040026,01-JUL-18,30-JUN-19,Settled,ST. VINCENT HOT SPRINGS                 ,300 WERNER STREET                       ,,HOT SPRINGS                             ,AR                                      ,71913                                   ,GARLAND                                 ,,,,1290043,,,.1142,,,229,83585,24079,5897,51792,,945.77,,4962,1598,11605,1751,,,,,,
040027,01-JAN-18,31-DEC-18,Settled,BAXTER REGIONAL MEDICAL CENTER          ,624 HOSPITAL DRIVE                      ,,MOUNTAIN HOME                           ,AR                                      ,72653                                   ,BAXTER                                  ,,,,876299,,,.0943,,,170,60610,15816,2885,32384,,1101.84,,4297,889,9167,,,,,,404,396
040029,01-JAN-18,31-DEC-18,Settled w/Audit,CONWAY REGIONAL MEDICAL CENTER  INC     ,2302 COLLEGE AVENUE                     ,,CONWAY                                  ,AR                                      ,72034-                                  ,FAULKNER                                ,,,,765393,,,.1208,,,139,50735,14571,2916,31383,,1017.19,,3183,975,7607,,,,,,203,
040036,01-JAN-18,31-DEC-18,Reopened,BAPTIST HEALTH MEDICAL CENTER- NLR      ,3333 SPRINGHILL DRIVE                   ,,NORTH LITTLE ROCK                       ,AR                                      ,72117-                                  ,PULASKI                                 ,,,,900019,,,.0955,,,177,64605,19287,4026,41757,,997.13,,4460,1174,10202,,,,,,,531
040039,01-JUL-18,30-JUN-19,Settled,ARKANSAS METHODIST MEDICAL CENTER       ,900 WEST KINGS HIGHWAY                  ,106.000000000                           ,PARAGOULD                               ,AR                                      ,72450-                                  ,GREENE                                  ,,,,356970,,,.1581,,,114,41610,5774,1400,12916,,548.38,,1478,598,3693,426,,,,,,328
040041,01-SEP-18,31-AUG-19,Settled,ST. MARYS REGIONAL MEDICAL CENTER       ,1808 WEST MAIN STREET                   ,,RUSSELLVILLE                            ,AR                                      ,72801                                   ,POPE                                    ,,,,1074130,,,.3013,,,137,50005,7363,7644,22254,,464.35,,1733,1233,5246,236,,,,,,298
040047,01-JAN-18,31-DEC-18,Settled,FIVE RIVERS MEDICAL CENTER              ,2801 MEDICAL CENTER DRIVE               ,,POCAHONTAS                              ,AR                                      ,72455                                   ,RANDOLPH                                ,,,,46098,,,.1034,,,32,11680,1319,123,1928,,168.93,,364,59,567,,,,8,,247,
040050,01-OCT-17,30-SEP-18,Settled,OUACHITA COUNTY MEDICAL CENTER          ,638 CALIFORNIA                          ,797                                     ,CAMDEN                                  ,AR                                      ,71701                                   ,OUACHITA                                ,,,,96552,,,.12,,,82,29930,2203,601,5276,,373.21,,569,239,1622,,,,,,,
040051,01-APR-18,31-MAR-19,Settled,DREW MEMORIAL HOSPITAL INC              ,778 SCROGIN DRIVE                       ,538                                     ,MONTICELLO                              ,AR                                      ,71655-                                  ,DREW                                    ,,,,130366,,,.12,,,49,17885,3572,1025,7892,,246.05,,888,424,2249,,,,,,,
040055,01-OCT-17,31-OCT-18,Settled,SPARKS REGIONAL MEDICAL CENTER          ,1001 TOWSON AVE                         ,PO BOX 2406                             ,FORT SMITH                              ,AR                                      ,72902                                   ,SEBASTION                               ,1272271,100682,,1555584,123103,,.1439,403519,197778,249,98604,30025,6582,68623,23.58,1015.52,,5935,1701,14792,,,,53,,640,
040062,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL FORT SMITH               ,7301 ROGERS AVENUE                      ,17000                                   ,FORT SMITH                              ,AR                                      ,72917-7000                              ,SEBASTIAN                               ,,,,2065117,,,.1673,,,343,125195,24384,5858,69263,,1494,,5632,1808,16332,,,,,,,467
040067,01-OCT-17,30-SEP-18,Settled,MAGNOLIA REGIONAL MEDICAL CENTER        ,807 N JACKSON                           ,629                                     ,MAGNOLIA                                ,AR                                      ,71753-                                  ,COLUMBIA                                ,262493,,,78121,,,.12,176242,139075,30,10950,2065,594,4471,6.48,229.08,,533,218,1285,,,,,,,
040069,01-JAN-18,31-DEC-18,Settled,GREAT RIVER MEDICAL CENTER              ,1520 NORTH DIVISION ST                  ,,BLYTHEVILLE                             ,AR                                      ,72315                                   ,MISSISSIPPI                             ,,,,275756,,,.5293,,,33,12045,1205,1132,4442,,225.57,,425,430,1423,,,,,,,
040071,01-JUL-18,30-JUN-19,Reopened,JEFFERSON REGIONAL MEDICAL CENTER       ,1600 WEST 40TH AVENUE                   ,,PINE BLUFF                              ,AR                                      ,71603-                                  ,JEFFERSON                               ,1104188,,,765964,,,.12,766430,311196,271,98915,16907,6734,44226,26.29,1215.43,,3435,1719,8873,,,,,,461,461
040072,01-JAN-18,31-DEC-18,Settled,BHMC- STUTTGART                         ,1703 NORTH  BUERKLE                     ,,STUTTGART                               ,AR                                      ,72160                                   ,ARKANSAS                                ,,,,125853,,,.2429,,,49,17885,1879,522,3733,,193.4,,416,201,981,,,,,,,
040076,01-JAN-18,31-DEC-18,Reopened,BAPTIST HEALTH MEDICAL CENTER - HSC     ,1001 SCHNEDIER DRIVE                    ,,MALVERN                                 ,AR                                      ,72104-                                  ,HOT SPRING                              ,,,,467827,,,.4532,,,64,23360,2790,2944,9241,,161.19,,690,620,2248,,,,,,,
040078,01-SEP-18,31-AUG-19,Settled,NATIONAL PARK MEDICAL CENTER            ,1910 MALVERN AVENUE                     ,,HOT SPRINGS                             ,AR                                      ,71901                                   ,GARLAND                                 ,,,,890635,,,.129,,,126,45990,15223,4742,31019,,554.02,,2868,970,6332,406,,,,1,275,435
040084,01-JUL-18,30-JUN-19,Settled,SALINE MEMORIAL HOSPITAL                ,#1 MEDICAL PARK DRIVE                   ,,BENTON                                  ,AR                                      ,72015-                                  ,SALINE                                  ,,,,652077,,,.1653,,,130,47450,8179,3030,18862,,633.62,,2160,759,5394,19,,,,,246,308
040085,01-JAN-18,31-DEC-18,Reopened,HELENA REGIONAL MEDICAL CENTER          ,1801 MARTIN LUTHER KING DRIVE           ,,HELENA                                  ,AR                                      ,72342                                   ,PHILLIPS                                ,,,,84141,,,.12,,,127,46355,2053,845,4791,,130.31,,542,367,1540,,,,,,,
040088,01-JUL-18,30-JUN-19,Reopened,MEDICAL CENTER OF ARKANSAS              ,700 WEST GROVE                          ,,EL DORADO                               ,AR                                      ,71731                                   ,UNION                                   ,,,,326231,,,.1299,,,111,36160,5619,1584,12823,,322.06,,1297,592,3318,,,,,,,195
040114,01-JAN-18,31-DEC-18,Settled,BAPTIST HEALTH MEDICAL CENTER - LR      ,9601 BAPTIST HEALTH DRIVE               ,,LITTLE ROCK                             ,AR                                      ,72205-                                  ,PULASKI                                 ,500905,,,4782715,,,.1868,189310,69263,683,249295,55240,18007,155026,7.93,2722.3,,10025,3420,28081,,,,,,402,
040118,01-OCT-17,30-SEP-18,Settled,NEA BAPTIST MEMORIAL HOSPITAL           ,4800 EAST JOHNSON AVENUE                ,,JONESBORO                               ,AR                                      ,72401                                   ,CRAIGHEAD                               ,224390,1178,,876083,4599,,.0873,85404,35196,180,65700,24708,3761,47204,3.75,961.74,,5079,1156,10705,,,,,15,,495
040119,01-OCT-17,30-SEP-18,Reopened,WHITE RIVER MEDICAL CENTER              ,1710 HARRISON STREET                    ,2197                                    ,BATESVILLE                              ,AR                                      ,72501-                                  ,INDEPENDENCE                            ,851839,,,1526580,,,.2466,305292,270125,184,67160,14186,6207,30581,11.34,1388.15,,3270,1359,7611,,,,,,345,222
040132,01-JAN-18,31-DEC-18,Settled,LEO N LEVI MEMORIAL HOSPITAL            ,300 PROSPECT AVENUE                     ,,HOT SPRINGS                             ,AR                                      ,71901                                   ,GARLAND                                 ,,,,,,,,,,1,365,3,1,4,,.05,,1,1,2,,,,555,,1269,
040134,01-OCT-17,30-SEP-18,Settled,ARKANSAS HEART HOSPITAL                 ,1701 S. SHACKELFORD ROAD                ,,LITTLE ROCK                             ,AR                                      ,72211                                   ,PULASKI                                 ,,,,,,,,,,112,40880,11990,496,23232,,898.39,,3586,136,6194,,,,,,,
040137,01-JUL-18,30-JUN-19,Settled,ST VINCENT NORTH                        ,2215 WILDWOOD                           ,,SHERWOOD                                ,AR                                      ,72120                                   ,PULASKI                                 ,,,,138169,,,.0706,,,59,21535,3780,771,8851,,192.34,,950,219,2235,159,,,,,,
040147,01-JAN-18,31-DEC-18,Settled,ARKANSAS SURGICAL HOSPITAL              ,5201 NORTH SHORE DR                     ,,NORTH LITTLE ROCK                       ,AR                                      ,72118-                                  ,PULASKI                                 ,,,,,,,,,,49,17885,3654,27,6925,,210.96,,1710,12,3497,,,,,,,
040152,01-JAN-18,31-DEC-18,Settled,NWH PHYSICIANS SPECIALTY HOSPITAL       ,3873 N PARKVIEW DR                      ,,FAYETTEVILLE                            ,AR                                      ,72703                                   ,WASHINGTON                              ,,,,,,,,,,20,7300,511,77,2088,,121.12,,309,18,1319,,,,,,,
040153,01-OCT-17,30-SEP-18,Settled,WADLEY MEDICAL CENTER AT HOPE           ,2001 SOUTH MAIN                         ,,HOPE                                    ,AR                                      ,71801                                   ,,,,,62347,,,.0806,,,67,24455,2011,302,3116,,106.59,,490,92,824,21,,,30,,161,
040154,01-JAN-18,31-DEC-18,Reopened,BHMC-CONWAY                             ,1555 EXCHANGE AVENUE                    ,,CONWAY                                  ,AR                                      ,72032                                   ,FAULKNER                                ,,,,371808,,,.1403,,,110,40150,4622,1220,9890,,360.87,,1375,407,3029,,,,,,,
040155,20-DEC-17,30-JUN-18,Settled,CONTINUED CARE HOSPITAL JONESBORO       ,3024 RED WOLF BLVD                      ,SUITE 1                                 ,JONESBORO                               ,AR                                      ,72401                                   ,CRAIGHEAD                               ,,,,,,,,,,44,8492,882,,1080,,48.07,,30,,39,,,,,,,
041300,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL PARIS                    ,500 EAST ACADEMY                        ,,PARIS                                   ,AR                                      ,72855-                                  ,LOGAN                                   ,,,,,,,,,,16,5840,632,23,1133,,57.55,,82,8,159,,,,,,,
041302,01-JUL-18,31-MAY-19,Reopened,DARDANELLE HOSPITAL                     ,300 NORTH THIRD                         ,,DARDANELLE                              ,AR                                      ,72834                                   ,YELL                                    ,,,,,,,,,,25,8375,944,98,1430,,,,121,39,283,,,,,,103,
041303,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL OZARK                    ,801 WEST RIVER                          ,527                                     ,OZARK                                   ,AR                                      ,72949-                                  ,FRANKLIN                                ,,,,,,,,,,25,9125,578,55,985,,53.83,,109,23,225,,,,,,,
041304,01-JAN-18,31-DEC-18,Reopened,EUREKA SPRINGS HOSPITAL                 ,24 NORRIS STREET                        ,,EUREKA SPRINGS                          ,AR                                      ,72632                                   ,CARROLL                                 ,,,,,,,,,,15,5475,1530,36,1795,,62,,140,13,199,,,,,,,
041305,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL WALDRON                  ,1341 WEST 6TH ST.                       ,2230                                    ,WALDRON                                 ,AR                                      ,72958-2230                              ,SCOTT                                   ,,,,,,,,,,24,8760,722,70,1180,,42.21,,120,21,225,,,,,,,
041306,01-JUL-18,30-JUN-19,Settled,COMM MEDICAL CENTER OF CALICO ROCK      ,PARK ST                                 ,438                                     ,CALICO ROCK                             ,AR                                      ,72519                                   ,IZARD                                   ,,,,,,,,,,25,9125,1120,42,1686,,58.04,,176,13,298,,,,,,,
041307,01-OCT-17,30-SEP-18,Settled,CROSSRIDGE COMMUNITY HOSPITAL           ,310 SOUTH FALLS BLVD                    ,590                                     ,WYNNE                                   ,AR                                      ,72396-                                  ,CROSS                                   ,,,,,,,,,,15,5475,2204,122,3180,,118.05,,395,30,582,,,,,,,
041308,01-JUL-18,30-JUN-19,Settled,MCGEHEE HOSPITAL INC.                   ,GREEN MEADOW ADDITION                   ,351                                     ,MCGEHEE                                 ,AR                                      ,71654-                                  ,DESHA                                   ,,,,,,,,,,25,9125,1174,85,1573,,92.21,,140,32,273,,,,,,,
041309,01-JUL-18,31-DEC-18,Settled,LAWRENCE MEMORIAL HOSPITAL              ,1309 W. HWY 25                          ,839                                     ,WALNUT RIDGE                            ,AR                                      ,72476-                                  ,LAWRENCE                                ,,,,,,,,,,25,4563,1189,16,1387,,126.35,,139,8,196,,,,,,,
041310,01-OCT-17,30-SEP-18,Settled,STONE COUNTY MEDICAL CENTER             ,HWY 14 EAST                             ,2300                                    ,MOUNTAIN VIEW                           ,AR                                      ,72560-2300                              ,STONE                                   ,,,,,,,,,,25,9125,1491,88,2000,,112.1,,367,37,519,,,,,,,
041311,01-OCT-17,30-SEP-18,Settled,HOWARD MEMORIAL HOSPITAL                ,130 MEDICAL CIRCLE                      ,381                                     ,NASHVILLE                               ,AR                                      ,71852                                   ,HOWARD                                  ,,,,,,,,,,25,9125,1674,124,2449,,182.01,,326,49,564,,,,,,,
041312,01-JAN-18,31-DEC-18,Settled,BHMC-HEBER SPRINGS                      ,1800 BYPASS ROAD                        ,,HEBER SPRINGS                           ,AR                                      ,72543-                                  ,CLEBURNE                                ,,,,,,,,,,25,9125,2284,93,3283,,125.98,,481,37,733,,,,,,,
041313,01-JUL-18,30-JUN-19,Settled,OZARK HEALTH  INC                       ,HIGHWAY 65                              ,,CLINTON                                 ,AR                                      ,72031-                                  ,VAN BUREN                               ,,,,,,,,,,25,9125,3013,71,4751,,194.7,,230,25,386,,,,,,,
041314,01-JAN-18,30-JUN-18,Settled,DEWITT HOSPITAL & NURSING HOME  INC     ,HIGHWAY 1 & MADISON                     ,32                                      ,DEWITT                                  ,AR                                      ,72042-                                  ,ARKANSAS                                ,,,,,,,,,,25,4563,413,13,520,,105.61,,94,6,126,,,,,,,
041314,01-JUL-18,30-JUN-19,Settled,DEWITT HOSPITAL & NURSING HOME  INC     ,HIGHWAY 1 & MADISON                     ,32                                      ,DEWITT                                  ,AR                                      ,72042-                                  ,ARKANSAS                                ,,,,,,,,,,25,9125,635,65,830,,105.61,,127,24,192,,,,,,,
041316,01-JAN-18,31-DEC-18,Settled,SMC MEDICAL CENTER                      ,LEE & GRANDVIEW STREETS                 ,,OSCEOLA                                 ,AR                                      ,72370                                   ,MISSISSIPPI                             ,,,,,,,,,,25,9125,840,113,1494,,54.35,,164,48,364,,,,,,,
041317,01-JAN-18,31-DEC-18,Settled,DALLAS COUNTY MEDICAL CENTER            ,201 NORTH CLIFTON                       ,,FORDYCE                                 ,AR                                      ,71742-                                  ,DALLAS                                  ,,,,,,,,,,22,8030,538,24,725,,73.9,,90,12,144,,,,,,,
041318,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL BOONEVILLE               ,880 WEST MAIN                           ,,BOONEVILLE                              ,AR                                      ,72927-0290                              ,LOGAN                                   ,,,,,,,,,,24,8760,691,50,1379,,52.53,,125,24,259,,,,,,,
041320,01-JUL-18,30-JUN-19,Settled,LITTLE RIVER MEMORIAL                   ,5TH & LOCKE STREET                      ,577                                     ,ASHDOWN                                 ,AR                                      ,71822-                                  ,LITTLE RIVER                            ,,,,,,,,,,25,9125,762,23,992,,61.56,,61,4,137,,,,,,,
041321,01-JAN-18,31-DEC-18,Settled,BAPTIST HEALTH MED CTR ARKADELPHIA      ,3050 TWIN RIVERS                        ,,ARKADELPHIA                             ,AR                                      ,71923-                                  ,CLARK                                   ,,,,,,,,,,25,9125,1846,736,4706,,140.37,,308,311,1030,,,,,,,
041322,01-JUL-18,30-JUN-19,Settled,FULTON COUNTY HOSPITAL                  ,679 N. MAIN STREET                      ,,SALEM                                   ,AR                                      ,72576                                   ,FULTON                                  ,,,,,,,,,,25,9125,2795,92,3774,,127.43,,329,42,549,,,,,,,
041323,01-OCT-17,30-SEP-18,Settled w/Audit,ASHLEY COUNTY MEDICAL CENTER            ,1015 UNITY ROAD                         ,400                                     ,CROSSETT                                ,AR                                      ,71635-                                  ,ASHLEY                                  ,,,,,,,,,,25,9125,2175,496,3868,,216.72,,433,153,840,,,,,,110,
041324,01-JUL-18,30-JUN-19,Settled,ST. VINCENT MORRILTON                   ,#4 HOSPITAL DRIVE                       ,,MORRILTON                               ,AR                                      ,72110-                                  ,CONWAY                                  ,,,,,,,,,,25,9125,1269,90,2876,,93.48,,269,35,636,,,,,,,
041326,01-JUL-18,30-JUN-19,Settled,DELTA MEMORIAL HOSPITAL                 ,811 HWY 65 SOUTH                        ,126                                     ,DUMAS                                   ,AR                                      ,71639                                   ,DESHA                                   ,,,,,,,,,,25,9125,1545,390,3234,,110.58,,277,148,844,,,,,,,
041327,01-OCT-17,30-SEP-18,Settled,BRADLEY COUNTY MEDICAL CENTER           ,404 S BRADLEY                           ,,WARREN                                  ,AR                                      ,71671-                                  ,BRADLEY                                 ,,,,,,,,,,25,9125,1407,145,2442,,152.19,,256,81,704,,,,,,167,
041328,01-APR-18,31-MAR-19,Settled,CHICOT MEMORIAL MEDICAL CENTER          ,CHICOT MEMORIAL MEDICAL CENTER          ,512                                     ,LAKE VILLAGE                            ,AR                                      ,71653                                   ,CHICOT                                  ,,,,,,,,,,25,9125,2254,225,3342,,153.46,,290,72,510,,,,,,,
041329,01-JUL-18,30-JUN-19,Settled,MERCY HOSPITAL BERRYVILLE               ,214 CARTER STREET                       ,,BERRYVILLE                              ,AR                                      ,72616-                                  ,CARROLL                                 ,,,,,,,,,,25,9125,640,159,1377,,112.18,,134,61,357,,,,,,,
041330,01-JAN-18,31-DEC-18,Settled,PIGGOTT COMMUNITY HOSPITAL              ,1206 HIGHWAY 62                         ,,PIGGOTT                                 ,AR                                      ,72454                                   ,CLAY                                    ,,,,,,,,,,25,9125,3694,117,4531,,157.7,,491,35,729,,,,,,,
041331,01-JAN-18,31-DEC-18,As Submitted,OZARKS COMMUNITY HOSPITAL OF GRAVETT    ,1101 JACKSON ST  SW                     ,,GRAVETTE                                ,AR                                      ,72736                                   ,,,,,,,,,,,25,9125,4532,88,7416,,396.05,,179,16,415,,,,,,,
042004,01-SEP-18,31-AUG-19,Settled,CHRISTUS DUBUIS HOSPITAL OF HOT SPRI    ,STREET: 300 WERNER STREET               ,,HOT SPRINGS                             ,AR                                      ,71913                                   ,GARLAND                                 ,,,,,,,,,,27,9855,3109,,4811,,34,,138,,204,,,,,,,
042006,01-SEP-18,31-AUG-19,Settled,SSH - FORT SMITH                        ,1001 TOWSON AVE                         ,,FORT SMITH                              ,AR                                      ,72901                                   ,SEBASTIAN                               ,,,,,,,,,,34,12410,5178,,7213,,70.27,,213,,307,,,,,,,
042008,01-SEP-18,31-AUG-19,Settled,CHRISTUS DUBUIS HOSPITAL OF FORT SMI    ,7301 ROGERS AVE.  4TH FLOOR             ,,FORT SMITH                              ,AR                                      ,72917                                   ,SEBASTIAN                               ,,,,,,,,,,25,9125,3873,,6381,,44,,174,,277,,,,,,,
042009,01-JUN-18,31-MAY-19,Reopened,RH OF NORTHWESTARKANSAS  LLC            ,609 WEST MAPLE AVENUE 6TH FLOOR         ,,SPRINGDALE                              ,AR                                      ,72764-4335                              ,WASHINGTON                              ,,,,,,,,,,25,9125,3831,27,6466,,62.23,,154,1,263,,,,,,,
042010,01-SEP-18,31-AUG-19,Settled,CORNERSTONE HOSPITAL OF LITTLE ROCK     ,2 ST VINCENT CIRCLE  6TH FLOOR          ,,LITTLE ROCK                             ,AR                                      ,72205                                   ,PULASKI                                 ,,,,,,,,,,40,14600,5357,41,9260,,132.02,,206,1,357,,,,,,,
042011,01-OCT-17,30-SEP-18,Settled,ADVANCED CARE HOSPITAL OF WHITE CO.     ,1200 SOUTH MAIN STREET                  ,,SEARCY                                  ,AR                                      ,72143                                   ,WHITE                                   ,,,,,,,,,,27,9855,2616,24,4176,,46.69,,116,4,180,,,,,,,
042012,01-JAN-18,31-DEC-18,Settled,BAPTIST HEALTH EXTENDED CARE            ,9601 BAPTIST HEALTH DRIVE               ,,LITTLE ROCK                             ,AR                                      ,72205-7299                              ,PULASKI                                 ,,,,,,,,,,64,23360,4995,391,10930,,120.39,,185,9,374,,,,,,,
042013,01-JUL-18,30-JUN-19,Settled,CONTINUED CARE HOSPITAL JONESBORO       ,3024 RED WOLF BLVD                      ,SUITE 1                                 ,JONESBORO                               ,AR                                      ,72401                                   ,CRAIGHEAD                               ,,,,,,,,,,44,16060,4178,,6414,,53.82,,158,,218,2,,,,,,
043026,01-JAN-18,31-DEC-18,Settled,BAPTIST HEALTH REHABILITATION INSTIT    ,9601  BAPTIST HEALTH DRIVE              ,,LITTLE ROCK                             ,AR                                      ,72205                                   ,PULASKI                                 ,,,,,,,,,8,120,43800,8187,2232,18405,4,232.55,,692,151,1420,,,,,,,
043028,01-JUN-18,31-MAY-19,Settled,ENCOMPASS HEALTH REHABILITATION HOSP    ,1401 SOUTH J STREET                     ,,FORT SMITH                              ,AR                                      ,72901                                   ,SEBASTIAN                               ,,,,,,,,,,60,21900,13688,255,17271,,155.83,,1167,18,1478,55,,,,,,
043029,01-JAN-18,31-DEC-18,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,1201 FLEMING AVE                        ,,JONESBORO                               ,AR                                      ,72401                                   ,CRAIGHEAD                               ,,,,,,,,,,80,29200,15778,1400,21169,,178.56,,1249,98,1690,124,,,,,,
043031,01-JAN-18,31-DEC-18,Settled,ST. VINCENT REHABILITATION HOSPITAL     ,2201 WILDWOOD AVENUE                    ,,SHERWOOD                                ,AR                                      ,72120                                   ,PULASKI                                 ,,,,,,,,,,80,29200,17045,404,21758,,182.75,,1446,39,1818,74,,,,,,
043032,01-JAN-18,31-DEC-18,Settled,HEALTHSOUTH REHABILITATION HOSPITAL     ,153 EAST MONTE PAINTER DRIVE            ,,FAYETTEVILLE                            ,AR                                      ,72703                                   ,WASHINGTON                              ,,,,,,,,,,80,29200,12787,1396,18724,,164.28,,1098,82,1633,124,,,,,,
043033,01-JAN-18,31-DEC-18,Settled,CONWAY REGIONAL REHABILITATION HOSPI    ,2210 ROBINSON AVE                       ,,CONWAY                                  ,AR                                      ,72034                                   ,FAULKNER                                ,,,,,,,,,,26,9490,3972,139,5464,,33.8,,306,7,420,,,,,,,
043034,01-NOV-17,31-OCT-18,Settled,SOUTHEAST REHABILITATION HOSPITAL       ,905 BORGOGNONI ROAD                     ,,LAKE VILLAGE                            ,AR                                      ,71653                                   ,CHICOT                                  ,,,,,,,,,,10,4250,1998,125,2361,,34.67,,181,20,222,,,,,,,
043035,01-JUN-18,31-MAY-19,Settled,CHI ST. VINCENT HOT SPRINGS REHABILI    ,1636 HIGDON FERRY ROAD                  ,,HOT SPRINGS                             ,AR                                      ,71913-6912                              ,GARLAND                                 ,,,,,,,,,,40,14600,9442,171,11519,,112.6,,830,13,1005,41,,,,,,
043300,01-JUL-18,30-JUN-19,Settled,ARKANSAS CHILDRENS HOSPITAL             ,1 CHILDRENS WAY                         ,,LITTLE ROCK                             ,AR                                      ,72202-                                  ,PULASKI                                 ,,,,,,,,,12093,336,122640,391,21061,81412,148.48,3414,,63,3990,9642,,,,,,,
043301,10-APR-18,30-JUN-18,Settled,ARKANSAS CHILDRENS NORTHWEST INC        ,2601 GENE GEORGE  BLVD                  ,,SPRINGDALE                              ,AR                                      ,72762                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043301,01-JUL-18,30-JUN-19,Settled,ARKANSAS CHILDRENS NORTHWEST            ,2601 GENE GEORGE BLVD                   ,,SPRINGDALE                              ,AR                                      ,72762                                   ,WASHINGTON                              ,,,,,,,,,,24,8760,,1544,3734,,277.03,,,605,1422,,,,,,,
044004,01-JAN-18,31-DEC-18,Settled,VANTAGE POINT                           ,4253 CROSSOVER ROAD                     ,,FAYETTEVILLE                            ,AR                                      ,72703                                   ,,,,,,,,,,,70,25550,5885,6471,20506,,221.9,,554,848,2588,117,,,117,,131,
044005,01-JAN-18,31-DEC-18,Settled,BRIDGEWAY HOSPITAL                      ,21 BRIDGEWAY ROAD                       ,,LITTLE ROCK                             ,AR                                      ,72113                                   ,PULASKI                                 ,,,,,,,,,,116,42340,5144,6597,27103,,181.9,,662,859,4224,,,,,,,
044006,01-JAN-18,31-DEC-18,Settled,VISTA HEALTH-FORT SMITH                 ,7301 ROGERS AVENUE                      ,,FORT SMITH                              ,AR                                      ,72917                                   ,,,,,,,,,,,68,24820,2369,7035,16510,,138.92,,230,1112,2151,,,,111,,132,
044007,01-JAN-18,31-DEC-18,Settled,RIVENDELL ARKANSAS                      ,100 RIVENDELL DRIVE                     ,,BENTON                                  ,AR                                      ,72015                                   ,BENTON                                  ,,,,,,,,,,77,28105,3150,8369,21970,,129.85,,332,1070,3160,,,,,,,
044011,01-JUL-18,30-JUN-19,Settled,ARKANSAS STATE HOSPITAL                 ,305 SOUTH PALM                          ,4096                                    ,LITTLE ROCK                             ,AR                                      ,72205-4096                              ,PULASKI                                 ,,,,,,,,,,230,83950,2162,19,76169,,681,,49,1,367,,,,,,,
044013,01-JUN-18,31-MAY-19,Settled,PINNACLE POINTE HOSPITAL                ,11501 FINANCIAL CENTER PARKWAY          ,,LITTLE EROCK                            ,AR                                      ,72211                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044017,01-JUL-18,30-JUN-19,Settled,METHODIST BEHAVIORAL HEALTH             ,1601 MURPHY DRIVE                       ,,MAUMELLE                                ,AR                                      ,72113                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044019,01-JAN-18,31-DEC-18,Settled,SPRINGWOODS BEHAVIORAL                  ,1955 W. TRUCKERS DRIVE                  ,,FAYETTEVILLE                            ,AR                                      ,72704                                   ,WASHINGTON                              ,,,,,,,,,,80,29200,2710,3056,14668,,118.19,,297,404,2261,,,,,,,
044020,01-JAN-18,31-DEC-18,Settled,VISTA HEALTH TEXARKANA                  ,701 ARKASAS BLVD                        ,,TEXARKANA                               ,AR                                      ,72854                                   ,MILLER                                  ,,,,,,,,,,50,18250,1859,2625,11282,,89.89,,184,328,1414,425,,,35,,72,
044021,01-JAN-18,31-DEC-18,Settled,WOODRIDGE OF WEST MEMPHIS LLC           ,600 NORTH 7TH STREET                    ,,WEST MEMPHIS                            ,AR                                      ,72301                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044022,23-MAR-18,31-DEC-18,Settled,CONWAY BEHAVIORAL HEALTH                ,2255 STURGIS ROAD                       ,,CONWAY                                  ,AR                                      ,72034                                   ,FAULKNER                                ,,,,,,,,,,80,22720,1957,949,11473,,114.75,,203,118,1391,,,,,,,
