PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
052054,01-MAY-22,30-APR-23,As Submitted,MONROVIA MEMORIAL HOSPITAL              ,323 SOUTH HELIOTROPE  AVENUE            ,,MONROVIA                                ,CA                                      ,91016                                   ,LOS ANGELES                             ,,,,,,,,,,49,17885,6404,,6888,,99.68,,233,,268,,,,,,,
052055,01-JAN-22,31-DEC-22,As Submitted,CENTRAL VALLEY SPECIALTY HOSPITAL       ,730 17TH STREET                         ,,MODESTO                                 ,CA                                      ,95354-1209                              ,STANISLAUS                              ,,,,,,,,,,96,35040,9393,,28771,,275.71,,375,,742,,,,,,,
052057,01-APR-22,31-MAR-23,As Submitted,SONOMA SPECIALTY HOSPITAL LLC           ,501 PETALUMA AVE                        ,,SEBASTOPOL                              ,CA                                      ,95472                                   ,,,,,,,,,,,37,13505,5216,19,10898,,134.03,,241,1,405,,,,,,,
053031,01-JAN-22,31-DEC-22,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,5001 COMMERCE DRIVE                     ,,BAKERSFIELD                             ,CA                                      ,93303                                   ,KERN                                    ,,,,,,,,,,86,31390,11130,1124,22448,,224.19,,861,89,1724,320,,,,,,
053032,01-JAN-22,31-DEC-22,As Submitted,SAN JOAQUIN VALLEY REHAB HOSPITAL       ,7173 N. SHARON AVENUE                   ,,FRESNO                                  ,CA                                      ,93720                                   ,FRESNO                                  ,,,,,,,,,,62,22630,11092,353,17134,,237.14,,867,20,1380,145,,,,,,
053034,01-JAN-22,31-DEC-22,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,15120 KENSINGTON PARK DRIVE             ,,TUSTIN                                  ,CA                                      ,92782                                   ,ORANGE                                  ,,,,,,,,,,65,21787,7760,,17529,,178.89,,617,,1340,175,,,,,,
053037,01-JUL-22,30-JUN-23,As Submitted,SAN BERNARDINO - BALLARD REHAB HOSPI    ,1760 WEST 16TH STREET                   ,,SAN BERNARDINO                          ,CA                                      ,92411                                   ,SAN BERNARDINO                          ,,,,,,,,,,60,21900,2450,940,13240,,140.48,,179,50,848,286,,,,,,
053038,01-JAN-22,31-DEC-22,Settled,TOTALLY KIDS REHABILITATION HOSPITAL    ,1720 MOUNTAIN VIEW AVE                  ,,LOMA LINDA                              ,CA                                      ,92354                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
053039,01-JAN-22,31-DEC-22,As Submitted,CALIFORNIA REHABILITATION INSTITUTE     ,2070 CENTURY PARK EAST                  ,,LOS ANGELES                             ,CA                                      ,90067                                   ,LOS ANGELES                             ,,,,,,,,,,138,50370,30925,,48060,,493.84,,2289,,3356,8,,,,,,
053040,01-OCT-21,30-SEP-22,As Submitted,ENCOMPASS HEALTH REHABILITATION HOSP    ,1303 MABLE AVENUE                       ,,MODESTO                                 ,CA                                      ,95355                                   ,,,,,,,,,,,50,18250,6537,606,12260,,133.27,,497,32,904,165,,,,,,
053041,01-JAN-22,31-DEC-22,As Submitted,VIBRA REHABILITATION HOSPITAL OF RAN    ,70077 RAMON RD                          ,,RANCHO MIRAGE                           ,CA                                      ,92270-5201                              ,RIVERSIDE                               ,,,,,,,,,,50,18250,5864,239,8246,,95.05,,529,14,710,65,,,,,,
053042,01-APR-22,31-MAR-23,As Submitted,ENCOMPASS HEALTH REHABILITATION OF M    ,35470 WHITEWOOD ROAD                    ,,MURRIETA                                ,CA                                      ,92563                                   ,RIVERSIDE                               ,,,,,,,,,,50,18250,5304,906,13319,,128.39,,415,65,1016,259,,,,,,
053043,01-JAN-22,31-DEC-22,As Submitted,PALOMAR HEALTH REHABILITATION INSTIT    ,2181 CITRICADO PARKWAY                  ,,ESCONDIDO                               ,CA                                      ,92029                                   ,SAN DIEGO                               ,,,,,,,,,,52,18980,4944,141,8342,,88,,424,14,707,24,,,,,,
053044,08-APR-22,30-APR-23,As Submitted,BAKERSFIELD REHABILITATION HOSPITAL     ,4400 KIRKCALDY DR                       ,,BAKERSFIELD                             ,CA                                      ,93306                                   ,KERN                                    ,,,,,,,,,,50,19400,4705,,6215,,80.04,,382,,468,30,,,,,,
053300,01-OCT-21,30-SEP-22,As Submitted,VALLEY CHILDRENS HOSPITAL               ,9300 VALLEY CHILDRENS PLACE             ,,MADERA                                  ,CA                                      ,93636                                   ,MADERA                                  ,,,,,,,,,476,358,130670,37,32207,65942,52.54,2636.25,,9,3677,10482,3720,,,,,,
053301,01-JUL-22,30-JUN-23,As Submitted,CHILDRENS HOSP & RES CNTR OAKLAND       ,747 52ND STREET                         ,,OAKLAND                                 ,CA                                      ,94609-1809                              ,ALAMEDA                                 ,,,,,,,,,20131,85,61201,78,19125,42391,110.11,2215.62,,12,2601,7574,2979,,,,,,
053302,01-JUL-22,30-JUN-23,As Submitted,CHILDRENS HOSPITAL LOS ANGELES          ,4650 SUNSET BOULEVARD                   ,MAIL STOP #21                           ,LOS ANGELES                             ,CA                                      ,90027                                   ,,,,,,,,,,10381,413,150745,350,,113511,291.38,5552.43,,57,,17030,,,,,,,
053303,01-JUL-22,30-JUN-23,As Submitted,RADY CHILDRENS HOSPITAL - SAN DIEGO     ,3020 CHILDRENS WAY                      ,,SAN DIEGO                               ,CA                                      ,92123                                   ,SAN DIEGO                               ,,,,,,,,,1524,401,146365,317,36712,102981,140.55,4164,,36,5241,19949,5153,,,,,,
053304,01-JUL-22,30-JUN-23,As Submitted,CHILDRENS HOSPITAL OF ORANGE COUNT      ,1201 W. LA VETA AVENUE                  ,,ORANGE                                  ,CA                                      ,92868-3874                              ,ORANGE                                  ,,,,,,,,,1343,334,121910,55,16901,80284,101,3537.9,,17,2537,13043,5483,,,,,,
053309,01-JUL-22,30-JUN-23,As Submitted,MEMORIALCARE MCWHLB                     ,2801 ATLANTIC AVENUE                    ,,LONG BEACH                              ,CA                                      ,90806                                   ,LOS ANGELES                             ,,,,,,,,,1848,357,130305,45,25047,65864,46.29,1732.71,,13,2599,13459,9428,,,,,,
053311,01-JAN-22,31-DEC-22,Settled,SHRINERS HOSPITAL FOR CHILDREN NORTH    ,2425 STOCKTON BLVD                      ,,SACRAMENTO                              ,CA                                      ,95817                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054009,01-JUL-22,30-JUN-23,As Submitted,RESNICK NEUROPSYCHIATRIC HOSPITAL AT    ,150 UCLA MEDICAL PLAZA                  ,,LOS ANGELES                             ,CA                                      ,90095                                   ,LOS ANGELES                             ,,,,,,,,,95993,74,27010,4014,5234,24383,57.52,360.38,,215,383,1808,,,,,,,
054032,01-FEB-22,31-JAN-23,As Submitted,ALHAMBRA                                ,4619 ROSEMEAD BLVD                      ,,ROSEMEAD                                ,CA                                      ,91770                                   ,LOS ANGELES                             ,,,,,,,,,,97,35405,3397,8506,32170,,222,,284,964,5100,,,,,,,
054053,01-JAN-22,31-DEC-22,As Submitted,DEL AMO HOSPITAL                        ,23700 CAMINO DEL SOL                    ,,TORRANCE                                ,CA                                      ,90503                                   ,,,,,,,,,,,166,60590,6019,20198,50104,,307,,465,3060,7013,,,,,,,
054055,01-JAN-22,31-DEC-22,As Submitted,COLLEGE HOSPITAL  INC                   ,18082 COLLEGE PLACE                     ,,CERRITOS                                ,CA                                      ,90703                                   ,LOS ANGELES                             ,,,,,,,,,,187,68255,6252,,63231,,458.15,,396,,3561,,,,,,,
054069,01-JAN-22,31-DEC-22,As Submitted,AURORA CHARTER OAK BHS                  ,1161 E COVINA BLVD                      ,,COVINA                                  ,CA                                      ,91724-1523                              ,LOS ANGELES                             ,,,,,,,,,,134,48910,4149,5769,47221,,314.97,,450,912,6533,,,,,,,
054074,01-JAN-22,31-DEC-22,As Submitted,ADVENTIST HEALTH VALLEJO                ,525 OREGON STREET                       ,,VALLEJO                                 ,CA                                      ,95490                                   ,SOLANO                                  ,,,,,,,,,,61,22265,4422,4747,18887,,143.07,,327,517,2215,,,,,,,
054075,01-JAN-22,31-DEC-22,As Submitted,ALVARADO PARKWAY INSTITUTE              ,7050 PARKWAY DRIVE                      ,,LA MESA                                 ,CA                                      ,91942-                                  ,SAN DIEGO                               ,,,,,,,,,,66,24090,3734,,20579,,297.55,,237,,2165,,,,,,,
054077,01-JAN-22,31-DEC-22,As Submitted,AURORA VISTA DEL MAR BHS                ,801 SENECA AVENUE                       ,,VENTURA                                 ,CA                                      ,93001                                   ,VENTURA                                 ,,,,,,,,,,87,31755,1267,2911,12487,,110.65,,165,473,2011,,,,,,,
054078,01-JAN-22,31-DEC-22,Amended,AURORA LAS ENCINAS BHS                  ,2900 EAST DEL MAR BLVD                  ,,PASADENA                                ,CA                                      ,91107                                   ,LOS ANGELES                             ,,,,,,,,,,96,35040,2452,244,31921,,243.96,,266,46,2997,,,,,,,
054087,01-JAN-22,31-DEC-22,As Submitted,SIERRA VISTA HOSPITAL                   ,8001 BRUCEVILLE ROAD                    ,,SACRAMENTO                              ,CA                                      ,95823                                   ,,,,,,,,,,,171,62415,4125,27220,57687,,304.8,,278,2031,5328,,,,,,,
054089,01-JUL-22,30-JUN-23,As Submitted,JEWISH HOME FOR THE AGED                ,302 SILVER AVENUE                       ,,SAN FRANCISCO                           ,CA                                      ,94112                                   ,,,,,,,,,,,13,4745,1727,,3596,,237.78,,76,,173,,,,,,,
054093,01-JUL-22,30-JUN-23,As Submitted,LLU  BEHAVIORAL MEDICINE CENTER         ,1710 BARTON ROAD                        ,,REDLANDS                                ,CA                                      ,92373                                   ,SAN BERNARDINO                          ,,,,,,,,,9397,89,32485,992,6193,22528,12.67,333.88,,103,778,3165,,,,,,,
054095,01-JAN-22,31-DEC-22,As Submitted,AURORA SAN DIEGO BEHAVIORAL             ,11878 AVENUE OF INDUSTRY                ,,SAN DIEGO                               ,CA                                      ,92128-3423                              ,SAN DEIGO                               ,,,,,,,,,,101,36865,855,946,29705,,205.9,,81,97,2148,,,,,,,
054096,01-JAN-22,31-DEC-22,As Submitted,SUTTER CENTER FOR PSYCHIATRY            ,7700 FOLSOM BLVD                        ,,SACRAMENTO                              ,CA                                      ,95826-                                  ,SACRAMENTO                              ,,,,,,,,,,73,26645,2311,3553,18348,,222.19,,183,596,2347,,,,,,,
054104,01-FEB-22,31-JAN-23,As Submitted,HERITAGE OAKS HOSPITAL                  ,4250 AUBURN BLVD                        ,,SACRAMENTO                              ,CA                                      ,95841                                   ,SACRAMENTO                              ,,,,,,,,,,125,45625,8195,16336,42281,,266.26,,551,1344,3487,,,,,,,
054110,01-AUG-22,31-JUL-23,As Submitted,BHC FREMONT                             ,39001 SUNDALE DRIVE                     ,,FREMONT                                 ,CA                                      ,94538                                   ,,,,,,,,,,,148,54020,3938,8433,43947,,284.39,,319,1246,5552,2596,,,,,,
054111,01-FEB-22,31-JAN-23,As Submitted,CANYON RIDGE HOSPITAL                   ,5353 G STREET                           ,,CHINO                                   ,CA                                      ,91710                                   ,SAN BERNARDINO                          ,,,,,,,,,,157,57305,7086,7902,45793,,272.87,,562,1562,6391,,,,,,,
054122,01-JUL-22,30-JUN-23,As Submitted,NAPA STATE HOSPITAL                     ,2100 NAPA-VALLEJO HIGHWAY               ,,NAPA                                    ,CA                                      ,94558-6293                              ,,,,,,,,,,,151,55115,,,7577,,280.5,,5,11,16,,,,,,,
054123,01-JUL-22,30-JUN-23,As Submitted,ST. JOSEPHS BEHAVIORAL HLTH CENTER      ,2510 NORTH CALIFORNIA STREET            ,,STOCKTON                                ,CA                                      ,95204                                   ,SAN JOAQUIN                             ,,,,,,,,,18002,35,12775,2558,,11287,3.23,119.75,,222,,1580,,,,,,,
054124,01-JUL-22,30-JUN-23,As Submitted,HUMBOLDT COUNTY - SEMPREVIRENS          ,720 WOOD STREET                         ,,EUREKA                                  ,CA                                      ,99410                                   ,HUMBOLDT                                ,,,,,,,,,,16,5840,697,,4770,,249.19,,64,,254,,,,,,,
054125,01-JUL-22,30-JUN-23,As Submitted,SANTA BARBARA COUNTY MENTAL HEALTH      ,300 NORTH SAN ANTONIO ROAD              ,,SANTA BARBARA                           ,CA                                      ,93110                                   ,SANTA BARBARA                           ,,,,,,,,,,16,5840,153,1742,4677,,56.4,,21,261,331,,,,,,,
054130,01-JAN-22,31-DEC-22,As Submitted,PACIFIC GROVE HOSPITAL                  ,PACI                                    ,,RIVERSIDE                               ,CA                                      ,92506                                   ,RIVERSIDE                               ,,,,,,,,,1961,68,24820,2325,406,18728,1.01,177.35,,198,71,2401,,,,,,,
054131,01-JAN-22,31-DEC-22,As Submitted,JOHN MUIR BEHAVIORAL HEALTH             ,2740 GRANT STREET                       ,,CONCORD                                 ,CA                                      ,94520                                   ,CONTRA COSTA                            ,,,,,,,,,,73,26645,2320,4341,18437,,262.95,,295,734,3093,,,,,,,
054133,01-JUL-22,30-JUN-23,As Submitted,METROPOLITAN STATE HOSPITAL             ,11400 SO. NORWALK BLVD.                 ,,NORWALK                                 ,CA                                      ,90650                                   ,LOS ANGELES                             ,,,,,,,,,,1004,366460,,,242765,,2027.9,,,1085,1085,,,,,,,
054144,01-JUL-22,30-JUN-23,As Submitted,LANGLEY PORTER PSYCHIATRIC HOSPITAL     ,405 PARNASUS                            ,,SAN FRANCISCO                           ,CA                                      ,94143-0824                              ,SAN FRANCISCO                           ,,,,,,,,,79000,56,20440,2269,158,6400,4.73,86.45,,139,17,587,64,,,,,,
054145,01-OCT-21,30-SEP-22,As Submitted,SHARP MESA VISTA HOSPITAL               ,7850 VISTA HILL AVE                     ,,SAN DIEGO                               ,CA                                      ,92123                                   ,SAN DIEGO                               ,,,,,,,,,,159,58035,5458,1523,33553,,513.65,,420,238,3756,17,,,,,,
054146,01-JUL-22,30-JUN-23,As Submitted,TELECARE HERITAGE PHF                   ,2633 EAST 27TH STREET                   ,,OAKLAND                                 ,CA                                      ,94601                                   ,,,,,,,,,,,26,9490,70,,6815,,52.04,,8,,1205,53,,,,,,
054148,01-JAN-22,31-DEC-22,As Submitted,PSYCHIATRIC                             ,18646 OXNARD ST                         ,,TARZANA                                 ,CA                                      ,91356                                   ,USA                                     ,,,,,,,,,,3,1095,994,,994,,1400,,190,,190,,,,,,,
054150,01-JAN-22,31-DEC-22,Settled,KAISER PERMANENTE PSYCHIATRIC HEALTH    ,3840 HOMESTEAD ROAD                     ,,SANTA CLARA                             ,CA                                      ,95051                                   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054151,01-JAN-22,31-DEC-22,As Submitted,AURORA SANTA ROSA BEHAVIORAL HEALTH     ,1287 FULTON ROAD                        ,,SANTA ROSA                              ,CA                                      ,95401                                   ,SONOMA                                  ,,,,,,,,,,113,41245,3314,4866,25441,,180.91,,256,502,2551,,,,,,,
054152,01-JUL-22,30-JUN-23,As Submitted,TELECARE SANTA CRUZ PHF                 ,2250 SOQUEL AVE SUITE 150               ,,SANTA CRUZ                              ,CA                                      ,95062                                   ,,,,,,,,,,,16,5840,773,925,4945,,28.99,,86,268,471,1,,,,,,
054153,01-JAN-22,31-DEC-22,As Submitted,OCEAN VIEW PSYCHIATRIC FACILITY         ,2600 REDONDO AVENUE                     ,,LONG BEACH                              ,CA                                      ,90806                                   ,LOS ANGELES                             ,,,,,,,,,,37,13505,6133,,11361,,71.01,,423,,936,,,,,,,
054154,01-JAN-22,31-DEC-22,As Submitted,SAN JOSE BEHAVIORAL HEALTH              ,455 SILICON VALLEY BLVD                 ,,SANN JOSE                               ,CA                                      ,95138-1858                              ,,,,,,,,,,,80,29200,2447,2616,26246,,178.72,,223,322,3082,,,,,,,
054155,01-JAN-22,31-DEC-22,As Submitted,BAKERSFIELD BEHAVIORAL HEALTHCARE HO    ,5201 WHITE LN                           ,,BAKERSFIELD                             ,CA                                      ,93309                                   ,KERN                                    ,,,,,,,,,,90,32850,1675,7636,18499,,172.38,,156,1199,2845,,,,,,,
054156,01-JAN-22,31-DEC-22,Settled,MOTION PICTURE AND TELEVISION FUND      ,23388 MULHOLLAND DRIVE                  ,,WOODLAND HILLS                          ,CA                                      ,91364                                   ,LOS ANGELES                             ,,,,,,,,,,12,4380,621,,3514,,365.2,,21,,105,,,,,,,
054157,01-JAN-22,31-DEC-22,As Submitted,GLENDORA HOSPITAL                       ,150 WEST ROUTE 66                       ,,GLENDORA                                ,CA                                      ,91740                                   ,LOS ANGELES                             ,,,,,,,,,,63,22995,6272,,16367,,155.52,,446,,1168,,,,,,,
054158,25-AUG-22,31-DEC-22,Settled,ALISO RIDGE BEHAVIORAL HEALTH           ,200 FREEDOM LANE                        ,,ALISO VIEJO                             ,CA                                      ,92656                                   ,ORANGE                                  ,,,,,,,,,,119,15351,190,1718,6882,,186.41,,13,242,695,,,,,,,
054159,21-APR-22,31-DEC-22,Settled,SACRAMENTO BEHAVIORAL HEALTHCARE        ,1400 EXPO PKWY                          ,,SACRAMENTO                              ,CA                                      ,95815                                   ,SACRAMENTO                              ,,,,,,,,,,117,29835,318,1851,13277,,180.77,,23,213,730,,,,,,,
060001,01-JAN-22,31-DEC-22,Amended,NORTH COLORADO MEDICAL CENTER           ,1801 16TH STREET                        ,,GREELEY                                 ,CO                                      ,80631                                   ,WELD                                    ,1616515,,,1260208,,,.244,1189507,826046,202,73730,8602,15389,40914,51.06,1063.26,,1494,2699,8039,,,,,,,
060003,01-JAN-22,31-DEC-22,As Submitted,CENTURA LONGMONT UNITED HOSPITAL        ,1950 WEST MOUNTAIN VIEW AVENUE          ,,LONGMONT                                ,CO                                      ,80501-3129                              ,BOULDER                                 ,,,,267206,,,.1401,,,127,46355,2738,2443,10112,,350.31,,683,718,2792,,,,,,,
060004,01-JAN-22,31-DEC-22,As Submitted,PLATTE VALLEY MEDICAL CENTER            ,1600 PRAIRIE CENTER PARKWAY             ,,BRIGHTON                                ,CO                                      ,80601                                   ,ADAMS                                   ,,,,175427,,,.12,,,89,32485,2145,4827,14168,,614.9,,520,1014,3455,34,,,,,,
060006,01-JAN-22,31-DEC-22,As Submitted,MONTROSE MEMORIAL HOSPITAL              ,800 S THIRD                             ,,MONTROSE                                ,CO                                      ,81401                                   ,MONTROSE                                ,,,,,,,.12,,,47,17155,2292,484,6987,,601.6,,704,134,2168,443,,,,,,162
060008,01-JUL-22,30-JUN-23,As Submitted,SAN LUIS VALLEY REG MED CENTER          ,106 BLANCA AVENUE                       ,,ALAMOSA                                 ,CO                                      ,81101-                                  ,ALAMOSA                                 ,,,,103878,,,.12,,,49,17885,1573,1383,5011,,541.72,,364,838,1953,,,,,,,
060009,01-JAN-22,31-DEC-22,As Submitted,LUTHERAN MEDICAL CENTER                 ,8300 WEST 38TH AVE                      ,,WHEAT RIDGE                             ,CO                                      ,80033                                   ,JEFFERSON                               ,,,,783117,,,.1354,,,242,88330,9018,13432,57907,,1230.33,,1921,2352,12576,263,179,,1542,,2957,
060010,01-JUL-22,30-JUN-23,As Submitted,POUDRE VALLEY HOSPITAL                  ,1024 S. LEMAY AVENUE                    ,,FT. COLLINS                             ,CO                                      ,80524                                   ,LARIMER                                 ,1335227,,,1059319,,,.1312,304813,455788,218,81460,13638,10321,53432,20.12,2186.36,,3030,1834,10789,404,745,,53,35,1666,390
060011,01-JAN-22,31-DEC-22,As Submitted,DENVER HEALTH MEDICAL CENTER            ,777 BANNOCK STREET                      ,40411                                   ,DENVER                                  ,CO                                      ,80204-4507                              ,,2085524,,,1356888,,,.4899,1405775,1010418,396,144687,5614,45077,113456,203.91,5662.55,,905,7294,18173,3346,,,658,,1555,
060012,01-JUL-22,30-JUN-23,As Submitted,CENTURA ST. MARY CORWIN HOSPITAL        ,1008 MINNEQUA AVENUE                    ,,PUEBLO                                  ,CO                                      ,81004                                   ,PUEBLO                                  ,600720,,,140099,,,.12,447067,791534,42,15330,1758,1918,7833,13.25,527.91,,378,441,1698,,,,,,,
060013,01-JUL-22,30-JUN-23,As Submitted,CENTURA MERCY HOSPITAL                  ,1010 THREE SPRINGS BLVD.                ,18                                      ,DURANGO                                 ,CO                                      ,81301                                   ,LA PLATA                                ,,,,506138,,,.12,,,73,26645,5398,3673,18516,,833.61,,1307,872,4643,381,,,,,,
060015,01-JUL-22,30-JUN-23,As Submitted,CENTURA ST ANTHONY HOSPITAL             ,11600 W. 2ND PLACE                      ,,LAKEWOOD                                ,CO                                      ,80228                                   ,DENVER                                  ,1227610,,,1002885,,,.0912,112151,36490,220,80300,15416,10370,65057,8.54,1408.35,,3158,1863,12523,,,,,46,,505
060020,01-JUL-22,30-JUN-23,As Submitted,PARKVIEW MEDICAL CENTER                 ,400 W. 16TH STREET                      ,,PUEBLO                                  ,CO                                      ,81003-                                  ,PUEBLO                                  ,3747493,,,2025748,,,.2159,1953873,958608,253,92345,14993,1997,66826,58.79,2127.43,,3153,1093,14895,4549,,,,86,,339
060022,01-JUL-22,30-JUN-23,As Submitted,MEMORIAL HEALTH SYSTEM                  ,1400 EAST BOULDER STREET                ,,COLORADO SPRINGS                        ,CO                                      ,80909-5533                              ,EL PASO                                 ,246673,,,3850478,,,.1905,61344,35702,501,136057,31029,38607,140567,6.13,3371.4,,6568,6874,28091,1153,,,,14,,439
060023,01-JAN-22,31-DEC-22,As Submitted,ST. MARYS HOSPITAL & MEDICAL CENTER     ,2635 NORTH 7TH STREET                   ,1628                                    ,GRAND JUNCTION                          ,CO                                      ,81502-1628                              ,MESA                                    ,1922390,,,1819338,,,.1817,950390,583167,237,86505,13995,10183,56308,25.61,1622.9,,2830,1250,11131,1509,,,,10,,556
060024,01-JUL-22,30-JUN-23,As Submitted,UNIVERSITY OF CO HOSPITAL               ,12605 E 16TH AVENUE                     ,,AURORA                                  ,CO                                      ,80045                                   ,ADAMS                                   ,28407728,,,6608730,,,.2385,6062644,5153217,709,240637,46251,62952,229722,466.24,6613.98,,6965,8595,33398,2271,,,,19,,285
060027,01-JAN-22,31-DEC-22,As Submitted,BOULDER COMMUNITY HOSPITAL              ,4747 ARAPAHOE AVENUE                    ,,BOULDER                                 ,CO                                      ,80303                                   ,,,,,619925,,,.0806,,,139,50735,9834,6102,31134,,1411.53,,2401,1148,8061,,,,248,,842,
060028,01-JAN-22,31-DEC-22,As Submitted,SAINT JOSEPH HOSPITAL                   ,1375 EAST 19TH AVENUE                   ,,DENVER                                  ,CO                                      ,80218                                   ,DENVER                                  ,1549574,556930,,789192,170869,,.1992,3774449,1525426,400,146000,6862,24042,82969,106.43,1813,,1306,2696,15980,692,,,,,,
060030,01-JAN-22,31-DEC-22,As Submitted,MCKEE MEDICAL CENTER                    ,2000 BOISE AVENUE                       ,,LOVELAND                                ,CO                                      ,80538                                   ,LARIMER                                 ,,,,55175,,,.0395,,,101,36865,2268,1165,7723,,325.74,,524,272,2018,,,,63,,246,
060031,01-JUL-22,30-JUN-23,As Submitted,CENTURA PENROSE HOSPITAL                ,2222 N. NEVADA                          ,,COLORADO SPRINGS                        ,CO                                      ,80907                                   ,EL PASO                                 ,346721,1433,,2655121,8672,,.1519,171505,90770,484,176660,24452,26121,118095,11.33,2514.77,,5404,4752,24335,102,,,,151,,608
060032,01-JAN-22,31-DEC-22,As Submitted,ROSE MEDICAL CENTER                     ,4567 EAST NINTH AVENUE                  ,,DENVER                                  ,CO                                      ,80220                                   ,DENVER                                  ,469581,,,713934,,,.1574,225217,172862,253,83840,6716,9360,50116,11.92,830.6,,1466,,11516,805,,,,,,
060034,01-OCT-21,30-SEP-22,Amended,SWEDISH MEDICAL CENTER                  ,501 EAST HAMPDEN AVENUE                 ,,ENGLEWOOD                               ,CO                                      ,80113-                                  ,ARAPAHOE                                ,2785306,,,2062844,,,.1592,1463290,375465,351,127898,22385,26971,108177,39.77,1587.62,,3704,4463,19425,438,,,,43,,666
060044,01-NOV-21,30-APR-22,As Submitted,COLORADO PLAINS MEDICAL CENTER          ,1000 LINCOLN STREET                     ,,FORT MORGAN                             ,CO                                      ,80701                                   ,MORGAN                                  ,,,,44626,,,.188,,,36,6516,515,329,1243,,87.57,,101,122,356,,,,,,15,
060044,01-MAY-22,30-JUN-22,As Submitted,CENTURA ST. ELIZABETH HOSPITAL          ,1000 LINCOLN STREET                     ,,FORT MORGAN                             ,CO                                      ,80701                                   ,MORGAN                                  ,,,,7995,,,.12,,,36,2196,129,165,475,,155.56,,29,69,128,,,,,,2,
060044,01-JUL-22,30-JUN-23,As Submitted,CENTURA ST. ELIZABETH HOSPITAL          ,1000 LINCOLN STREET                     ,,FORT MORGAN                             ,CO                                      ,80701                                   ,MORGAN                                  ,,,,48493,,,.12,,,31,11315,734,824,2645,,189.69,,192,252,781,,,,,,,
060049,01-JUL-22,30-JUN-23,As Submitted,YAMPA VALLEY MEDICAL CENTER             ,1024 CENTRAL PARK DRIVE                 ,,STEAMBOAT SPRINGS                       ,CO                                      ,80487                                   ,ROUTT                                   ,,,,,,,.1082,,,42,15330,1099,835,3848,,553.09,,339,209,1105,41,,,,,,
060054,01-JAN-22,31-DEC-22,As Submitted,COMMUNITY HOSPITAL                      ,2351 G ROAD                             ,,GRAND JUNCTION                          ,CO                                      ,81505                                   ,MESA                                    ,,,,244997,,,.12,,,44,16060,2567,828,8639,,1018.85,,662,337,3905,695,,,,,,
060064,01-JAN-22,31-DEC-22,As Submitted,CENTURA PORTER ADVENTIST HOSPITAL       ,2525 SOUTH DOWNING STREET               ,,DENVER                                  ,CO                                      ,80210                                   ,DENVER                                  ,,,,550381,185946,,.1112,,,180,65700,9597,5412,33722,.33,958.44,,1788,1000,6345,,,,100,,1406,
060065,01-JAN-22,31-DEC-22,As Submitted,NORTH SUBURBAN MEDICAL CENTER           ,9191 GRANT                              ,,THORNTON                                ,CO                                      ,80229                                   ,ADAMS                                   ,72671,,,678771,,,.3064,78787,26862,115,46525,4464,12535,31503,2.18,557.33,,745,2168,6392,178,,,,,,
060071,01-JAN-22,31-DEC-22,As Submitted,DELTA COUNTY MEMORIAL HOSPITAL          ,1501 E. 3RD ST.                         ,,DELTA                                   ,CO                                      ,81416                                   ,DELTA                                   ,,,,,,,.0856,,,49,17885,1948,762,5441,,392.01,,416,190,1311,126,,,,,,
060075,01-JAN-22,31-DEC-22,As Submitted,VALLEY VIEW HOSPITAL                    ,1906 BLAKE                              ,,GLENWOOD SPRINGS                        ,CO                                      ,81601-                                  ,GARFIELD                                ,,,,,,,.12,,,31,12533,4058,2422,12226,,953.58,,884,804,2894,,,,,,,
060076,01-JAN-22,31-DEC-22,As Submitted,STERLING REGIONAL MEDCENTER             ,615 FAIRHURST STREET                    ,,STERLING                                ,CO                                      ,80751-                                  ,LOGAN                                   ,,,,76529,,,.12,,,25,9125,894,926,2884,,163.4,,276,227,916,,,,,,,
