PROVIDER_NUMBER,FYB,FYE,STATUS,HOSPITAL_Name,Street_Addr,Po_BOx,City,State,Zip_Code,County,IME1,IME2,IME3,DSH1,DSH2,DSH3,DSH_SHARE_PERCENTAGE,GME_PART_A,GME_PART_B,TOTAL_HOSPITAL_BEDS,TOTAL_HOSPITAL_BED_DAYS_AVAILABLE,TOTAL_HOSPITAL_MEDICARE_DAYS,TOTAL_HOSPITAL_MEDICAID_DAYS,TOTAL_HOSPITAL_DAYS,INTERNS_AND_RESIDENTS,TOTAL_HOSPITAL_EMPLOYEES_ON_PAYROL,TOTAL_HOSPITAL_NON_PAID_WORKERS,TOTAL_HOSPITAL_MEDICARE_DISCHARGES,TOTAL_HOSPITAL_MEDICAID_DISCHARGES,TOTAL_HOSPITAL_DISCHARGES,MEDICAID_HMO_DISCHARGES,MEDICAID_HMO_IPF_SUBPROVIDER,MEDICAID_HMO_IRF_SUBPROVIDER,MEDICAID_IPF_SUBPROVIDER,MEDICAID_IRF_SUBPROVIDER,TOTAL_DISCHARGES_SUBPROVIDER_IPF,TOTAL_DISCHARGES_SUBPROVIDER_IRF
033037,01-JUN-19,31-MAY-20,Settled,ENCOMPASS HEALTH REHABILITATION HOSP    ,5652 E BASELINE RD                      ,,MESA                                    ,AZ                                      ,85206                                   ,MARICOPA                                ,,,,,,,,,,70,24200,10286,339,20567,,185.37,,783,19,1493,136,,,,,,
033038,01-JAN-19,31-DEC-19,Settled,SCOTTSDALE HRH                          ,8850 EAST PIMA CENTER PARKWAY           ,,SCOTTSDALE                              ,AZ                                      ,85258-4619                              ,MARICOPA                                ,,,,,,,,,,50,18250,7410,127,15704,.62,152.51,,567,10,1172,64,,,,,,
033039,01-JAN-19,31-DEC-19,Settled,COBALT REHABILITATION HOSPITAL          ,13060 WEST BELL ROAD                    ,,SURPRISE                                ,AZ                                      ,85378                                   ,,,,,,,,,,,40,14600,6405,37,9196,,78.17,,590,2,772,32,,,,,,
033040,01-JAN-19,31-DEC-19,Settled,DIGNITY HEALTH EAST VALLEY REHAB HOS    ,1515 WEST CHANDLER BOULEVARD            ,,CHANDLER                                ,AZ                                      ,85224                                   ,MARICOPA                                ,,,,,,,,,,50,18250,11827,,16875,,150.1,,985,,1443,73,,,,,,
033041,01-JUN-19,31-MAY-20,Settled,REHABILITATION HOSPITAL OF NORTHERN     ,1851 N GEMINI DRIVE                     ,,FLAGSTAFF                               ,AZ                                      ,86001                                   ,COCONINO                                ,,,,,,,,,,40,14640,4274,1125,8311,,78.56,,328,80,578,70,,,,,,
033302,01-JAN-19,31-DEC-19,Reopened,PHOENIX CHILDRENS HOSPITAL              ,1919 E. THOMAS ROAD                     ,,PHOENIX                                 ,AZ                                      ,85016-                                  ,MARICOPA                                ,,,,,,,,,7079,457,161695,547,55037,87351,155.5,4028.32,,72,8309,13855,,,,,,,
034004,01-JAN-19,31-DEC-19,Settled,BANNER BEHAVIORAL HEALTH HOSPITAL       ,7575 EAST EARLL DRIVE                   ,,SCOTTSDALE                              ,AZ                                      ,85251                                   ,MARICOPA                                ,,,,,,,,,,156,56940,1892,21583,42477,,352.38,,265,3509,7228,,,,,,,
034013,01-JUN-19,31-MAY-20,Settled,ST. LUKES BEHAVIORAL HEALTH CENTER      ,1800 EAST VAN BUREN STREET              ,,PHOENIX                                 ,AZ                                      ,85006                                   ,MARICOPA                                ,,,,,,,,,,127,46482,2504,18056,43150,,321.85,,296,1688,5126,1802,,,,,,
034020,01-JUL-19,30-JUN-20,Settled,HAVEN SENIOR HORIZONS                   ,1201 S. 7TH AVENUE  SUITE 200           ,,PHOENIX                                 ,AZ                                      ,85007-3913                              ,MARICOPA                                ,,,,,,,,,,57,20862,2637,10,19768,,105.8,,226,2,2052,1340,,,,,,
034021,01-JUL-19,30-JUN-20,Settled,ARIZONA STATE HOSPITAL                  ,2500 E VAN BUREN STREET                 ,,PHOENIX                                 ,AZ                                      ,85008                                   ,MARICOPA                                ,,,,,,,,,,159,58035,,3345,38241,,193.25,,,4,32,,,,,,,
034022,01-JAN-19,31-DEC-19,Settled,ACADIA SONORA BEHAVIORAL HOSPITAL       ,6050 CORONA ROAD                        ,,TUSCON                                  ,AZ                                      ,85704                                   ,PIMA                                    ,,,,,,,,,,140,51100,2841,,38196,,244.27,,320,,4502,,,,,,,
034023,01-OCT-18,30-SEP-19,Settled,THE GUIDANCE CENTER  INC.               ,2187 NORTH VICKEY STREET                ,,FLAGSTAFF                               ,AZ                                      ,86004                                   ,COCONINO                                ,,,,,,,,,,16,5840,639,2359,4470,,190,,79,402,778,,,,,,,
034024,01-JAN-19,31-DEC-19,Settled,AURORA BHS OF ARIZONA                   ,6015 WEST PERIOA AVENUE                 ,,GLENDALE                                ,AZ                                      ,85302-1213                              ,MARICOPA                                ,,,,,,,,,,100,36500,1708,820,31127,,227.41,,189,84,4110,,,,,,,
034025,01-JUL-19,30-JUN-20,Settled,WINDHAVEN PSYCHIATRIC HOSPITAL          ,3347WINDSONG DR.                        ,,PRESCOTT VALLEY                         ,AZ                                      ,86314                                   ,,,,,,,,,,,16,5856,662,,4129,,32,,80,,663,,,,,,,
034026,01-JAN-19,31-DEC-19,Settled,UBH OF PHOENIX  LLC DBA VALLEY HSP      ,3550 E. PINCHOT AVE                     ,,PHOENIX                                 ,AZ                                      ,85018                                   ,MARICOPA                                ,,,,,,,,,,122,44530,6160,,42838,,254.62,,401,,4491,2400,,,,,,
034027,01-OCT-18,30-SEP-19,Settled,CHANGEPOINT PSYCHIARIC HOSPITAL         ,1920 W. COMMERCE DRIVE                  ,,LAKESIDE                                ,AZ                                      ,85929                                   ,NAVAJO                                  ,,,,,,,,,,16,5840,755,1511,2266,,28,,74,377,451,,,,,,,
034028,01-JAN-19,31-DEC-19,Settled,AURORA BEHAVIORAL  HEALTHCARE-TEMPE     ,6350 SOUTH MAPLE AVENUE                 ,,TEMPE                                   ,AZ                                      ,85283                                   ,MARICOPA                                ,,,,,,,,,,138,50370,2021,1318,40347,,313.69,,185,129,4231,,,,,,,
034029,01-JAN-19,31-DEC-19,Settled,OASIS BEHAVIORAL HEALTH                 ,2190 N. GRACE BLVD                      ,,CHANDLER                                ,AZ                                      ,85225                                   ,MARICOPA                                ,,,,,,,,,,146,53290,942,3975,46087,,250.24,,113,237,3239,1651,,,,,,
034030,01-SEP-19,31-AUG-20,Settled,PALO VERDE BEHAVIORAL HEALTH            ,2695 NORTH CRAYCROFT ROAD               ,,TUSCON                                  ,AZ                                      ,85712                                   ,PIMA                                    ,,,,,,,,,,84,30744,1717,856,23633,,170.5,,171,92,2911,1553,,,,,,
034031,01-JUN-19,31-MAY-20,Settled,QUAIL RUN BEHAVIORAL HEALTH             ,2545 WEST QUAIL AVENUE                  ,,PHOENIX                                 ,AZ                                      ,85027                                   ,MARICOPA                                ,,,,,,,,,,102,37332,2847,,32840,,187.84,,308,,3917,,,,,,,
034032,01-JAN-19,31-DEC-19,Settled,COPPER SPRINGS                          ,10550 WEST MCDOWELL ROAD                ,,AVONDALE                                ,AZ                                      ,85392                                   ,MARICOPA                                ,,,,,,,,,,72,26280,845,,26068,,171.72,,106,,3622,2798,,,,,,
034033,01-SEP-19,31-AUG-20,Settled,CORNERSTONE BEHAVIORAL HEALTH EL DOR    ,1400 NORTH WILMONT ROAD                 ,SUITE 3A                                ,TUCSON                                  ,AZ                                      ,85712                                   ,PIMA                                    ,,,,,,,,,,54,15318,723,8451,11001,,84.73,,101,1515,1915,,,,,,,
034034,02-AUG-19,31-DEC-19,Settled,DESTINY SPRINGS HEALTHCARE              ,17300 NORTH DYSART ROAD                 ,,SURPRISE                                ,AZ                                      ,85378                                   ,,,,,,,,,,,90,13680,320,,5276,,120.5,,35,,669,,,,,,,
040001,01-APR-19,31-MAR-20,Settled,SILOAM SPRINGS MEMORIAL HOSPITAL        ,205 EAST JEFFERSON                      ,,SILOAM SPRINGS                          ,AR                                      ,72761                                   ,BENTON                                  ,,,,70294,,,.12,,,44,16104,981,495,4925,,166.86,,356,258,1657,,,,,,,
040002,01-JAN-19,31-DEC-19,Settled,JOHNSON REGIONAL MEDICAL CENTER         ,1100 POPLAR                             ,,CLARKSVILLE                             ,AR                                      ,72830-                                  ,JOHNSON                                 ,,,,173410,,,.2109,,,58,21170,1860,824,4977,,280.94,,567,327,1595,,,,,,391,149
040004,01-JAN-19,31-DEC-19,As Submitted,WASHINGTON REGIONAL MEDICAL CENTER      ,3215 N. NORTH HILLS BLVD                ,,FAYETTEVILLE                            ,AR                                      ,72703-                                  ,WASHINGTON                              ,1367797,,,1711169,,,.1263,450668,168421,355,130045,21949,6848,73265,20.98,1764.39,,5085,1845,16428,,,,,,,
040007,01-JUL-19,30-JUN-20,Amended,ST VINCENT INFIRMARY MEDICAL CENTER     ,TWO ST VINCENT CIRCLE                   ,,LITTLE ROCK                             ,AR                                      ,72205                                   ,PULASKI                                 ,441443,,,3922631,,,.2128,142201,69592,371,135786,35332,13420,87288,4.83,1429.29,,6125,2059,15666,,,,,,249,
040010,01-JUL-19,30-JUN-20,Settled,MERCY MEDICAL CENTER                    ,2710 RIFE MEDICAL LANE                  ,,ROGERS                                  ,AR                                      ,72758                                   ,BENTON                                  ,1104934,,,731678,,,.0953,373332,242646,241,88206,11618,3138,44056,15,1147.72,,3055,1321,10904,30,,,,,,
040011,01-JUL-19,30-JUN-20,Settled,CHAMBERS MEMORIAL HOSPITAL              ,719 DETROIT STREET                      ,,DANVILLE                                ,AR                                      ,72833                                   ,YELL                                    ,,,,89413,,,.1048,,,30,10980,2982,492,5117,,168.91,,667,166,1301,,,,,,179,
040014,01-OCT-18,30-SEP-19,Settled w/Audit,WHITE COUNTY MEDICAL CENTER             ,3214 EAST RACE                          ,809                                     ,SEARCY                                  ,AR                                      ,72143-                                  ,WHITE                                   ,4980996,,,1911837,,,.2417,2156227,1035748,216,78840,18068,8733,47745,65.67,1842.35,,4724,2410,11215,,,,,,532,410
040015,01-JAN-19,31-DEC-19,Settled,MENA MEDICAL CENTER                     ,311 NORTH MORROW                        ,,MENA                                    ,AR                                      ,71953                                   ,POLK                                    ,,,,60359,,,.12,,,41,14965,1387,460,4329,,239.54,,397,243,1132,,,,,,163,176
040016,01-JUL-19,30-JUN-20,Settled,UAMS MEDICAL CENTER                     ,4301 WEST MARKHAM                       ,,LITTLE ROCK                             ,AR                                      ,72205                                   ,PULASKI                                 ,15291879,,,5858833,,,.3433,5909293,5127080,508,185748,35189,24081,145916,342.34,4188.6,,6275,5685,27078,,,,,,,
040017,01-APR-19,31-MAR-20,Amended,NORTH ARKANSAS REGIONAL MEDICAL CTR     ,620 NORTH MAIN                          ,,HARRISON                                ,AR                                      ,72601-                                  ,BOONE                                   ,,,,324746,,,.1714,,,120,43920,3728,996,8649,,577.47,,784,452,2593,,,,,,194,
040018,01-NOV-18,31-DEC-18,Settled,BAPTIST HEALTH MEDICAL CENTER - VB      ,EAST MAIN & SOUTH 20TH STREETS          ,,VAN BUREN                               ,AR                                      ,72956                                   ,,,,,6934,,,.12,,,39,2379,134,,481,,13.62,,49,,168,,,,,,,
040018,01-JAN-19,31-DEC-19,Settled,BAPTIST HEALTH MEDICAL CENTER - VB      ,211 CRAWFORD MEMORIAL DRIVE             ,,VAN BUREN                               ,AR                                      ,72956                                   ,,,,,31114,,,.12,,,44,16060,498,461,2301,,93.04,,173,165,944,,,,,,,
040019,01-OCT-18,30-SEP-19,Settled,FORREST CITY MEDICAL CENTER             ,1601 NEW CASTLE ROAD                    ,,FORREST CITY                            ,AR                                      ,72335-                                  ,ST. FRANCIS                             ,,,,62420,,,.12,,,56,20440,1478,3220,8925,,181.62,,403,721,2168,67,,,,,212,
040020,01-OCT-18,30-SEP-19,Settled w/Audit,ST BERNARDS MEDICAL CENTER              ,225 EAST JACKSON                        ,,JONESBORO                               ,AR                                      ,72401-3156                              ,CRAIGHEAD                               ,997920,,,3339721,,,.2357,424926,293603,337,122976,31015,13400,83767,19.47,1823.09,,6187,3226,17965,,,,,,505,
040022,01-NOV-18,31-OCT-19,Settled,NORTHWEST MEDICAL CENTER OF WASHINGT    ,609 WEST MAPLE                          ,,SPRINGDALE                              ,AR                                      ,72764                                   ,WASHINGTON                              ,279847,,,2133966,,,.3361,185103,81727,283,103295,12813,11796,62515,7.49,1146.23,,2882,2690,13874,1939,,,,,,275
040026,01-JUL-19,30-JUN-20,Settled,ST. VINCENT HOT SPRINGS                 ,300 WERNER STREET                       ,,HOT SPRINGS                             ,AR                                      ,71913                                   ,GARLAND                                 ,,,,976971,,,.0972,,,229,83814,20320,5454,47835,,925.18,,4488,1643,11503,,,,,,,
040027,01-JAN-19,31-DEC-19,As Submitted,BAXTER REGIONAL MEDICAL CENTER          ,624 HOSPITAL DRIVE                      ,,MOUNTAIN HOME                           ,AR                                      ,72653                                   ,BAXTER                                  ,,,,775893,,,.0873,,,169,61685,14717,3125,33908,,1200.92,,4082,1017,9688,,,,,,411,449
040029,01-JAN-19,31-DEC-19,As Submitted,CONWAY REGIONAL MEDICAL CENTER  INC     ,2302 COLLEGE AVENUE                     ,,CONWAY                                  ,AR                                      ,72034-                                  ,FAULKNER                                ,,,,794024,,,.1177,,,139,50735,15778,3324,34441,,1055.26,,3244,1039,8016,,,,,,208,
040036,01-JAN-19,31-DEC-19,Reopened,BAPTIST HEALTH MEDICAL CENTER- NLR      ,3333 SPRINGHILL DRIVE                   ,,NORTH LITTLE ROCK                       ,AR                                      ,72117-                                  ,PULASKI                                 ,1391854,,,1023035,,,.1089,,,182,66430,19005,4466,43213,11.68,955.31,,4232,1263,10173,855,,,,,,501
040039,01-JUL-19,30-JUN-20,Settled,ARKANSAS METHODIST MEDICAL CENTER       ,900 WEST KINGS HIGHWAY                  ,106.000000000                           ,PARAGOULD                               ,AR                                      ,72450-                                  ,GREENE                                  ,,,,281219,,,.1536,,,114,41724,4355,1262,11534,,543.88,,1141,475,3202,391,,,,,,283
040041,01-SEP-19,31-AUG-20,Settled,ST. MARYS REGIONAL MEDICAL CENTER       ,1808 WEST MAIN STREET                   ,,RUSSELLVILLE                            ,AR                                      ,72801                                   ,POPE                                    ,,,,929220,,,.2857,,,137,50142,6656,5885,22078,,445.88,,1545,1164,5067,483,,,,4,,292
040047,01-JAN-19,30-SEP-19,Settled,FIVE RIVERS MEDICAL CENTER              ,2801 MEDICAL CENTER DRIVE               ,,POCAHONTAS                              ,AR                                      ,72455                                   ,RANDOLPH                                ,,,,11993,,,.0325,,,32,8736,1059,90,1546,,88.89,,293,37,459,,,,2,,189,
040050,01-OCT-18,30-SEP-19,Settled,OUACHITA COUNTY MEDICAL CENTER          ,638 CALIFORNIA                          ,797                                     ,CAMDEN                                  ,AR                                      ,71701                                   ,OUACHITA                                ,,,,90644,,,.12,,,87,31755,1821,495,5065,,365.23,,458,207,1459,,,,,,,
040051,01-APR-19,31-MAR-20,Settled,DREW MEMORIAL HOSPITAL INC              ,778 SCROGIN DRIVE                       ,538                                     ,MONTICELLO                              ,AR                                      ,71655-                                  ,DREW                                    ,,,,129917,,,.1036,,,50,18300,3969,1017,8820,,257.68,,924,396,2329,,,,,,,
040055,01-NOV-18,31-DEC-18,Settled,BAPTIST HEALTH MEDICAL CENTER - FS      ,1001 TOWSON AVENUE                      ,,FORT SMITH                              ,AR                                      ,72901                                   ,,110913,,,192656,,,.1169,59887,29797,320,19520,4240,,9738,4.26,155.1,,840,,2077,,,,,,93,
040055,01-JAN-19,31-DEC-19,Settled w/Audit,BAPTIST HEALTH MEDICAL CENTER - FS      ,1001 TOWSON AVENUE                      ,,FORT SMITH                              ,AR                                      ,72901                                   ,,293025,93174,,1078418,342906,,.142,384983,228090,280,102200,24558,5217,58896,25.76,1105.62,,4798,1353,17851,,,,,,499,
040062,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL FORT SMITH               ,7301 ROGERS AVENUE                      ,17000                                   ,FORT SMITH                              ,AR                                      ,72917-7000                              ,SEBASTIAN                               ,,,,1915148,,,.1695,,,343,125538,21094,6190,66867,,1480,,4771,2180,15594,49,,,,1,,648
040067,01-OCT-18,30-SEP-19,Settled,MAGNOLIA REGIONAL MEDICAL CENTER        ,807 N JACKSON                           ,629                                     ,MAGNOLIA                                ,AR                                      ,71753-                                  ,COLUMBIA                                ,226287,,,67863,,,.12,186607,171843,30,10950,1668,373,3116,7.36,227.33,,455,168,979,,,,,,,
040069,01-JAN-19,31-DEC-19,Settled,GREAT RIVER MEDICAL CENTER              ,1520 NORTH DIVISION ST                  ,,BLYTHEVILLE                             ,AR                                      ,72315                                   ,MISSISSIPPI                             ,,,,207264,,,.4572,,,33,12045,924,1236,4631,,190.18,,367,477,1478,,,,,,,
040071,01-JUL-19,30-JUN-20,Settled,JEFFERSON REGIONAL MEDICAL CENTER       ,1600 WEST 40TH AVENUE                   ,,PINE BLUFF                              ,AR                                      ,71603-                                  ,JEFFERSON                               ,1119209,,,709378,,,.12,920317,421521,271,99186,15338,7437,42730,25.83,1295.87,,2980,1776,8226,,,,,,627,433
040072,01-JAN-19,31-DEC-19,Reopened,BHMC- STUTTGART                         ,1703 NORTH  BUERKLE                     ,,STUTTGART                               ,AR                                      ,72160                                   ,ARKANSAS                                ,,,,114604,,,.1991,,,49,17885,1856,486,3636,,139.83,,442,198,969,,,,,,,
040076,01-JAN-19,31-DEC-19,As Submitted,BAPTIST HEALTH MEDICAL CENTER - HSC     ,1001 SCHNEDIER DRIVE                    ,,MALVERN                                 ,AR                                      ,72104-                                  ,HOT SPRING                              ,,,,438115,,,.4755,,,65,23725,2814,2428,8970,,151.22,,615,507,1978,,,,,,,
040078,01-SEP-19,31-AUG-20,Settled,NATIONAL PARK MEDICAL CENTER            ,1910 MALVERN AVENUE                     ,,HOT SPRINGS                             ,AR                                      ,71901                                   ,GARLAND                                 ,,,,891697,,,.1581,,,126,46116,11594,4286,27476,,493.26,,2360,874,5919,553,,,,,259,438
040084,01-JUL-19,30-JUN-20,Settled,SALINE MEMORIAL HOSPITAL                ,#1 MEDICAL PARK DRIVE                   ,,BENTON                                  ,AR                                      ,72015-                                  ,SALINE                                  ,,,,629522,,,.1803,,,130,47580,6786,2307,16046,,559.97,,1856,1082,4559,,,,,,230,343
040085,01-JAN-19,31-DEC-19,Settled,HELENA REGIONAL MEDICAL CENTER          ,1801 MARTIN LUTHER KING DRIVE           ,,HELENA                                  ,AR                                      ,72342                                   ,PHILLIPS                                ,,,,55746,,,.12,,,127,46355,1207,908,3601,,117.78,,364,263,1195,40,,,,,,
040088,01-JUL-19,30-JUN-20,Amended,MEDICAL CENTER OF ARKANSAS              ,700 WEST GROVE                          ,,EL DORADO                               ,AR                                      ,71731                                   ,UNION                                   ,,,,325657,,,.1282,9068,3009,111,40626,5417,1518,12810,.78,315.16,,1223,607,3219,,,,,4,,231
040114,01-JAN-19,31-DEC-19,As Submitted,BAPTIST HEALTH MEDICAL CENTER - LR      ,9601 BAPTIST HEALTH DRIVE               ,,LITTLE ROCK                             ,AR                                      ,72205-                                  ,PULASKI                                 ,523035,,,4715073,,,.1896,210513,77673,764,278860,54568,17958,162006,7.84,2675.52,,9349,3803,28589,,,,,,490,
040118,01-OCT-18,30-SEP-19,Settled,NEA BAPTIST MEMORIAL HOSPITAL           ,4800 EAST JOHNSON AVENUE                ,,JONESBORO                               ,AR                                      ,72401                                   ,CRAIGHEAD                               ,890598,,,1190309,,,.1194,244008,177925,180,65700,24404,5361,49492,7.45,1020,,5264,1728,11786,,,,,16,,338
040119,01-OCT-18,30-SEP-19,Settled,WHITE RIVER MEDICAL CENTER              ,1710 HARRISON STREET                    ,2197                                    ,BATESVILLE                              ,AR                                      ,72501-                                  ,INDEPENDENCE                            ,1581206,,,1385227,,,.2151,571541,540824,170,62050,13967,5032,30874,19.83,1362.59,,3344,1468,7501,,,,,,366,313
040132,01-JAN-19,31-DEC-19,Settled,LEO N LEVI MEMORIAL HOSPITAL            ,300 PROSPECT AVENUE                     ,,HOT SPRINGS                             ,AR                                      ,71901                                   ,GARLAND                                 ,,,,,,,,,,1,365,,1,1,,.05,,,1,1,,,,443,,906,
040134,01-OCT-18,30-SEP-19,Settled,ARKANSAS HEART HOSPITAL                 ,1701 S. SHACKELFORD ROAD                ,,LITTLE ROCK                             ,AR                                      ,72211                                   ,PULASKI                                 ,,,,,,,,,,112,40880,12875,615,25825,,920.31,,3655,142,6501,,,,,,,
040137,01-JUL-19,30-JUN-20,Settled,ST VINCENT NORTH                        ,2215 WILDWOOD                           ,,SHERWOOD                                ,AR                                      ,72120                                   ,PULASKI                                 ,,,,150412,,,.0451,,,68,24888,6118,912,14682,,279.53,,1371,252,3378,147,,,,,,
040147,01-JAN-19,31-DEC-19,Settled,ARKANSAS SURGICAL HOSPITAL              ,5201 NORTH SHORE DR                     ,,NORTH LITTLE ROCK                       ,AR                                      ,72118-                                  ,PULASKI                                 ,,,,,,,,,,49,17885,3762,23,6932,,266.28,,1737,11,3466,,,,,,,
040152,01-JAN-19,31-DEC-19,Settled,NWH PHYSICIANS SPECIALTY HOSPITAL       ,3873 N PARKVIEW DR                      ,,FAYETTEVILLE                            ,AR                                      ,72703                                   ,WASHINGTON                              ,,,,,,,,,,20,7300,621,172,2550,,118.04,,319,21,1331,,,,,,,
040153,01-OCT-18,30-SEP-19,Settled,WADLEY MEDICAL CENTER AT HOPE           ,2001 SOUTH MAIN                         ,,HOPE                                    ,AR                                      ,71801                                   ,,,,,63874,,,.12,,,67,24455,1146,227,2262,,99.26,,346,79,691,61,,,15,,164,
040154,01-JAN-19,31-DEC-19,Settled,BHMC-CONWAY                             ,1555 EXCHANGE AVENUE                    ,,CONWAY                                  ,AR                                      ,72032                                   ,FAULKNER                                ,,,,409586,,,.1293,,,111,40515,5540,1448,11994,,327.29,,1553,493,3593,,,,,,,
040156,19-FEB-19,30-SEP-19,Reopened,BMH-CRITTENDEN                          ,2100 NORTH SEVENTH STREET               ,,WEST MEMPHIS                            ,AR                                      ,72301                                   ,,,,,22543,,,.12,,,11,2464,334,102,747,,62.28,,143,33,334,50,,,,,,
041300,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL PARIS                    ,500 EAST ACADEMY                        ,,PARIS                                   ,AR                                      ,72855-                                  ,LOGAN                                   ,,,,,,,,,,16,5856,729,60,1345,,58.33,,103,21,198,,,,,,,
041302,01-JUN-19,30-JUN-20,Settled,DARDANELLE HOSPITAL                     ,300 NORTH THIRD                         ,,DARDANELLE                              ,AR                                      ,72834                                   ,YELL                                    ,,,,,,,,,,25,9900,1048,40,1610,,,,165,14,324,,,,,,82,
041303,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL OZARK                    ,801 WEST RIVER                          ,527                                     ,OZARK                                   ,AR                                      ,72949-                                  ,FRANKLIN                                ,,,,,,,,,,25,9150,537,49,1059,,49.17,,83,21,195,,,,,,,
041304,01-JAN-19,31-JAN-20,Settled,EUREKA SPRINGS HOSPITAL                 ,24 NORRIS STREET                        ,,EUREKA SPRINGS                          ,AR                                      ,72632                                   ,CARROLL                                 ,,,,,,,,,,22,8030,1022,26,1221,,70.47,,123,10,170,,,,,,,
041305,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL WALDRON                  ,1341 WEST 6TH ST.                       ,2230                                    ,WALDRON                                 ,AR                                      ,72958-2230                              ,SCOTT                                   ,,,,,,,,,,24,8784,537,74,1040,,61.79,,99,27,228,,,,,,,
041306,01-JUL-19,30-JUN-20,Settled,COMM MEDICAL CENTER OF CALICO ROCK      ,PARK ST                                 ,438                                     ,CALICO ROCK                             ,AR                                      ,72519                                   ,IZARD                                   ,,,,,,,,,,25,9150,877,52,1357,,55.1,,162,20,260,,,,,,,
041307,01-OCT-18,30-SEP-19,Settled w/Audit,CROSSRIDGE COMMUNITY HOSPITAL           ,310 SOUTH FALLS BLVD                    ,590                                     ,WYNNE                                   ,AR                                      ,72396-                                  ,CROSS                                   ,,,,,,,,,,15,5475,2108,86,3095,,116.03,,342,29,567,,,,,,,
041308,01-JUL-19,30-JUN-20,Settled,MCGEHEE HOSPITAL                        ,GREEN MEADOW ADDITION                   ,351                                     ,MCGEHEE                                 ,AR                                      ,71654-                                  ,DESHA                                   ,,,,,,,,,,25,9150,655,124,912,,92.21,,96,37,166,,,,,,,
041309,01-JAN-19,30-JUN-19,Settled,LAWRENCE MEMORIAL HOSPITAL              ,1309 W. HWY 25                          ,839                                     ,WALNUT RIDGE                            ,AR                                      ,72476                                   ,LAWRENCE                                ,,,,,,,,,,25,4525,1055,19,1370,,60.19,,125,10,165,,,,,,,
041309,01-JUL-19,30-JUN-20,Settled,LAWRENCE MEMORIAL HOSPITAL              ,1309 W. HWY 25                          ,839                                     ,WALNUT RIDGE                            ,AR                                      ,72476                                   ,LAWRENCE                                ,,,,,,,,,,25,9150,1583,62,2028,,107.8,,200,26,287,,,,,,,
041310,01-OCT-18,30-SEP-19,Settled,STONE COUNTY MEDICAL CENTER             ,HWY 14 EAST                             ,2300                                    ,MOUNTAIN VIEW                           ,AR                                      ,72560-2300                              ,STONE                                   ,,,,,,,,,,25,9125,1453,41,1895,,97.02,,320,17,544,,,,,,,
041311,01-OCT-18,30-SEP-19,Settled,HOWARD MEMORIAL HOSPITAL                ,130 MEDICAL CIRCLE                      ,381                                     ,NASHVILLE                               ,AR                                      ,71852                                   ,HOWARD                                  ,,,,,,,,,,25,9125,1886,133,2665,,188.12,,329,51,559,,,,,,,
041312,01-JAN-19,31-DEC-19,Settled,BHMC-HEBER SPRINGS                      ,1800 BYPASS ROAD                        ,,HEBER SPRINGS                           ,AR                                      ,72543-                                  ,CLEBURNE                                ,,,,,,,,,,25,9125,1978,146,2689,,116.19,,371,49,598,,,,,,,
041313,01-JUL-19,30-JUN-20,Settled w/Audit,OZARK HEALTH  INC                       ,HIGHWAY 65                              ,,CLINTON                                 ,AR                                      ,72031-                                  ,VAN BUREN                               ,,,,,,,,,,25,9150,2715,65,4010,,194.7,,202,23,318,,,,,,,
041314,01-JUL-19,30-JUN-20,Settled,DEWITT HOSPITAL & NURSING HOME  INC     ,HIGHWAY 1 & MADISON                     ,32                                      ,DEWITT                                  ,AR                                      ,72042-                                  ,ARKANSAS                                ,,,,,,,,,,25,9150,539,19,769,,72.75,,99,8,161,,,,,,,
041316,01-JAN-19,31-DEC-19,Settled,SMC MEDICAL CENTER                      ,LEE & GRANDVIEW STREETS                 ,,OSCEOLA                                 ,AR                                      ,72370                                   ,MISSISSIPPI                             ,,,,,,,,,,25,9125,697,96,1443,,53.98,,104,41,283,,,,,,,
041317,01-JAN-19,31-DEC-19,Settled,DALLAS COUNTY MEDICAL CENTER            ,201 NORTH CLIFTON                       ,,FORDYCE                                 ,AR                                      ,71742-                                  ,DALLAS                                  ,,,,,,,,,,22,8030,557,36,746,,70.47,,89,17,170,,,,,,,
041318,01-JUL-19,30-JUN-20,Settled,MERCY HOSPITAL BOONEVILLE               ,880 WEST MAIN                           ,,BOONEVILLE                              ,AR                                      ,72927-0290                              ,LOGAN                                   ,,,,,,,,,,24,8784,980,87,2024,,70.14,,136,32,333,,,,,,,
041320,01-JUL-19,30-JUN-20,Settled,LITTLE RIVER MEMORIAL                   ,5TH & LOCKE STREET                      ,577                                     ,ASHDOWN                                 ,AR                                      ,71822-                                  ,LITTLE RIVER                            ,,,,,,,,,,25,9150,888,6,1364,,66.17,,88,2,187,,,,,,,
041321,01-JAN-19,31-DEC-19,Settled,BAPTIST HEALTH MED CTR ARKADELPHIA      ,3050 TWIN RIVERS                        ,,ARKADELPHIA                             ,AR                                      ,71923-                                  ,CLARK                                   ,,,,,,,,,,25,9125,1695,718,4598,,133.71,,314,324,1110,,,,,,,
